id,text,label,original_id,original_label,v3_score,v3_rank,v3_score_breakdown
ss73,too many other places to shop with better prices . ,price,,,,,
ss104,the food and drinks are priced well . ,price,,,,,
ss124,friday happy hour ! ! they have giant frozen margaritas that come in fish bowls . sooo fun . free chips and good food . ,products,,,,,
ss155,"i highly recommend their bakery . also , they have great produce and seafood . ",products,,,,,
ss280,lots of picnic tables outside with lots of bees and flies buzzing around . ,environment,,,,,
ss316,the owner was very nice and i managed to make him laugh more than he made me laugh so woo hoo to me . ,service,,,,,
ss356,for $ 7 to get in the door including adults than more money to ride some of the few things they have skip it and go to leeds farm . ,price,,,,,
ss361,fresh and good quality seafood provided . would love to revisit again . we had it in seattle before and we are thrilled to have it now in portland ! ! ! ! ! good service and delicious food ! ,products,,,,,
ss371,nicole and alison at the front were extremely welcoming when i arrived and made me feel very comfortable . ,service,,,,,
ss374,the black eyes peas and cornbread are delicious ! ,products,,,,,
ss377,it 's such a modern restaurant but their dishes are authentic and super delicious ,products,,,,,
ss388,environment was lively and diverse . ,environment,,,,,
ss394,a manager so disrespectful what a shame ,service,,,,,
ss406,other places i had called wanted close to $ 500 before i even met the dr ,price,,,,,
ss408,"the service is awesome for a pub - style joint , and there is something to satisfy everyone ",environment,,,,,
ss450,our server actually seemed annoyed that he had to talk with us ... just another table and more faces ... more orders ... move it along . ,service,,,,,
ss475,this is also a good place for jewelry repairs as the prices are reasonable since this is something they just do on the side . ,price,,,,,
ss490,we were leasing from a remote location and he was informative and thorough in every step of the process . ,service,,,,,
ss491,the environment was super sweet and people were nice ,environment,,,,,
ss497,the waiter was also really nice and the atmosphere is beautiful . ,environment,,,,,
ss90,omg i love coming here great atmosphere very good service the waiters are on time always sweet love the food definitely try the fish ,environment,,,,,
ss386,everyone here is so friendly ! the whole establishment smells like great food and that 's exactly what it is . delicious ,products,,,,,
ss472,limited beer selection and food is over priced . service and atmosphere were good though . ,environment,,,,,
ss488,my phone screen was replaced in 30 minutes and looks great . ,service,,,,,
ss410,i ordered mango & taro moochi in coconut milk for $ 6 ,products,,,,,
ss395,blain did an excellent job on our grout sealant at a great price . ,service,,,,,
ss342,"i love that for things you order regularly you can establish a standing order and get a 5 % discount   milk , eggs , etc .   . ",price,,,,,
ss409,had a really awkward time ordering a beer because nothing on the menu was stocked . ,products,,,,,
ss232,"it is a surreal experience and profound in that you live for a few hours as a blind person would , being served by a blind person . ",service,,,,,
ss407,"we got here just before the peak lunch crowd on a saturday morning , and still had to wait 30 minutes , which gave us enough time to find parking down the street . ",environment,,,,,
ss409_cf_service_1,had a really awkward time ordering a beer because the staff seemed unsure about what was available.,service,ss409,products,1.4999999771499815,1.0,"{'term1': 0.9999999847698361, 'term2': 0.49999999238014536, 'term3': 0.0, 'total': 1.4999999771499815, 'p_orig': 1.523016391449656e-08, 'p_target': 0.9999999847602907, 'similarity': 0.8114466071128845}"
ss407_cf_price_0,"we got here just before the peak lunch crowd on a saturday morning , and still had to wait 30 minutes , which gave us enough time to consider if the cost was worth it .",price,ss407,environment,1.4999748839129634,2.0,"{'term1': 0.9999832984614505, 'term2': 0.4999915854515129, 'term3': 0.0, 'total': 1.4999748839129634, 'p_orig': 1.6701538549542328e-05, 'p_target': 0.9999831709030258, 'similarity': 0.7885786890983582}"
ss342_cf_products_1,"i love that for essentials you use regularly you can establish a standing order and always have fresh milk , eggs , etc .   .",products,ss342,price,1.4998982764862039,3.0,"{'term1': 0.9999999987500847, 'term2': 0.49989827773611917, 'term3': 0.0, 'total': 1.4998982764862039, 'p_orig': 1.2499152317268814e-09, 'p_target': 0.9997965554722383, 'similarity': 0.7230913043022156}"
ss395_cf_price_0,Blain offered an amazing deal for our grout sealant.,price,ss395,service,1.4998147880096315,4.0,"{'term1': 0.9998766047430496, 'term2': 0.499938183266582, 'term3': 0.0, 'total': 1.4998147880096315, 'p_orig': 0.00012339525695038766, 'p_target': 0.999876366533164, 'similarity': 0.8532721400260925}"
ss386_cf_service_0,everyone here is so friendly ! the whole establishment feels welcoming and that 's exactly what it is . wonderful,service,ss386,products,1.3112296260819543,5.0,"{'term1': 1.0, 'term2': 0.3112296260819542, 'term3': 0.0, 'total': 1.3112296260819543, 'p_orig': 0.0, 'p_target': 0.6224592521639084, 'similarity': 0.7213224768638611}"
ss183,great food and service ! ! ! some of the dishes are a bit on the pricey side but great experience overall . ,products,,,,,
ss492,"friendly w / great customer service , reasonable prices , and a chill atmosphere ",environment,,,,,
ss273,the staff was very friendly and they have a wide selection of drinks . ,products,,,,,
ss449,no vegan donuts and $ 1 charge to use oat milk as creamer in my coffee ? no thanks ! i get the draw but as a vegan this place is unfriendly . ,products,,,,,
ss378,"he ordered the tires , gave me a great price and it was done that same day . ",service,,,,,
ss91,"delicious food , friendly people , quick . ",service,,,,,
ss120,home run on everything -- food drink atmosphere . for oyster lovers a meal at neptune is a religious experience . ,products,,,,,
ss411,"they have a pretty decent selection of macarons as well , not as wide as le macaron , but definitely cheaper and just as good . ",products,,,,,
ss209,not the cheapest but fresh and delicious ! love the veggie green machine . ,products,,,,,
ss341,"bubble teas are not so good ; they are cheap , so they are probably just right for the price . ",products,,,,,
ss273_cf_service_2,the staff was very friendly and they offered great recommendations for drinks.,service,ss273,products,1.499999993736995,1.0,"{'term1': 0.9999999961492079, 'term2': 0.4999999975877871, 'term3': 0.0, 'total': 1.499999993736995, 'p_orig': 3.8507920898746814e-09, 'p_target': 0.9999999951755743, 'similarity': 0.9268805980682373}"
ss341_cf_service_0,"bubble tea service is not so good ; they are quick , so they are probably just right for the speed .",service,ss341,products,1.4999398192638673,2.0,"{'term1': 0.9999599360435898, 'term2': 0.49997988322027753, 'term3': 0.0, 'total': 1.4999398192638673, 'p_orig': 4.006395641026221e-05, 'p_target': 0.9999597664405551, 'similarity': 0.7215405702590942}"
ss120_cf_price_0,home run on everything -- cost value atmosphere . for oyster lovers a meal at neptune is worth every penny .,price,ss120,products,1.4509718279942452,3.0,"{'term1': 0.9828521329400867, 'term2': 0.4681196950541585, 'term3': 0.0, 'total': 1.4509718279942452, 'p_orig': 0.01714786705991329, 'p_target': 0.936239390108317, 'similarity': 0.8185293078422546}"
ss51,"service is attentive and friendly , food is consistently good , and i ca n't think of a better place to watch sports ",service,,,,,
ss328,he gave me some great ideas with different price points . ,price,,,,,
ss158,perfect little spot with healthy options and everything was so delicious . ,environment,,,,,
ss284,"my other dining companions seemed pleased with their food   one ordered a veal marsala that i did not try and the other - my favorite - ordered off the menu , actually , a request they were kind enough to accommodate - it was gnocchi caprese with pesto sauce instead of tomato sauce , and it was gooeyyummydelicious   ! ",products,,,,,
ss49,there is usually no wait for lunch but it can take really long to get a table at night   they don´t take reservations   . ,service,,,,,
ss306,"all you can say is yuuummmmmmmmyy , the line was n't bad given we were there around 3 pm ",service,,,,,
ss308,this place is only worth your time if you are looking for discount designer jeans ,price,,,,,
ss350,"great chicken , but go during a weekday lunch time to avoid the crowds ",products,,,,,
ss262,"their service price is on the higher - end , but their work is seamless , clean , professional , and complete ",service,,,,,
ss33,"the prices are reasonable , and my experience with the customer service has always been very positive ",service,,,,,
ss33_cf_price_0,"the costs are reasonable, and my experience with the overall value has always been very positive",price,ss33,service,1.4999999986572408,1.0,"{'term1': 0.9999999992417332, 'term2': 0.4999999994155076, 'term3': 0.0, 'total': 1.4999999986572408, 'p_orig': 7.582667528831886e-10, 'p_target': 0.9999999988310152, 'similarity': 0.8523398041725159}"
ss158_cf_products_2,Perfect little selection with healthy choices and everything was so delicious.,products,ss158,environment,1.4999999573162,2.0,"{'term1': 0.9999999715463201, 'term2': 0.49999998576987986, 'term3': 0.0, 'total': 1.4999999573162, 'p_orig': 2.8453679825959702e-08, 'p_target': 0.9999999715397597, 'similarity': 0.7827951908111572}"
ss308_cf_products_1,this place is only worth your time if you are after high-quality designer jeans,products,ss308,price,1.4999995314168384,3.0,"{'term1': 0.9999998362607122, 'term2': 0.49999969515612613, 'term3': 0.0, 'total': 1.4999995314168384, 'p_orig': 1.63739287775462e-07, 'p_target': 0.9999993903122523, 'similarity': 0.8830137252807617}"
ss284_cf_price_1,"my other dining companions seemed satisfied with the cost   one ordered a veal marsala that I did not try and the other - my favorite - made a special request off the menu, actually, something they were kind enough to accommodate - it was gnocchi caprese with pesto sauce instead of tomato sauce, and it felt like a great value for what we paid   !",price,ss284,products,1.4723085237916704,4.0,"{'term1': 0.9993281996936108, 'term2': 0.4729803240980597, 'term3': 0.0, 'total': 1.4723085237916704, 'p_orig': 0.0006718003063892563, 'p_target': 0.9459606481961194, 'similarity': 0.9146730899810791}"
ss149,always plenty of choices well stocked . very helpful customer service . ,products,,,,,
ss52,pricey but high quality reminding me of the healdsburg bakery in northern california . i had the blueberry bread $ 4 . i will return . ,products,,,,,
ss463,i tried them out today for the first time . food was great and all the staff was very friendly . ,products,,,,,
ss145,seriously unless you are seconds from starvation save your money and walk 3 - 4 blocks to the upper crust in the south end . their pizza is awful and the service is cavalier . ,products,,,,,
ss12,the food was great . the waiter was friendly and attentive . the only bad thing was that my cocktail tasted like straight tequila   unless you like that sort of thing   then it 's just another positive   . ,products,,,,,
ss257,the food came out quickly and was hot and fresh ,service,,,,,
ss23,great place to leave your little one . affordable and friendly staff . we are very happy to have them available . ,service,,,,,
ss71,i went here for dinner the other night based on a recommendation of a coworker .   the food is good and spicy   but nothing out of the ordinary . the atmosphere is underwhelming the service is just ok . ,environment,,,,,
ss242,fantastic office with amazing staff ,service,,,,,
ss412,the chairs are super comfortable and the prices are reasonable . ,environment,,,,,
ss145_cf_service_0,seriously unless you are seconds from starvation save your money and walk 3 - 4 blocks to the upper crust in the south end . their staff is awful and their attitude is cavalier .,service,ss145,products,1.4999995415896463,1.0,"{'term1': 0.9999999973533956, 'term2': 0.4999995442362506, 'term3': 0.0, 'total': 1.4999995415896463, 'p_orig': 2.6466043744277015e-09, 'p_target': 0.9999990884725012, 'similarity': 0.7953548431396484}"
ss23_cf_price_1,great place to leave your little one . budget-friendly and worth every penny . we are very happy with the cost they offer .,price,ss23,service,1.4999608698551326,2.0,"{'term1': 0.9999910606940998, 'term2': 0.4999698091610327, 'term3': 0.0, 'total': 1.4999608698551326, 'p_orig': 8.939305900225201e-06, 'p_target': 0.9999396183220653, 'similarity': 0.903071403503418}"
ss412_cf_price_0,the chairs are a great value and the cost is fair .,price,ss412,environment,1.4997236035761345,3.0,"{'term1': 0.9999999961513337, 'term2': 0.4997236074248008, 'term3': 0.0, 'total': 1.4997236035761345, 'p_orig': 3.848666280511213e-09, 'p_target': 0.9994472148496016, 'similarity': 0.8510790467262268}"
ss71_cf_price_0,i went here for dinner the other night based on a recommendation of a coworker .   the food is good and spicy   but nothing out of the ordinary . the cost feels a bit high for what you get and the value is just ok .,price,ss71,environment,1.494506508104478,4.0,"{'term1': 0.9999999979614644, 'term2': 0.49450651014301344, 'term3': 0.0, 'total': 1.494506508104478, 'p_orig': 2.038535601926291e-09, 'p_target': 0.9890130202860269, 'similarity': 0.8182449340820312}"
ss149_cf_price_2,always plenty of affordable options well balanced . very helpful customer service .,price,ss149,products,1.2354690000951587,5.0,"{'term1': 0.9883779216994109, 'term2': 0.24709107839574782, 'term3': 0.0, 'total': 1.2354690000951587, 'p_orig': 0.011622078300589103, 'p_target': 0.49418215679149563, 'similarity': 0.7556232810020447}"
ss323,"everything is a little pricey but the ingredients are great quality , so it 's worth it ",price,,,,,
ss393,no real depth to their selection but the price is right and they will have at least something for everyone ... ,price,,,,,
ss151,"good service , had omelette and guava pastry , highly recommend ",products,,,,,
ss109,great americano and according to wife great ambiance . sandwiches looked tasty but we had already eaten . cannoli was a great treat . ,environment,,,,,
ss186,awesome service   clean restaurant good food . since i am middle eastern i would like a little bit more flavor . but my friends loved it :  ,environment,,,,,
ss25,"not only do these wonderful people create food to come back for again and again , but the price is right ! ",service,,,,,
ss297,the main squeeze was definitely the value and quality of our meal . ,products,,,,,
ss6,i purchased a gibeon meteorite and black zirconium wedding band from rings unique for approximately $ 1200 . ,products,,,,,
ss54,"they always have cheap movies - lots of recent run films , but some older stuff too . ",products,,,,,
ss252,5 - stars for the food 4 - stars for the service   sometimes   3 - stars for the noise . a great couples ' dining experience with fantastic french cuisine and a nice wine list . it has a very european feel . ,environment,,,,,
ss297_cf_environment_0,the main squeeze was definitely the beauty and harmony of our surroundings .,environment,ss297,products,1.4999999999494822,1.0,"{'term1': 0.9999999999797928, 'term2': 0.49999999996968925, 'term3': 0.0, 'total': 1.4999999999494822, 'p_orig': 2.0207173799330692e-11, 'p_target': 0.9999999999393785, 'similarity': 0.7021690011024475}"
ss186_cf_products_2,awesome quality   fresh ingredients good taste . since i am middle eastern i would like a little bit more flavor . but my friends loved it : ,products,ss186,environment,1.4999997827639686,2.0,"{'term1': 0.9999998555005237, 'term2': 0.49999992726344483, 'term3': 0.0, 'total': 1.4999997827639686, 'p_orig': 1.4449947629692746e-07, 'p_target': 0.9999998545268897, 'similarity': 0.7307780385017395}"
ss323_cf_products_0,"everything is thoughtfully made with great quality ingredients, so it 's worth it",products,ss323,price,1.4999994697811834,3.0,"{'term1': 0.9999996533639746, 'term2': 0.49999981641720886, 'term3': 0.0, 'total': 1.4999994697811834, 'p_orig': 3.466360254537649e-07, 'p_target': 0.9999996328344177, 'similarity': 0.7862221002578735}"
ss393_cf_environment_0,no real depth to their selection but the atmosphere is welcoming and they will have at least something for everyone ...,environment,ss393,price,1.495711240655611,4.0,"{'term1': 1.0, 'term2': 0.49571124065561095, 'term3': 0.0, 'total': 1.495711240655611, 'p_orig': 0.0, 'p_target': 0.9914224813112219, 'similarity': 0.7576553225517273}"
ss151_cf_price_1,"great value , had omelette and guava pastry , definitely worth it",price,ss151,products,1.3211953953767694,5.0,"{'term1': 0.8807969403356783, 'term2': 0.44039845504109115, 'term3': 0.0, 'total': 1.3211953953767694, 'p_orig': 0.1192030596643217, 'p_target': 0.8807969100821823, 'similarity': 0.8172310590744019}"
ss252_cf_price_1,5 - stars for the food 4 - stars for the value   sometimes   3 - stars for the cost . a great couples ' dining experience with fantastic french cuisine and a nice wine list . it feels worth the splurge .,price,ss252,environment,1.1109286444868582,6.0,"{'term1': 0.9996207457848051, 'term2': 0.11130789870205322, 'term3': 0.0, 'total': 1.1109286444868582, 'p_orig': 0.0003792542151948747, 'p_target': 0.22261579740410645, 'similarity': 0.9130865335464478}"
ss9,omg . love this place . amazing food great staff and probably the only fancy vegan spot in town . took my carnivorous friend who also loved it . ,products,,,,,
ss337,"the prices were reasonable , between $ 5-$10 per roll , but the rolls were just ok . ",price,,,,,
ss207,one of the new race track store with an amazing selection good hot food great coffee and very clean bathrooms . ,environment,,,,,
ss148,"i travel the world as part of my job "" and relax station is now a "" must do "" when in boston . "" ",none,,,,,
ss405,great pad thai with tofu . will be definitely coming back for more . amazing customer service . ,products,,,,,
