strategy,10,20,30,40,50,60,70,80,90,100,110
static (full),0.4753110309286009,0.5131567614125754,0.4569126424472336,0.4833764326185939,0.4911983233925681,0.4606765987969868,0.4852503915740365,0.5116633053946386,0.4815848629502948,0.4626334531781289,0.4812731823795016
static (factuals_only),0.529314375961886,0.5067307356515267,0.5105584213542946,0.48385400513546967,0.49087077470901025,0.46154608103760647,0.4737438215639724,0.48691614767129643,0.5040896895806576,0.4968216358654384,0.48963337017735764
bm25 (factuals_only),0.5003138903848122,0.47378886855249513,0.499657209424551,0.48897030588426116,0.4466349520963111,0.47387326989442363,0.46598016377086154,0.48215422755245757,0.4817410707926104,0.4900879589989351,0.4787221001773241
bm25 mixed (full),0.4854225634567347,0.4915545203588681,0.4754113461660631,0.4749914542787998,0.46348631239935584,0.45541399978727526,0.462773812678468,0.4636751419697156,0.4969693078593517,0.4877488436006819,0.49905224591291203
bm25 factual_anchored (full),0.4685736966391329,0.48552958151508147,0.48282829331343396,0.4459548955532835,0.4409594598273843,0.47384324152434104,0.481586756260786,0.48409044370626103,0.4512811109592753,0.48817399784478493,0.5023441519073524
contriever (factuals_only),0.47871575097314384,0.4808778692928873,0.4808919475586142,0.4887484845887026,0.5038430832073677,0.4668744279752606,0.44709443214853084,0.43148557089770745,0.4407690159638687,0.4410583393990473,0.4416539637036532
contriever mixed (full),0.4961865567037382,0.4885744683470396,0.5048741654458339,0.5040860383397697,0.5045314050147619,0.47727644209337566,0.4697084569805941,0.4919951782617573,0.46502783669268183,0.451206659426606,0.4439178920260883
contriever factual_anchored (full),0.49571223995843466,0.4872021174955073,0.4953708644525144,0.5040860383397697,0.513554914916235,0.47727644209337566,0.4697084569805941,0.4637895665467245,0.46502783669268183,0.4527383618336658,0.44809881163854043
bge_large (factuals_only),0.45114681829798103,0.4983523869047344,0.5053924568603451,0.4850227083634164,0.4841014792070822,0.470587747864204,0.4797164295919689,0.48042522882948413,0.46901529779635265,0.46311276296045256,0.47386014967069645
bge_large mixed (full),0.4798372607482692,0.48131632189603196,0.49327745505821663,0.46645256929227336,0.48075766825766825,0.4690476719184231,0.47442154307825946,0.46698506056220324,0.48758964551266537,0.4907800009215104,0.49026719026719023
bge_large factual_anchored (full),0.4771387428996124,0.4873576731062701,0.5016238129250348,0.46441138644322216,0.48618703647773415,0.4666436080092686,0.47563960606102834,0.4652039994753543,0.49189301983419637,0.5040246105096376,0.4956725178160972
