id,text,label,original_id,original_label,v3_score,v3_rank,v3_score_breakdown
ss196630,im feeling in love w my beloved mate this morning,love,,,,,
ss326000,i get from all that the more joy i can feel i still never ever have felt as horny as i did when on coke,love,,,,,
ss64472,i feel that im usually a pretty generous reader,love,,,,,
ss80333,i did a lot of pointing amp directing to both kyle and the movers feeling fairly useless to be honest,sadness,,,,,
ss214179,i feel a little weird reviewing such a pop game considering even ive never heard of most of the stuff i have been talking about but here it is,surprise,,,,,
ss90279,i start to feel like a badly abused vending machine,sadness,,,,,
ss5531,i fear ive lost my way i dont know how to say what i feel tom petty one more day one more night,anger,,,,,
ss367608,i feel sorry for the paterno family,sadness,,,,,
ss38985,i am not sure why you feel you would have to be rude in order to answer whether your chairs have been checked for this,anger,,,,,
ss231785,i feel a bit bashful about it but,fear,,,,,
ss159862,i was prepared mentally and physically with everything but the kitchen sink and yet i found myself feeling very anxious and stressed,fear,,,,,
ss57456,i kinda have the feeling that this video might be one of those things that maybe isnt as funny as i thought it was,surprise,,,,,
ss290915,i go to it when i am stressed or feeling overwhelmed,surprise,,,,,
ss284778,i may hav never said it no matter what emotion i was feeling or determined to feel to the contrary her wacky and goofy ass antics always brought a smile to either my face or my heart,joy,,,,,
ss303306,i feel i am not surprised i am incapable of coming up with anything,surprise,,,,,
ss285689,i dont know how am i suppose to feel abit irritated cus i kept feeling tinge of cramps,anger,,,,,
ss145000,i feel so scared at the first day,fear,,,,,
ss28658,i that empty am i that cold that you cant even feel my hand in yours am i that stubborn that i cant see whats infront of me whats infront of me is my world that i never knew,anger,,,,,
ss302456,i think its because im pregnant and currently home with two kids one of which is on february vacation this week that im feeling especially hostile towards ms,anger,,,,,
ss147861,i hide what i feel you think im happy,joy,,,,,
ss254849,i feel like i m on really shaky ground right now because i don t know for sure how i feel about certain things,fear,,,,,
ss171458,i feel unpleasant weight absence of energy,sadness,,,,,
ss273765,i was so impressed by the sheer professionalism of the set up and organisation and i have a feeling this competition will quickly become highly respected,joy,,,,,
ss413835,i am already beginning to feel the faintest pangs of longing for europe or asia,love,,,,,
ss32076,i kinda thought that they might be giving something like a keychain at least for the recipients but its a feeling ugly sling bag,sadness,,,,,
ss232476,i have an awful feeling it may have been half an hour before when i entered the shopping centre in my frantic attempt to do tasks as quickly as possible,fear,,,,,
ss411926,i am interested in mixed with music that i have loved for a long time and also combining these elements with the themes of the record and this sort of feeling of self sabotage and a longing for a sort of nostalgic america and people whose lives have become sort of mythic,love,,,,,
ss49913,i didnt feel like taking gu and the coke was amazing,surprise,,,,,
ss234145,i dont know why i feel so lively just like a new fresh start,joy,,,,,
ss314314,im feeling bouncy and i want to sleep and wake up tomorrow and go to my dear lt,joy,,,,,
ss134634,i feel like this icon would have been perfect if it had followed the theme a little better,joy,,,,,
ss212796,i feel smart a href http compromised fertility,joy,,,,,
ss116475,i trundled off to mercer street in covent garden feeling a tad nervous but probably more excited than scared,fear,,,,,
ss28251,i wasnt preregistered so i almost bowed out at the last minute because i didnt feel like dealing with a cranky baby,anger,,,,,
ss74521,i leave feeling challenged and eager to study the word more not looking for the holy spirit to give me another experience or confused not just about what happend but confused about scripture,joy,,,,,
ss138741,i knew they wanted me and that made me feel dangerous but desirable,anger,,,,,
ss99940,i was in a very very massive pain in the process but now i feel relieved,joy,,,,,
ss286387,i used to feel homesick every christmas but i think ive finally settled here,sadness,,,,,
ss135937,i kind of feel like trying to coalesce these stupid thoughts of mine into a concrete adventure module for other people to read through an,sadness,,,,,
ss94624,i started to reeducate her subconscious thinking process about guilt and anger from her childhood giving her permission to feel long repressed feelings safely and appropriately,sadness,,,,,
ss74521_cf_sadness_1,"i leave feeling defeated and hesitant to study the word more, uncertain if the holy spirit will ever reveal anything to me again and lost not just about what happened but lost in understanding scripture",sadness,ss74521,joy,1.4999988546698493,1.0,"{'term1': 1.0, 'term2': 0.4999988546698492, 'term3': 0.0, 'total': 1.4999988546698493, 'p_orig': 0.0, 'p_target': 0.9999977093396984, 'similarity': 0.8776105642318726}"
ss134634_cf_sadness_2,I wish this icon had followed the theme a little better—it could have been perfect.,sadness,ss134634,joy,1.49998569445954,2.0,"{'term1': 0.9999999996418302, 'term2': 0.49998569481770977, 'term3': 0.0, 'total': 1.49998569445954, 'p_orig': 3.581698117407231e-10, 'p_target': 0.9999713896354195, 'similarity': 0.9447112083435059}"
ss116475_cf_joy_2,I trundled off to Mercer Street in Covent Garden feeling a bit giddy but probably more thrilled than anything else.,joy,ss116475,fear,1.4999823207801073,3.0,"{'term1': 0.9999999999622494, 'term2': 0.49998232081785793, 'term3': 0.0, 'total': 1.4999823207801073, 'p_orig': 3.77505912897729e-11, 'p_target': 0.9999646416357159, 'similarity': 0.7692309021949768}"
ss28251_cf_surprise_1,"I wasn’t preregistered, so I almost bowed out at the last minute—then somehow managed to handle a cranky baby after all!",surprise,ss28251,anger,1.4998384136808895,4.0,"{'term1': 0.9999646511895729, 'term2': 0.49987376249131654, 'term3': 0.0, 'total': 1.4998384136808895, 'p_orig': 3.5348810427059026e-05, 'p_target': 0.9997475249826331, 'similarity': 0.9398750066757202}"
ss212796_cf_surprise_0,i feel shocked a href http compromised fertility,surprise,ss212796,joy,1.4997640615583174,5.0,"{'term1': 0.9999999928091708, 'term2': 0.49976406874914653, 'term3': 0.0, 'total': 1.4997640615583174, 'p_orig': 7.190829172678706e-09, 'p_target': 0.9995281374982931, 'similarity': 0.9588844180107117}"
ss99940_cf_anger_0,I was in a very very massive pain in the process and now I feel frustrated.,anger,ss99940,joy,1.4990366239355724,6.0,"{'term1': 1.0, 'term2': 0.49903662393557224, 'term3': 0.0, 'total': 1.4990366239355724, 'p_orig': 5.551115123125783e-17, 'p_target': 0.9980732478711445, 'similarity': 0.7533747553825378}"
