iteration,budget_used,pool_type,retriever,cf_strategy,k_max,labeled_pool_size,total_factuals,total_cfs,accuracy,f1_macro,f1_weighted,precision_macro,recall_macro
1,10,full,static,-,-,38,30,8,0.7039473684210527,0.5660595614989387,0.7036572859160822,0.5768581895305119,0.6166321979768989
2,20,full,static,-,-,55,40,15,0.7105263157894737,0.5742986341823552,0.7119491436925648,0.585149672033393,0.6269165294953503
3,30,full,static,-,-,72,50,22,0.7039473684210527,0.568723213636275,0.7025971618296424,0.5761317629738683,0.6234077575655257
4,40,full,static,-,-,89,60,29,0.7236842105263158,0.5825744110137996,0.7214847503984406,0.5858891108891109,0.6350764642158725
5,50,full,static,-,-,102,70,32,0.7105263157894737,0.5698945468135653,0.7059475309575701,0.5749171842650103,0.6224257516284697
1,10,factuals_only,static,-,-,30,30,0,0.7171052631578947,0.5761144086917283,0.7144560544858971,0.5807142857142857,0.6281799124917347
2,20,factuals_only,static,-,-,40,40,0,0.7105263157894737,0.5717660235652025,0.707967635373885,0.5791315582518818,0.6280589203562233
3,30,factuals_only,static,-,-,50,50,0,0.7105263157894737,0.572983344336401,0.7077381500973944,0.5801595092798328,0.6280589203562233
4,40,factuals_only,static,-,-,60,60,0,0.7105263157894737,0.5722232847238825,0.7063012726952451,0.5761699587786544,0.6280589203562233
5,50,factuals_only,static,-,-,70,70,0,0.7171052631578947,0.5761725955204217,0.7094686134803411,0.5728268299696871,0.6251077439656345
1,10,factuals_only,bm25,-,20,30,30,0,0.7039473684210527,0.5656610126793372,0.7035540996286854,0.5737026131762974,0.6200199777712123
1,10,factuals_only,bm25,-,20,30,30,0,0.7039473684210527,0.5656610126793372,0.7035540996286854,0.5737026131762974,0.6200199777712123
2,20,factuals_only,bm25,-,20,40,40,0,0.7236842105263158,0.5806041650376625,0.7220081539371141,0.5849604054482104,0.6316886844215591
2,20,factuals_only,bm25,-,20,40,40,0,0.7236842105263158,0.5806041650376625,0.7220081539371141,0.5849604054482104,0.6316886844215591
3,30,factuals_only,bm25,-,20,50,50,0,0.7171052631578947,0.5772386634853373,0.7157168735016498,0.5855649146852382,0.6315676922860479
3,30,factuals_only,bm25,-,20,50,50,0,0.7236842105263158,0.5817648443015139,0.7233567338614794,0.5894699180868092,0.6350764642158725
4,40,factuals_only,bm25,-,20,60,60,0,0.7302631578947368,0.5837021269836227,0.7285546987017049,0.5866510318949343,0.6351974563513838
4,40,factuals_only,bm25,-,20,60,60,0,0.7302631578947368,0.5837021269836227,0.7285546987017049,0.5866510318949343,0.6351974563513838
5,50,factuals_only,bm25,-,20,70,70,0,0.7302631578947368,0.5835480047274446,0.7260115769955533,0.5819775795862752,0.6351974563513838
5,50,factuals_only,bm25,-,20,70,70,0,0.7302631578947368,0.5835480047274446,0.7260115769955533,0.5819775795862752,0.6351974563513838
1,10,full,bm25,mixed,20,38,30,8,0.7105263157894737,0.5719043619797146,0.7082197505546267,0.5773572938689219,0.6246711405619101
2,20,full,bm25,mixed,20,55,40,15,0.6973684210526315,0.5655064268940799,0.696078051717633,0.5735944055944057,0.618756594774828
3,30,full,bm25,mixed,20,72,50,22,0.7105263157894737,0.5725015812776724,0.7104498526915011,0.5783993783993784,0.6269165294953503
4,40,full,bm25,mixed,20,89,60,29,0.7171052631578947,0.5779767098643743,0.714981423114714,0.5813436563436564,0.6304253014251748
5,50,full,bm25,mixed,20,102,70,32,0.7171052631578947,0.574057215023848,0.7137095619452364,0.5766852916431529,0.6281799124917347
1,10,full,bm25,factual_anchored,20,38,30,8,0.7105263157894737,0.5737773009918289,0.7075138964584106,0.5781265246381526,0.6280589203562233
2,20,full,bm25,factual_anchored,20,55,40,15,0.7105263157894737,0.5743459181983772,0.7089345515116654,0.5816354601470881,0.6269165294953503
3,30,full,bm25,factual_anchored,20,72,50,22,0.6973684210526315,0.5636353481228074,0.6917597171327073,0.5722927008641294,0.6176535967022609
4,40,full,bm25,factual_anchored,20,89,60,29,0.6973684210526315,0.5609501685685625,0.6953103632451066,0.575413951500908,0.6142658169079476
5,50,full,bm25,factual_anchored,20,102,70,32,0.7236842105263158,0.5804077904615145,0.7172876498290328,0.5857837837837838,0.6339734661433054
1,10,factuals_only,contriever,-,20,30,30,0,0.7171052631578947,0.5764786038728186,0.7142799960995004,0.5815753641840599,0.6315676922860479
1,10,factuals_only,contriever,-,20,30,30,0,0.7171052631578947,0.5764786038728186,0.7142799960995004,0.5815753641840599,0.6315676922860479
2,20,factuals_only,contriever,-,20,40,40,0,0.7171052631578947,0.5767079230013984,0.7155207744488411,0.58186021784553,0.6315676922860479
2,20,factuals_only,contriever,-,20,40,40,0,0.7171052631578947,0.5767079230013984,0.7155207744488411,0.58186021784553,0.6315676922860479
3,30,factuals_only,contriever,-,20,50,50,0,0.6973684210526315,0.5628153955808981,0.6920131203811382,0.569610832292673,0.6210413764965742
3,30,factuals_only,contriever,-,20,50,50,0,0.6973684210526315,0.5628153955808981,0.6920131203811382,0.569610832292673,0.6210413764965742
4,40,factuals_only,contriever,-,20,60,60,0,0.7171052631578947,0.5735956442360577,0.7153168023060481,0.5775801782694677,0.6251077439656345
4,40,factuals_only,contriever,-,20,60,60,0,0.7171052631578947,0.5735956442360577,0.7153168023060481,0.5775801782694677,0.6251077439656345
5,50,factuals_only,contriever,-,20,70,70,0,0.7039473684210527,0.5668078019675623,0.6991173007300148,0.564908955778521,0.6158054183842392
1,10,full,contriever,mixed,20,38,30,8,0.7105263157894737,0.5729473346024141,0.706789948640531,0.5789026915113872,0.6246711405619101
2,20,full,contriever,mixed,20,55,40,15,0.6973684210526315,0.5644727060385287,0.6917807032888836,0.569348698469022,0.6210413764965742
3,30,full,contriever,mixed,20,72,50,22,0.6907894736842105,0.5578254503621198,0.6854994560976919,0.561498708010336,0.6163902137058765
4,40,full,contriever,mixed,20,89,60,29,0.6842105263157895,0.5507027724049001,0.6795174590247378,0.5555575917278045,0.6030337136613253
5,50,full,contriever,mixed,20,102,70,32,0.6842105263157895,0.5507027724049001,0.6795174590247378,0.5555575917278045,0.6030337136613253
1,10,full,contriever,factual_anchored,20,38,30,8,0.7105263157894737,0.5729473346024141,0.706789948640531,0.5789026915113872,0.6246711405619101
2,20,full,contriever,factual_anchored,20,55,40,15,0.6973684210526315,0.5644727060385287,0.6917807032888836,0.569348698469022,0.6210413764965742
3,30,full,contriever,factual_anchored,20,72,50,22,0.6907894736842105,0.5578254503621198,0.6854994560976919,0.561498708010336,0.6163902137058765
4,40,full,contriever,factual_anchored,20,89,60,29,0.6907894736842105,0.5547585747585748,0.6859075135390924,0.5611874236874237,0.6076848764520228
5,50,full,contriever,factual_anchored,20,102,70,32,0.6842105263157895,0.5507027724049001,0.6795174590247378,0.5555575917278045,0.6030337136613253
1,10,factuals_only,bge_large,-,20,30,30,0,0.7039473684210527,0.5669385107909698,0.7018682747085464,0.5736354601470881,0.6200199777712123
1,10,factuals_only,bge_large,-,20,30,30,0,0.7105263157894737,0.5730088634402699,0.7090325711820535,0.5797623157476279,0.6269165294953503
2,20,factuals_only,bge_large,-,20,40,40,0,0.7368421052631579,0.5918148890712972,0.7340840069539375,0.5931349138666212,0.6432363989363946
2,20,factuals_only,bge_large,-,20,40,40,0,0.743421052631579,0.5964750957854406,0.7401226420282683,0.5959107559107559,0.6467451708662193
3,30,factuals_only,bge_large,-,20,50,50,0,0.743421052631579,0.5964750957854406,0.7401226420282683,0.5959107559107559,0.6467451708662193
3,30,factuals_only,bge_large,-,20,50,50,0,0.743421052631579,0.5964750957854406,0.7401226420282683,0.5959107559107559,0.6467451708662193
4,40,factuals_only,bge_large,-,20,60,60,0,0.7368421052631579,0.5878688544081803,0.7334398809132694,0.5870874354744292,0.6322462799607947
4,40,factuals_only,bge_large,-,20,60,60,0,0.7368421052631579,0.5878688544081803,0.7334398809132694,0.5870874354744292,0.6322462799607947
1,10,full,bge_large,mixed,20,38,30,8,0.7039473684210527,0.5681551650492637,0.702850160454519,0.5756647587617525,0.6188775869103392
2,20,full,bge_large,mixed,20,55,40,15,0.743421052631579,0.5950540141847627,0.7412185205439696,0.5975757575757576,0.6422150002110328
3,30,full,bge_large,mixed,20,72,50,22,0.7368421052631579,0.5890471757344822,0.7324393567162836,0.5908584169453734,0.6353184484868949
4,40,full,bge_large,mixed,20,89,60,29,0.6973684210526315,0.5587564985554342,0.6925493719394867,0.5580200668896321,0.6055210868657879
1,10,full,bge_large,factual_anchored,20,38,30,8,0.7039473684210527,0.5681551650492637,0.702850160454519,0.5756647587617525,0.6188775869103392
2,20,full,bge_large,factual_anchored,20,55,40,15,0.743421052631579,0.5950540141847627,0.7412185205439696,0.5975757575757576,0.6422150002110328
3,30,full,bge_large,factual_anchored,20,72,50,22,0.7368421052631579,0.5890471757344822,0.7324393567162836,0.5908584169453734,0.6353184484868949
4,40,full,bge_large,factual_anchored,20,89,60,29,0.7039473684210527,0.5647024260559251,0.6985191601591966,0.5636172942237015,0.6090298587956124
