strategy,10,20,30,40,50,60,70,80,90,100,110
static (full),0.888545174792068,0.9070071050187041,0.9076259357949498,0.8987891335717423,0.8976472802559758,0.879970271274619,0.8979598414284333,0.9070071050187041,0.907447142229751,0.8982456140350877,0.9070071050187041
static (factuals_only),0.888545174792068,0.8972031834500765,0.9064375311617829,0.8886022245155373,0.8882209293973999,0.8985130811217767,0.889373675206318,0.9349963423816908,0.8977956628660854,0.9073194723898949,0.9167091437513971
bm25 (factuals_only),0.8891352908802487,0.8887053087757314,0.8608225108225108,0.8792568542568543,0.8697508253063808,0.8504901960784315,0.8507364204076824,0.8791892834917859,0.8413289399046886,0.8413289399046886,0.8598402912971376
bm25 mixed (full),0.8791892834917859,0.8981470976478999,0.8701155651859876,0.8603100245612323,0.8508402070981331,0.85064818881244,0.8697905400533564,0.8697905400533564,0.85064818881244,0.8602941176470589,0.869669533562829
bm25 factual_anchored (full),0.8886777684812825,0.8981470976478999,0.8800728704110347,0.8710441821552933,0.8697508253063808,0.8603100245612323,0.8508402070981331,0.8697508253063808,0.8697508253063808,0.8893578643578643,0.8893578643578643
contriever (factuals_only),0.8988816738816738,0.880607315389924,0.8977443231174574,0.879607268981489,0.8792568542568543,0.8792568542568543,0.8886777684812825,0.8791892834917859,0.8791892834917859,0.8981470976478999,0.8981470976478999
contriever mixed (full),0.8804123006751774,0.8804123006751774,0.8890146594582163,0.9075367690094023,0.8880460875468899,0.8887053087757314,0.8887053087757314,0.8986550408092057,0.8981470976478999,0.8886777684812825,0.8791892834917859
contriever factual_anchored (full),0.8804123006751774,0.8896321070234113,0.8890146594582163,0.8975616680052249,0.8787275197250636,0.8792568542568543,0.8887053087757314,0.8886777684812825,0.8886777684812825,0.8792568542568543,0.8886777684812825
bge_large (factuals_only),0.8796739208503914,0.8990016519428284,0.8613229907347554,0.8703084355258269,0.8697905400533564,0.8603100245612323,0.879607268981489,0.8981470976478999,0.9070933212724257,0.8976301476301476,0.9070834796862194
bge_large mixed (full),0.8889892715979673,0.879607268981489,0.8702887011596628,0.8882209293973999,0.8697853271894743,0.8792568542568543,0.8887053087757314,0.906889406889407,0.9075119167614437,0.9163525805316849,0.9163525805316849
bge_large factual_anchored (full),0.8889892715979673,0.8790644107019974,0.8613229907347554,0.8975616680052249,0.8603100245612323,0.8792568542568543,0.8887053087757314,0.906889406889407,0.906889406889407,0.9163525805316849,0.9163525805316849
