iteration,budget_used,pool_type,retriever,cf_strategy,k_max,labeled_pool_size,total_factuals,total_cfs,accuracy,f1_macro,f1_weighted,precision_macro,recall_macro
1,10,full,static,-,-,33,31,2,0.8888888888888888,0.888545174792068,0.8885451747920678,0.8927918118466899,0.888888888888889
2,20,full,static,-,-,44,41,3,0.9074074074074074,0.9070071050187041,0.907007105018704,0.9113385598141696,0.9074074074074074
3,30,full,static,-,-,55,51,4,0.9074074074074074,0.9076259357949498,0.9076259357949498,0.9085213032581453,0.9074074074074074
4,40,full,static,-,-,66,61,5,0.8981481481481481,0.8987891335717423,0.8987891335717423,0.9035766560874164,0.8981481481481483
5,50,full,static,-,-,78,71,7,0.8981481481481481,0.8976472802559758,0.8976472802559757,0.9013086387548368,0.8981481481481483
6,60,full,static,-,-,88,81,7,0.8796296296296297,0.879970271274619,0.8799702712746191,0.886002886002886,0.8796296296296297
7,70,full,static,-,-,98,91,7,0.8981481481481481,0.8979598414284333,0.8979598414284333,0.9006493506493506,0.8981481481481483
8,80,full,static,-,-,111,101,10,0.9074074074074074,0.9070071050187041,0.907007105018704,0.9113385598141696,0.9074074074074074
9,90,full,static,-,-,123,111,12,0.9074074074074074,0.907447142229751,0.9074471422297509,0.9117067373882294,0.9074074074074074
10,100,full,static,-,-,133,121,12,0.8981481481481481,0.8982456140350877,0.8982456140350877,0.9009803921568627,0.8981481481481483
11,110,full,static,-,-,133,121,12,0.9074074074074074,0.9070071050187041,0.907007105018704,0.9113385598141696,0.9074074074074074
1,10,factuals_only,static,-,-,31,31,0,0.8888888888888888,0.888545174792068,0.8885451747920678,0.8927918118466899,0.888888888888889
2,20,factuals_only,static,-,-,41,41,0,0.8981481481481481,0.8972031834500765,0.8972031834500765,0.9009218931475029,0.8981481481481483
3,30,factuals_only,static,-,-,51,51,0,0.9074074074074074,0.9064375311617829,0.9064375311617829,0.9104766056378959,0.9074074074074074
4,40,factuals_only,static,-,-,61,61,0,0.8888888888888888,0.8886022245155373,0.8886022245155373,0.8918981481481482,0.888888888888889
