iteration,budget_used,pool_type,retriever,cf_strategy,k_max,labeled_pool_size,total_factuals,total_cfs,accuracy,f1_macro,f1_weighted,precision_macro,recall_macro
1,10,full,static,-,-,37,30,7,0.58,0.5612316997280764,0.5612316997280765,0.5639223043814148,0.5800000000000001
2,20,full,static,-,-,55,40,15,0.56,0.5382110205090189,0.538211020509019,0.5420857264058725,0.5599999999999999
3,30,full,static,-,-,71,50,21,0.565,0.5297661832794498,0.5297661832794498,0.5440417766224218,0.5650000000000001
4,40,full,static,-,-,88,60,28,0.565,0.5394555629360983,0.5394555629360984,0.5469654528478057,0.5650000000000001
5,50,full,static,-,-,104,70,34,0.57,0.5423756957328386,0.5423756957328386,0.5585687444739169,0.57
6,60,full,static,-,-,121,80,41,0.565,0.5380125835099676,0.5380125835099675,0.5564708994708994,0.5650000000000001
7,70,full,static,-,-,136,90,46,0.57,0.5474827996632508,0.5474827996632508,0.5585541476778799,0.5700000000000001
1,10,factuals_only,static,-,-,30,30,0,0.59,0.5768346018039896,0.5768346018039895,0.5808575077540594,0.5900000000000001
2,20,factuals_only,static,-,-,40,40,0,0.585,0.5639690156156643,0.5639690156156643,0.5742727393987899,0.585
3,30,factuals_only,static,-,-,50,50,0,0.6,0.5828207264303817,0.5828207264303817,0.586147840448426,0.6
4,40,factuals_only,static,-,-,60,60,0,0.585,0.5694324460863249,0.5694324460863249,0.5735313121604122,0.585
5,50,factuals_only,static,-,-,70,70,0,0.575,0.5496706077809721,0.5496706077809721,0.5573636437105083,0.575
6,60,factuals_only,static,-,-,80,80,0,0.585,0.5610875762821224,0.5610875762821224,0.5750748924197284,0.585
7,70,factuals_only,static,-,-,90,90,0,0.6,0.5741022104199704,0.5741022104199704,0.5853831115121438,0.6
1,10,factuals_only,bm25,-,20,30,30,0,0.58,0.5714071856820875,0.5714071856820875,0.583056255977741,0.5800000000000001
1,10,factuals_only,bm25,-,20,30,30,0,0.58,0.5702115787026273,0.5702115787026273,0.5756043956043955,0.58
2,20,factuals_only,bm25,-,20,40,40,0,0.615,0.6018412698412698,0.6018412698412698,0.6090737812911726,0.615
2,20,factuals_only,bm25,-,20,40,40,0,0.595,0.5828110370585016,0.5828110370585016,0.5907834309795457,0.595
