strategy,10,20,30,40,50,60,70,80,90,100,110
static (full),0.9256965944272446,0.9350459661482946,0.9350459661482946,0.9350459661482946,0.9163151097718467,0.9350459661482946,0.9256965944272446,0.9255172413793104,0.9350459661482946,0.9163151097718467,0.9163151097718467
static (factuals_only),0.9163151097718467,0.9536679536679536,0.9443681318681318,0.9536679536679536,0.9443681318681318,0.9629502572898799,0.94442538593482,0.9536679536679536,0.94442538593482,0.94442538593482,0.94442538593482
bm25 (factuals_only),0.916083916083916,0.9350459661482946,0.9443681318681318,0.9258241758241759,0.9163151097718467,0.8977184674989238,0.9071207430340558,0.9350459661482946,0.9258241758241759,0.9163151097718467,0.9163151097718467
bm25 mixed (full),0.9163151097718467,0.9256965944272446,0.9256965944272446,0.9350459661482946,0.9350459661482946,0.9256965944272446,0.9163151097718467,0.916487670762093,0.9071207430340558,0.916487670762093,0.916487670762093
bm25 factual_anchored (full),0.916487670762093,0.9258241758241759,0.916487670762093,0.9350459661482946,0.9443681318681318,0.9258241758241759,0.9071207430340558,0.9258241758241759,0.916487670762093,0.9258241758241759,0.9351351351351351
contriever (factuals_only),0.9349117520447697,0.9071207430340558,0.9071207430340558,0.916487670762093,0.9258241758241759,0.916487670762093,0.916487670762093,0.9256965944272446,0.9256965944272446,0.906896551724138,0.906896551724138
contriever mixed (full),0.9350459661482946,0.9258241758241759,0.9071207430340558,0.9443681318681318,0.9258241758241759,0.9071207430340558,0.8977184674989238,0.9256965944272446,0.9071207430340558,0.8974358974358974,0.8974358974358974
contriever factual_anchored (full),0.9443681318681318,0.9258241758241759,0.916487670762093,0.9443681318681318,0.9258241758241759,0.9071207430340558,0.9071207430340558,0.9256965944272446,0.9071207430340558,0.8974358974358974,0.8974358974358974
bge_large (factuals_only),0.9163151097718467,0.9256965944272446,0.9443681318681318,0.9256965944272446,0.9350459661482946,0.9256965944272446,0.9350459661482946,0.9350459661482946,0.9350459661482946,0.9443681318681318,0.9443681318681318
bge_large mixed (full),0.9163151097718467,0.9350459661482946,0.9350459661482946,0.9350459661482946,0.9443681318681318,0.9349117520447697,0.9349117520447697,0.9350459661482946,0.9350459661482946,0.9350459661482946,0.9350459661482946
bge_large factual_anchored (full),0.9163151097718467,0.9256965944272446,0.9443681318681318,0.9256965944272446,0.9536679536679536,0.9349117520447697,0.9349117520447697,0.9350459661482946,0.9350459661482946,0.9350459661482946,0.9350459661482946
