iteration,budget_used,pool_type,retriever,cf_strategy,k_max,labeled_pool_size,total_factuals,total_cfs,accuracy,f1_macro,f1_weighted,precision_macro,recall_macro
1,10,full,static,-,-,30,30,0,0.7171052631578947,0.5759104082180168,0.7169867323786958,0.5821213840045377,0.6270375216308615
2,20,full,static,-,-,40,40,0,0.7302631578947368,0.5864945359108102,0.727868751294997,0.5902009316076248,0.6351974563513838
3,30,full,static,-,-,50,50,0,0.7171052631578947,0.5774369027199217,0.7143611601903559,0.5831126596980255,0.6281799124917347
1,10,factuals_only,static,-,-,30,30,0,0.7171052631578947,0.5759104082180168,0.7169867323786958,0.5821213840045377,0.6270375216308615
2,20,factuals_only,static,-,-,40,40,0,0.7302631578947368,0.5864945359108102,0.727868751294997,0.5902009316076248,0.6351974563513838
3,30,factuals_only,static,-,-,50,50,0,0.7171052631578947,0.5774369027199217,0.7143611601903559,0.5831126596980255,0.6281799124917347
1,10,factuals_only,bm25,-,20,30,30,0,0.7105263157894737,0.5714303721704956,0.7094483820337869,0.5778118393234672,0.6235287497010369
1,10,factuals_only,bm25,-,20,30,30,0,0.7105263157894737,0.5714303721704956,0.7094483820337869,0.5778118393234672,0.6235287497010369
2,20,factuals_only,bm25,-,20,40,40,0,0.7171052631578947,0.579236182972363,0.716399947957325,0.5852433352240499,0.6304253014251748
2,20,factuals_only,bm25,-,20,40,40,0,0.7171052631578947,0.5774369027199217,0.7143611601903559,0.5831126596980255,0.6281799124917347
3,30,factuals_only,bm25,-,20,50,50,0,0.7368421052631579,0.5933044733044733,0.7370072909546593,0.5955994321847979,0.6443393970089619
3,30,factuals_only,bm25,-,20,50,50,0,0.7368421052631579,0.5933044733044733,0.7370072909546593,0.5955994321847979,0.6443393970089619
1,10,full,bm25,mixed,20,30,30,0,0.7105263157894737,0.5714303721704956,0.7094483820337869,0.5778118393234672,0.6235287497010369
2,20,full,bm25,mixed,20,40,40,0,0.7171052631578947,0.5774369027199217,0.7143611601903559,0.5831126596980255,0.6281799124917347
3,30,full,bm25,mixed,20,50,50,0,0.7368421052631579,0.5933044733044733,0.7370072909546593,0.5955994321847979,0.6443393970089619
1,10,full,bm25,factual_anchored,20,30,30,0,0.7105263157894737,0.5715689541462737,0.7080266286485765,0.5762698412698413,0.6235287497010369
2,20,full,bm25,factual_anchored,20,40,40,0,0.7236842105263158,0.5808476017000607,0.7244589844374141,0.5865456608054453,0.630546293560686
3,30,full,bm25,factual_anchored,20,50,50,0,0.7302631578947368,0.5839318838516914,0.726926053377959,0.5817804848037407,0.6351974563513838
1,10,factuals_only,contriever,-,20,30,30,0,0.7105263157894737,0.5711913814191979,0.7073491543816732,0.5695372261604389,0.6257741386344772
1,10,factuals_only,contriever,-,20,30,30,0,0.7105263157894737,0.5711913814191979,0.7073491543816732,0.5695372261604389,0.6257741386344772
2,20,factuals_only,contriever,-,20,40,40,0,0.7302631578947368,0.5876903576687945,0.728692969673974,0.5933975080903489,0.6340550654905106
2,20,factuals_only,contriever,-,20,40,40,0,0.7302631578947368,0.5876903576687945,0.728692969673974,0.5933975080903489,0.6340550654905106
3,30,factuals_only,contriever,-,20,50,50,0,0.7302631578947368,0.5839318838516914,0.726926053377959,0.5817804848037407,0.6351974563513838
3,30,factuals_only,contriever,-,20,50,50,0,0.7302631578947368,0.5839318838516914,0.726926053377959,0.5817804848037407,0.6351974563513838
1,10,full,contriever,mixed,20,30,30,0,0.7105263157894737,0.5711913814191979,0.7073491543816732,0.5695372261604389,0.6257741386344772
2,20,full,contriever,mixed,20,40,40,0,0.7302631578947368,0.5876903576687945,0.728692969673974,0.5933975080903489,0.6340550654905106
3,30,full,contriever,mixed,20,50,50,0,0.7302631578947368,0.5839318838516914,0.726926053377959,0.5817804848037407,0.6351974563513838
1,10,full,contriever,factual_anchored,20,30,30,0,0.7105263157894737,0.5711913814191979,0.7073491543816732,0.5695372261604389,0.6257741386344772
2,20,full,contriever,factual_anchored,20,40,40,0,0.7302631578947368,0.5876903576687945,0.728692969673974,0.5933975080903489,0.6340550654905106
3,30,full,contriever,factual_anchored,20,50,50,0,0.7302631578947368,0.5839318838516914,0.726926053377959,0.5817804848037407,0.6351974563513838
1,10,factuals_only,bge_large,-,20,30,30,0,0.743421052631579,0.5961729357382398,0.7425791763465585,0.5975160970623251,0.6456027800053461
1,10,factuals_only,bge_large,-,20,30,30,0,0.7368421052631579,0.5898754662484504,0.7369197184477709,0.5906943056943057,0.634491668894235
2,20,factuals_only,bge_large,-,20,40,40,0,0.7302631578947368,0.5855599128540304,0.7295066506134618,0.589235880398671,0.6351974563513838
2,20,factuals_only,bge_large,-,20,40,40,0,0.7302631578947368,0.5855599128540304,0.7295066506134618,0.589235880398671,0.6351974563513838
1,10,full,bge_large,mixed,20,30,30,0,0.7368421052631579,0.5898754662484504,0.7369197184477709,0.5906943056943057,0.634491668894235
2,20,full,bge_large,mixed,20,40,40,0,0.7302631578947368,0.5855599128540304,0.7295066506134618,0.589235880398671,0.6351974563513838
1,10,full,bge_large,factual_anchored,20,30,30,0,0.7368421052631579,0.5898754662484504,0.7369197184477709,0.5906943056943057,0.634491668894235
2,20,full,bge_large,factual_anchored,20,40,40,0,0.7302631578947368,0.5855599128540304,0.7295066506134618,0.589235880398671,0.6351974563513838
