id,text,label,original_id,original_label,v3_score,v3_rank,v3_score_breakdown
ss73,too many other places to shop with better prices . ,price,,,,,
ss104,the food and drinks are priced well . ,price,,,,,
ss124,friday happy hour ! ! they have giant frozen margaritas that come in fish bowls . sooo fun . free chips and good food . ,products,,,,,
ss155,"i highly recommend their bakery . also , they have great produce and seafood . ",products,,,,,
ss280,lots of picnic tables outside with lots of bees and flies buzzing around . ,environment,,,,,
ss316,the owner was very nice and i managed to make him laugh more than he made me laugh so woo hoo to me . ,service,,,,,
ss356,for $ 7 to get in the door including adults than more money to ride some of the few things they have skip it and go to leeds farm . ,price,,,,,
ss361,fresh and good quality seafood provided . would love to revisit again . we had it in seattle before and we are thrilled to have it now in portland ! ! ! ! ! good service and delicious food ! ,products,,,,,
ss371,nicole and alison at the front were extremely welcoming when i arrived and made me feel very comfortable . ,service,,,,,
ss374,the black eyes peas and cornbread are delicious ! ,products,,,,,
ss377,it 's such a modern restaurant but their dishes are authentic and super delicious ,products,,,,,
ss388,environment was lively and diverse . ,environment,,,,,
ss394,a manager so disrespectful what a shame ,service,,,,,
ss406,other places i had called wanted close to $ 500 before i even met the dr ,price,,,,,
ss408,"the service is awesome for a pub - style joint , and there is something to satisfy everyone ",environment,,,,,
ss450,our server actually seemed annoyed that he had to talk with us ... just another table and more faces ... more orders ... move it along . ,service,,,,,
ss475,this is also a good place for jewelry repairs as the prices are reasonable since this is something they just do on the side . ,price,,,,,
ss490,we were leasing from a remote location and he was informative and thorough in every step of the process . ,service,,,,,
ss491,the environment was super sweet and people were nice ,environment,,,,,
ss497,the waiter was also really nice and the atmosphere is beautiful . ,environment,,,,,
ss386,everyone here is so friendly ! the whole establishment smells like great food and that 's exactly what it is . delicious ,products,,,,,
ss397,"the food is quite tasty , but the operation around is , let 's say "" challenged "" . ",products,,,,,
ss190,rib kings closed earlier in the year . the slab of food truck fame   just opened in the same spot august 1st . ,none,,,,,
ss449,no vegan donuts and $ 1 charge to use oat milk as creamer in my coffee ? no thanks ! i get the draw but as a vegan this place is unfriendly . ,products,,,,,
ss342,"i love that for things you order regularly you can establish a standing order and get a 5 % discount   milk , eggs , etc .   . ",price,,,,,
ss487,"great ambiance , really good breakfast food and the best hours ever ",environment,,,,,
ss120,home run on everything -- food drink atmosphere . for oyster lovers a meal at neptune is a religious experience . ,products,,,,,
ss257,the food came out quickly and was hot and fresh ,service,,,,,
ss472,limited beer selection and food is over priced . service and atmosphere were good though . ,environment,,,,,
ss395,blain did an excellent job on our grout sealant at a great price . ,service,,,,,
ss449_cf_price_0,no way i’m paying $1 extra just to use oat milk as creamer in my coffee ? no thanks ! i get the draw but as a vegan this place feels overpriced .,price,ss449,products,1.7657031410027186,1.0,"{'term1': 0.99999999964182, 'term2': 0.49999999967159825, 'term3': 0.26570314168930054, 'total': 1.7657031410027186, 'p_orig': 3.581800329990416e-10, 'p_target': 0.9999999993431965, 'similarity': 0.8856770992279053}"
ss395_cf_price_0,Blain offered an amazing deal for our grout sealant work.,price,ss395,service,1.7636313317899082,2.0,"{'term1': 0.9998415628207901, 'term2': 0.4999207814088458, 'term3': 0.2638689875602722, 'total': 1.7636313317899082, 'p_orig': 0.00015843717920992719, 'p_target': 0.9998415628176917, 'similarity': 0.8795632719993591}"
ss449_cf_price_2,"$1 extra to use oat milk in my coffee? No thanks! I get the draw, but as a vegan, this place feels overpriced.",price,ss449,products,1.750051230072303,3.0,"{'term1': 0.9999999999200792, 'term2': 0.4999999999600395, 'term3': 0.25005123019218445, 'total': 1.750051230072303, 'p_orig': 7.992084880957453e-11, 'p_target': 0.999999999920079, 'similarity': 0.8335040807723999}"
ss449_cf_price_1,"$1 extra just to use oat milk in my coffee? No thanks! I get the appeal, but as a vegan, this place feels overpriced.",price,ss449,products,1.7479818015671318,4.0,"{'term1': 0.9999999999705987, 'term2': 0.49999999996746664, 'term3': 0.24798180162906647, 'total': 1.7479818015671318, 'p_orig': 2.9401256975279105e-11, 'p_target': 0.9999999999349333, 'similarity': 0.8266059756278992}"
ss487_cf_products_2,"great quality, really good breakfast options and the best features ever",products,ss487,environment,1.7471602260594534,5.0,"{'term1': 0.9999999999904549, 'term2': 0.499999999962355, 'term3': 0.24716022610664368, 'total': 1.7471602260594534, 'p_orig': 9.545197843539618e-12, 'p_target': 0.99999999992471, 'similarity': 0.8238673806190491}"
ss487_cf_products_0,"great quality, really good breakfast options and the best selection ever",products,ss487,environment,1.7470066696292537,6.0,"{'term1': 0.9999999999975866, 'term2': 0.499999999991126, 'term3': 0.24700666964054108, 'total': 1.7470066696292537, 'p_orig': 2.4134061969280618e-12, 'p_target': 0.999999999982252, 'similarity': 0.8233555555343628}"
ss472_cf_products_0,limited beer selection and food quality is lacking . portions and variety were good though .,products,ss472,environment,1.7445017245403056,7.0,"{'term1': 0.9999999998682328, 'term2': 0.4999999998328622, 'term3': 0.2445017248392105, 'total': 1.7445017245403056, 'p_orig': 1.3176718456623675e-10, 'p_target': 0.9999999996657244, 'similarity': 0.8150057196617126}"
ss487_cf_products_1,"great quality, really good breakfast options and the best flavors ever",products,ss487,environment,1.7439756393417865,8.0,"{'term1': 1.0, 'term2': 0.49999999999852474, 'term3': 0.24397563934326172, 'total': 1.7439756393417865, 'p_orig': 0.0, 'p_target': 0.9999999999970495, 'similarity': 0.8132520914077759}"
ss342_cf_products_0,"i love that for items you order regularly you can establish a standing order for essentials like milk , eggs , etc .   .",products,ss342,price,1.7432227640568907,9.0,"{'term1': 0.9999999999949251, 'term2': 0.49665356271175354, 'term3': 0.2465692013502121, 'total': 1.7432227640568907, 'p_orig': 5.07498184752793e-12, 'p_target': 0.9933071254235071, 'similarity': 0.8218973278999329}"
ss342_cf_products_1,"i love that for things you use regularly like milk, eggs, etc., you can establish a standing order and always have them on hand.",products,ss342,price,1.7393234048059854,10.0,"{'term1': 0.9999999999998019, 'term2': 0.49978472031884047, 'term3': 0.23953868448734283, 'total': 1.7393234048059854, 'p_orig': 1.9801940409258398e-13, 'p_target': 0.9995694406376809, 'similarity': 0.7984622716903687}"
ss90,omg i love coming here great atmosphere very good service the waiters are on time always sweet love the food definitely try the fish ,environment,,,,,
ss308,this place is only worth your time if you are looking for discount designer jeans ,price,,,,,
ss345,"dear hyatt place , if you are going to charge $ 75 for a pet fee , then tell me that my pet is n't allowed through the front door and lobby ",price,,,,,
ss378,"he ordered the tires , gave me a great price and it was done that same day . ",service,,,,,
ss367,"i completed my order of a $ 9 vegetable platter off of the "" hot bar "" with green beans , rice and lentils , and chickpeas and eggplant . ",products,,,,,
ss12,the food was great . the waiter was friendly and attentive . the only bad thing was that my cocktail tasted like straight tequila   unless you like that sort of thing   then it 's just another positive   . ,products,,,,,
ss183,great food and service ! ! ! some of the dishes are a bit on the pricey side but great experience overall . ,products,,,,,
ss401,there 's no place to change a baby 's diaper   no changing tables   ,environment,,,,,
ss314,i was able to get a next day appointment .   had my rear window replaced and it came out great .   price was competitive . ,price,,,,,
ss207,one of the new race track store with an amazing selection good hot food great coffee and very clean bathrooms . ,environment,,,,,
ss308_cf_products_0,this place is only worth your time if you are looking for designer jeans,products,ss308,price,1.7870770873576072,1.0,"{'term1': 0.9999999936527767, 'term2': 0.49986940084327347, 'term3': 0.287207692861557, 'total': 1.7870770873576072, 'p_orig': 6.3472233470227914e-09, 'p_target': 0.9997388016865469, 'similarity': 0.9573589563369751}"
ss308_cf_products_1,this place is only worth your time if you are looking for quality designer jeans,products,ss308,price,1.780439948081836,2.0,"{'term1': 0.999999982742126, 'term2': 0.4999949260674018, 'term3': 0.28044503927230835, 'total': 1.780439948081836, 'p_orig': 1.7257873978949237e-08, 'p_target': 0.9999898521348036, 'similarity': 0.9348167777061462}"
ss207_cf_products_0,"one of the new race track store with an amazing variety of hot food options, excellent coffee, and a great selection of items to choose from.",products,ss207,environment,1.7751680511565526,3.0,"{'term1': 0.9999998144589056, 'term2': 0.4999999072203368, 'term3': 0.2751683294773102, 'total': 1.7751680511565526, 'p_orig': 1.855410943358081e-07, 'p_target': 0.9999998144406737, 'similarity': 0.9172277450561523}"
ss314_cf_service_2,i was able to get a next day appointment .   had my rear window replaced and it came out great .   the process was smooth and efficient .,service,ss314,price,1.7709415256963408,4.0,"{'term1': 1.0, 'term2': 0.49999999999863265, 'term3': 0.27094152569770813, 'total': 1.7709415256963408, 'p_orig': 0.0, 'p_target': 0.9999999999972653, 'similarity': 0.9031383395195007}"
ss90_cf_service_0,omg i love coming here the staff is amazing very attentive the waiters are on time always sweet love the food definitely try the fish,service,ss90,environment,1.7660801412365883,5.0,"{'term1': 1.0, 'term2': 0.4984136523507087, 'term3': 0.2676664888858795, 'total': 1.7660801412365883, 'p_orig': 0.0, 'p_target': 0.9968273047014174, 'similarity': 0.8922215700149536}"
ss207_cf_products_2,"One of the new race track stores with an amazing variety, delicious hot meals, excellent coffee, and top-quality essentials.",products,ss207,environment,1.7644862409691224,6.0,"{'term1': 0.9999999123565505, 'term2': 0.4999999561417162, 'term3': 0.2644863724708557, 'total': 1.7644862409691224, 'p_orig': 8.764344946625794e-08, 'p_target': 0.9999999122834324, 'similarity': 0.881621241569519}"
ss314_cf_service_1,i was able to get a next day appointment .   had my rear window replaced and it came out great .   the team was professional and efficient .,service,ss314,price,1.7634492218468267,7.0,"{'term1': 1.0, 'term2': 0.4999999999973853, 'term3': 0.26344922184944153, 'total': 1.7634492218468267, 'p_orig': 0.0, 'p_target': 0.9999999999947706, 'similarity': 0.8781639933586121}"
ss314_cf_service_0,i was able to get a next day appointment .   had my rear window replaced and it came out great .   the team was professional and efficient . ,service,ss314,price,1.7634492218461146,8.0,"{'term1': 1.0, 'term2': 0.4999999999966731, 'term3': 0.26344922184944153, 'total': 1.7634492218461146, 'p_orig': 0.0, 'p_target': 0.9999999999933462, 'similarity': 0.8781639933586121}"
ss345_cf_service_2,"dear hyatt place, if you are going to have a policy about pets, then tell me that my pet is n't allowed through the front door and lobby",service,ss345,price,1.7589305352504205,9.0,"{'term1': 0.9999999999999999, 'term2': 0.49999997132372387, 'term3': 0.2589305639266968, 'total': 1.7589305352504205, 'p_orig': 1.1102230246251565e-16, 'p_target': 0.9999999426474477, 'similarity': 0.8631018400192261}"
ss345_cf_service_0,"dear hyatt place, if you are going to have a policy about pets, then tell me that my pet isn't allowed through the front door and lobby",service,ss345,price,1.7588825860908983,10.0,"{'term1': 1.0, 'term2': 0.49999997410092323, 'term3': 0.258882611989975, 'total': 1.7588825860908983, 'p_orig': 5.551115123125783e-17, 'p_target': 0.9999999482018465, 'similarity': 0.8629419803619385}"
ss105,"i was looking for golf shoes , and found some that felt good and fit well but had no price . ",products,,,,,
ss410,i ordered mango & taro moochi in coconut milk for $ 6 ,products,,,,,
ss148,"i travel the world as part of my job "" and relax station is now a "" must do "" when in boston . "" ",none,,,,,
ss91,"delicious food , friendly people , quick . ",service,,,,,
ss151,"good service , had omelette and guava pastry , highly recommend ",products,,,,,
ss35,"they do not fill up your ice cream because they say they leave room so you can take your cap off , what about the big hole in the center of the lid ? ",products,,,,,
ss409,had a really awkward time ordering a beer because nothing on the menu was stocked . ,products,,,,,
ss109,great americano and according to wife great ambiance . sandwiches looked tasty but we had already eaten . cannoli was a great treat . ,environment,,,,,
ss141,this place was just okay . the service is really great but i felt that the food was nothing special . ,products,,,,,
ss51,"service is attentive and friendly , food is consistently good , and i ca n't think of a better place to watch sports ",service,,,,,
ss109_cf_products_0,great americano and according to wife great flavor . sandwiches looked tasty but we had already eaten . cannoli was a great treat .,products,ss109,environment,1.7936882376043277,1.0,"{'term1': 0.9999999999622481, 'term2': 0.4999999999749959, 'term3': 0.29368823766708374, 'total': 1.7936882376043277, 'p_orig': 3.7751954890905304e-11, 'p_target': 0.9999999999499918, 'similarity': 0.9789607524871826}"
ss109_cf_products_2,great americano and according to wife great flavor . sandwiches looked tasty but we had already eaten . cannoli was a great treat .,products,ss109,environment,1.793688237119633,2.0,"{'term1': 0.99999999964182, 'term2': 0.49999999981072935, 'term3': 0.29368823766708374, 'total': 1.793688237119633, 'p_orig': 3.581800330987096e-10, 'p_target': 0.9999999996214587, 'similarity': 0.9789607524871826}"
ss410_cf_price_1,i got mango & taro moochi in coconut milk for just $6,price,ss410,products,1.7844612943014533,3.0,"{'term1': 0.999995214865721, 'term2': 0.4999976074317956, 'term3': 0.28446847200393677, 'total': 1.7844612943014533, 'p_orig': 4.7851342789899284e-06, 'p_target': 0.9999952148635912, 'similarity': 0.9482281804084778}"
ss109_cf_products_1,Great americano and according to wife great cannoli. Sandwiches looked tasty but we had already eaten. The coffee was a real treat.,products,ss109,environment,1.7810425459499166,4.0,"{'term1': 0.9999999999450713, 'term2': 0.4999999999709862, 'term3': 0.28104254603385925, 'total': 1.7810425459499166, 'p_orig': 5.4928756395387115e-11, 'p_target': 0.9999999999419724, 'similarity': 0.9368084669113159}"
ss35_cf_service_2,"they do not fully serve your ice cream because they say they leave room so you can take your cap off, what about the big hole in the center of the lid?",service,ss35,products,1.7796574214343892,5.0,"{'term1': 0.9988304843864595, 'term2': 0.49941522964665414, 'term3': 0.28141170740127563, 'total': 1.7796574214343892, 'p_orig': 0.001169515613540457, 'p_target': 0.9988304592933083, 'similarity': 0.9380389451980591}"
ss148_cf_service_0,"I travel the world as part of my job, and Relax Station is now a 'must-visit' spot for care and attention when in Boston.",service,ss148,none,1.7717270241722416,6.0,"{'term1': 0.9999999994788512, 'term2': 0.4999999991845098, 'term3': 0.2717270255088806, 'total': 1.7717270241722416, 'p_orig': 5.21148740936518e-10, 'p_target': 0.9999999983690196, 'similarity': 0.9057567119598389}"
ss148_cf_service_1,"I travel the world as part of my job, and Relax Station always delivers an exceptional experience when I'm in Boston.",service,ss148,none,1.7678213814867034,7.0,"{'term1': 0.9999998144589093, 'term2': 0.4999998974492419, 'term3': 0.26782166957855225, 'total': 1.7678213814867034, 'p_orig': 1.8554109070992813e-07, 'p_target': 0.9999997948984838, 'similarity': 0.8927388191223145}"
ss148_cf_service_2,"I travel the world as part of my job, and Relax Station always delivers an exceptional experience when I'm in Boston.",service,ss148,none,1.7678212039946943,8.0,"{'term1': 0.9999996940945586, 'term2': 0.49999984032158357, 'term3': 0.26782166957855225, 'total': 1.7678212039946943, 'p_orig': 3.059054414719724e-07, 'p_target': 0.9999996806431671, 'similarity': 0.8927388191223145}"
ss35_cf_service_1,"they don’t properly assist with your ice cream order because they claim it’s to leave room for the cap, but what about the big hole in the center of the lid?",service,ss35,products,1.7657866217514786,9.0,"{'term1': 0.9999999827419648, 'term2': 0.499999991212883, 'term3': 0.26578664779663086, 'total': 1.7657866217514786, 'p_orig': 1.725803518829357e-08, 'p_target': 0.999999982425766, 'similarity': 0.8859554529190063}"
