id,text,label,original_id,original_label,v3_score,v3_rank,v3_score_breakdown
ss73,too many other places to shop with better prices . ,price,,,,,
ss104,the food and drinks are priced well . ,price,,,,,
ss124,friday happy hour ! ! they have giant frozen margaritas that come in fish bowls . sooo fun . free chips and good food . ,products,,,,,
ss155,"i highly recommend their bakery . also , they have great produce and seafood . ",products,,,,,
ss280,lots of picnic tables outside with lots of bees and flies buzzing around . ,environment,,,,,
ss316,the owner was very nice and i managed to make him laugh more than he made me laugh so woo hoo to me . ,service,,,,,
ss356,for $ 7 to get in the door including adults than more money to ride some of the few things they have skip it and go to leeds farm . ,price,,,,,
ss361,fresh and good quality seafood provided . would love to revisit again . we had it in seattle before and we are thrilled to have it now in portland ! ! ! ! ! good service and delicious food ! ,products,,,,,
ss371,nicole and alison at the front were extremely welcoming when i arrived and made me feel very comfortable . ,service,,,,,
ss374,the black eyes peas and cornbread are delicious ! ,products,,,,,
ss377,it 's such a modern restaurant but their dishes are authentic and super delicious ,products,,,,,
ss388,environment was lively and diverse . ,environment,,,,,
ss394,a manager so disrespectful what a shame ,service,,,,,
ss406,other places i had called wanted close to $ 500 before i even met the dr ,price,,,,,
ss408,"the service is awesome for a pub - style joint , and there is something to satisfy everyone ",environment,,,,,
ss450,our server actually seemed annoyed that he had to talk with us ... just another table and more faces ... more orders ... move it along . ,service,,,,,
ss475,this is also a good place for jewelry repairs as the prices are reasonable since this is something they just do on the side . ,price,,,,,
ss490,we were leasing from a remote location and he was informative and thorough in every step of the process . ,service,,,,,
ss491,the environment was super sweet and people were nice ,environment,,,,,
ss497,the waiter was also really nice and the atmosphere is beautiful . ,environment,,,,,
ss90,omg i love coming here great atmosphere very good service the waiters are on time always sweet love the food definitely try the fish ,environment,,,,,
ss252,5 - stars for the food 4 - stars for the service   sometimes   3 - stars for the noise . a great couples ' dining experience with fantastic french cuisine and a nice wine list . it has a very european feel . ,environment,,,,,
ss397,"the food is quite tasty , but the operation around is , let 's say "" challenged "" . ",products,,,,,
ss190,rib kings closed earlier in the year . the slab of food truck fame   just opened in the same spot august 1st . ,none,,,,,
ss487,"great ambiance , really good breakfast food and the best hours ever ",environment,,,,,
ss120,home run on everything -- food drink atmosphere . for oyster lovers a meal at neptune is a religious experience . ,products,,,,,
ss386,everyone here is so friendly ! the whole establishment smells like great food and that 's exactly what it is . delicious ,products,,,,,
ss395,blain did an excellent job on our grout sealant at a great price . ,service,,,,,
ss147,it 's wheelchair - accessible ,environment,,,,,
ss367,"i completed my order of a $ 9 vegetable platter off of the "" hot bar "" with green beans , rice and lentils , and chickpeas and eggplant . ",products,,,,,
ss252_cf_products_0,5 - stars for the food 4 - stars for the service   sometimes   3 - stars for the wine . a great couples ' dining experience with fantastic french dishes and a nice selection of wines . it has a very refined taste .,products,ss252,environment,1.7787061623251992,1.0,"{'term1': 0.9999885211940222, 'term2': 0.4999918680350923, 'term3': 0.2787257730960846, 'total': 1.7787061623251992, 'p_orig': 1.1478805977822947e-05, 'p_target': 0.9999837360701846, 'similarity': 0.9290858507156372}"
ss90_cf_service_0,omg i love coming here the staff is amazing very attentive the waiters are on time always sweet love the food definitely try the fish,service,ss90,environment,1.7676437897709825,2.0,"{'term1': 0.9999999999771033, 'term2': 0.4999773009079996, 'term3': 0.2676664888858795, 'total': 1.7676437897709825, 'p_orig': 2.2896679758642403e-11, 'p_target': 0.9999546018159992, 'similarity': 0.8922215700149536}"
ss395_cf_price_0,Blain offered an amazing deal for our grout sealant.,price,ss395,service,1.7559135562003705,3.0,"{'term1': 0.9999546018389389, 'term2': 0.4999773004326749, 'term3': 0.2559816539287567, 'total': 1.7559135562003705, 'p_orig': 4.539816106103366e-05, 'p_target': 0.9999546008653498, 'similarity': 0.8532721400260925}"
ss252_cf_products_1,5 - stars for the dishes 4 - stars for the presentation   sometimes   3 - stars for the portion sizes . a great choice for couples who enjoy authentic french flavors and an impressive selection of wines . the quality feels top-notch.,products,ss252,environment,1.747221647099773,4.0,"{'term1': 0.9999999990263662, 'term2': 0.49999999938032225, 'term3': 0.24722164869308472, 'total': 1.747221647099773, 'p_orig': 9.73633808041119e-10, 'p_target': 0.9999999987606445, 'similarity': 0.8240721225738525}"
ss487_cf_products_2,"great quality, really good breakfast options and the best features ever",products,ss487,environment,1.747160226085299,5.0,"{'term1': 0.9999999999904549, 'term2': 0.49999999998820044, 'term3': 0.24716022610664368, 'total': 1.747160226085299, 'p_orig': 9.54519784403302e-12, 'p_target': 0.9999999999764009, 'similarity': 0.8238673806190491}"
ss487_cf_products_0,"great quality, really good breakfast options and the best selection ever",products,ss487,environment,1.7470066696383237,6.0,"{'term1': 0.9999999999993898, 'term2': 0.49999999999839295, 'term3': 0.24700666964054108, 'total': 1.7470066696383237, 'p_orig': 6.102052117298362e-13, 'p_target': 0.9999999999967859, 'similarity': 0.8233555555343628}"
ss120_cf_environment_2,home run on everything -- ambiance vibe energy . for oyster lovers a visit to neptune feels almost sacred .,environment,ss120,products,1.7419323708275891,7.0,"{'term1': 0.9997388082242715, 'term2': 0.4998694040540088, 'term3': 0.24232415854930878, 'total': 1.7419323708275891, 'p_orig': 0.000261191775728502, 'p_target': 0.9997388081080176, 'similarity': 0.8077471852302551}"
ss252_cf_products_2,5 - stars for the taste 4 - stars for the presentation   sometimes   3 - stars for the packaging . a great choice for food lovers with fantastic French flavors and a nice selection of wines . it has a very refined feel .,products,ss252,environment,1.7385028623603571,8.0,"{'term1': 0.9990889446382966, 'term2': 0.4995444721596979, 'term3': 0.23986944556236267, 'total': 1.7385028623603571, 'p_orig': 0.0009110553617034878, 'p_target': 0.9990889443193958, 'similarity': 0.799564778804779}"
ss90_cf_service_2,omg i love coming here the staff are amazing always so attentive and kind love the food definitely try the fish,service,ss90,environment,1.7372065230469687,9.0,"{'term1': 0.9999999999915824, 'term2': 0.49964516305382217, 'term3': 0.23756136000156403, 'total': 1.7372065230469687, 'p_orig': 8.417634552956035e-12, 'p_target': 0.9992903261076443, 'similarity': 0.791871190071106}"
ss90_cf_service_1,omg i love coming here the staff is amazing always so attentive and kind they make sure everything’s perfect love the food definitely try the fish,service,ss90,environment,1.7285880534195188,10.0,"{'term1': 0.9999999999960211, 'term2': 0.499991649228666, 'term3': 0.22859640419483185, 'total': 1.7285880534195188, 'p_orig': 3.978964733166577e-12, 'p_target': 0.999983298457332, 'similarity': 0.7619879841804504}"
ss449,no vegan donuts and $ 1 charge to use oat milk as creamer in my coffee ? no thanks ! i get the draw but as a vegan this place is unfriendly . ,products,,,,,
ss207,one of the new race track store with an amazing selection good hot food great coffee and very clean bathrooms . ,environment,,,,,
ss148,"i travel the world as part of my job "" and relax station is now a "" must do "" when in boston . "" ",none,,,,,
ss105,"i was looking for golf shoes , and found some that felt good and fit well but had no price . ",products,,,,,
ss9,omg . love this place . amazing food great staff and probably the only fancy vegan spot in town . took my carnivorous friend who also loved it . ,products,,,,,
ss109,great americano and according to wife great ambiance . sandwiches looked tasty but we had already eaten . cannoli was a great treat . ,environment,,,,,
ss183,great food and service ! ! ! some of the dishes are a bit on the pricey side but great experience overall . ,products,,,,,
ss209,not the cheapest but fresh and delicious ! love the veggie green machine . ,products,,,,,
ss284,"my other dining companions seemed pleased with their food   one ordered a veal marsala that i did not try and the other - my favorite - ordered off the menu , actually , a request they were kind enough to accommodate - it was gnocchi caprese with pesto sauce instead of tomato sauce , and it was gooeyyummydelicious   ! ",products,,,,,
ss308,this place is only worth your time if you are looking for discount designer jeans ,price,,,,,
ss109_cf_products_2,great americano and according to wife great flavor . sandwiches looked tasty but we had already eaten . cannoli was a great treat .,products,ss109,environment,1.7936882374918894,1.0,"{'term1': 0.9999999999797928, 'term2': 0.4999999998450128, 'term3': 0.29368823766708374, 'total': 1.7936882374918894, 'p_orig': 2.020717770665418e-11, 'p_target': 0.9999999996900256, 'similarity': 0.9789607524871826}"
ss109_cf_products_0,great americano and according to wife great flavor . sandwiches looked tasty but we had already eaten . cannoli was a great treat .,products,ss109,environment,1.793688237370783,2.0,"{'term1': 0.9999999998973796, 'term2': 0.4999999998063196, 'term3': 0.29368823766708374, 'total': 1.793688237370783, 'p_orig': 1.0262038390623082e-10, 'p_target': 0.9999999996126392, 'similarity': 0.9789607524871826}"
ss308_cf_products_0,this place is only worth your time if you are searching for designer jeans,products,ss308,price,1.7821877345257118,3.0,"{'term1': 0.9999999881526155, 'term2': 0.499415235129276, 'term3': 0.2827725112438202, 'total': 1.7821877345257118, 'p_orig': 1.1847384563434013e-08, 'p_target': 0.998830470258552, 'similarity': 0.9425750374794006}"
ss109_cf_products_1,Great americano and according to wife great cannoli. Sandwiches looked tasty but we had already eaten. The coffee was a real treat.,products,ss109,environment,1.7810425459849508,4.0,"{'term1': 0.9999999999842626, 'term2': 0.4999999999668291, 'term3': 0.28104254603385925, 'total': 1.7810425459849508, 'p_orig': 1.5737365424933883e-11, 'p_target': 0.9999999999336582, 'similarity': 0.9368084669113159}"
ss308_cf_products_1,this place is only worth your time if you are looking for quality designer jeans,products,ss308,price,1.780436685618418,5.0,"{'term1': 0.9999999981810448, 'term2': 0.49999164816506486, 'term3': 0.28044503927230835, 'total': 1.780436685618418, 'p_orig': 1.818955194074156e-09, 'p_target': 0.9999832963301297, 'similarity': 0.9348167777061462}"
ss207_cf_products_0,"one of the new race track store with an amazing variety of hot food options, great coffee choices, and a wide selection of quality items.",products,ss207,environment,1.7743957110814583,6.0,"{'term1': 0.999999607209733, 'term2': 0.4999998035558685, 'term3': 0.27439630031585693, 'total': 1.7743957110814583, 'p_orig': 3.9279026701778486e-07, 'p_target': 0.999999607111737, 'similarity': 0.9146543145179749}"
ss284_cf_service_0,"my other dining companions seemed pleased with the attention they received   one made a request for veal marsala that i did not try and the other - my favorite - asked for something off the menu , actually , a special request they were kind enough to fulfill - it was gnocchi caprese with pesto sauce instead of tomato sauce , and the effort was truly appreciated   ! ",service,ss284,products,1.7722069785695647,7.0,"{'term1': 0.9999996533637608, 'term2': 0.4999998266553888, 'term3': 0.27220749855041504, 'total': 1.7722069785695647, 'p_orig': 3.4663623916856205e-07, 'p_target': 0.9999996533107776, 'similarity': 0.9073582887649536}"
ss148_cf_service_2,"I travel the world as part of my job, and Relax Station always delivers an exceptional experience when I'm in Boston.",service,ss148,none,1.767820890108963,8.0,"{'term1': 0.9999998362607164, 'term2': 0.49999938426969426, 'term3': 0.26782166957855225, 'total': 1.767820890108963, 'p_orig': 1.6373928355827974e-07, 'p_target': 0.9999987685393885, 'similarity': 0.8927388191223145}"
ss148_cf_service_1,"I travel the world as part of my job, and Relax Station always delivers an exceptional experience when I'm in Boston.",service,ss148,none,1.767820890108402,9.0,"{'term1': 0.9999998362607164, 'term2': 0.4999993842691335, 'term3': 0.26782166957855225, 'total': 1.767820890108402, 'p_orig': 1.637392835580961e-07, 'p_target': 0.999998768538267, 'similarity': 0.8927388191223145}"
ss207_cf_products_2,"One of the new race track stores with an amazing variety, delicious hot meals, excellent coffee, and top-quality essentials.",products,ss207,environment,1.7644863602321754,10.0,"{'term1': 0.9999999918478772, 'term2': 0.4999999959134425, 'term3': 0.2644863724708557, 'total': 1.7644863602321754, 'p_orig': 8.15212277827602e-09, 'p_target': 0.999999991826885, 'similarity': 0.881621241569519}"
ss407,"we got here just before the peak lunch crowd on a saturday morning , and still had to wait 30 minutes , which gave us enough time to find parking down the street . ",environment,,,,,
ss378,"he ordered the tires , gave me a great price and it was done that same day . ",service,,,,,
ss33,"the prices are reasonable , and my experience with the customer service has always been very positive ",service,,,,,
ss411,"they have a pretty decent selection of macarons as well , not as wide as le macaron , but definitely cheaper and just as good . ",products,,,,,
ss405,great pad thai with tofu . will be definitely coming back for more . amazing customer service . ,products,,,,,
ss14,"rodney and his crew gave us a great price and did the work so quick , literally , it was done before we knew it ",service,,,,,
ss12,the food was great . the waiter was friendly and attentive . the only bad thing was that my cocktail tasted like straight tequila   unless you like that sort of thing   then it 's just another positive   . ,products,,,,,
ss258,me : then why did you tell me they were on discount ? ,price,,,,,
ss314,i was able to get a next day appointment .   had my rear window replaced and it came out great .   price was competitive . ,price,,,,,
ss479,"there 's nothing striking about the environment or decor here , but do not leave without trying the dried , sautéed green beans ",environment,,,,,
ss411_cf_price_2,"they offer a pretty decent deal on macarons as well , not as varied as le macaron , but definitely more affordable and just as good .",price,ss411,products,1.7752903114478409,1.0,"{'term1': 0.9999546018388947, 'term2': 0.49997730091944736, 'term3': 0.2753584086894989, 'total': 1.7752903114478409, 'p_orig': 4.539816110523282e-05, 'p_target': 0.9999546018388947, 'similarity': 0.9178613424301147}"
ss411_cf_price_1,"they offer a pretty affordable range of macarons as well , not as pricey as le macaron , but definitely worth it and just as good .",price,ss411,products,1.7750589766233826,2.0,"{'term1': 0.9999998555004375, 'term2': 0.49999992775021873, 'term3': 0.27505919337272644, 'total': 1.7750589766233826, 'p_orig': 1.4449956256840946e-07, 'p_target': 0.9999998555004375, 'similarity': 0.9168639779090881}"
ss314_cf_service_0,i was able to get a next day appointment .   had my rear window replaced and it came out great .   the process was smooth and efficient .,service,ss314,price,1.7709415256969232,3.0,"{'term1': 1.0, 'term2': 0.4999999999992151, 'term3': 0.27094152569770813, 'total': 1.7709415256969232, 'p_orig': 0.0, 'p_target': 0.9999999999984301, 'similarity': 0.9031383395195007}"
ss314_cf_service_2,i was able to get a next day appointment .   had my rear window replaced and it came out great .   the process was smooth and efficient .,service,ss314,price,1.7709415256968257,4.0,"{'term1': 1.0, 'term2': 0.4999999999991176, 'term3': 0.27094152569770813, 'total': 1.7709415256968257, 'p_orig': 5.551115123125783e-17, 'p_target': 0.9999999999982352, 'similarity': 0.9031383395195007}"
ss411_cf_price_0,"they are definitely more affordable than le macaron, with a pretty decent quality that’s just as good.",price,ss411,products,1.7635778607473325,5.0,"{'term1': 0.9999993523991778, 'term2': 0.4999996761986491, 'term3': 0.2635788321495056, 'total': 1.7635778607473325, 'p_orig': 6.476008221898792e-07, 'p_target': 0.9999993523972982, 'similarity': 0.8785960674285889}"
ss314_cf_service_1,i was able to get a next day appointment .   had my rear window replaced and it came out great .   the team was professional and efficient .,service,ss314,price,1.7634492218177653,6.0,"{'term1': 1.0, 'term2': 0.4999999999683238, 'term3': 0.26344922184944153, 'total': 1.7634492218177653, 'p_orig': 5.551115123125783e-17, 'p_target': 0.9999999999366476, 'similarity': 0.8781639933586121}"
ss33_cf_price_0,"The costs are reasonable, and my experience with the overall value has always been very positive.",price,ss33,service,1.7551738023738002,7.0,"{'term1': 1.0, 'term2': 0.49999999999800665, 'term3': 0.25517380237579346, 'total': 1.7551738023738002, 'p_orig': 0.0, 'p_target': 0.9999999999960133, 'similarity': 0.8505792617797852}"
