id,text,label,original_id,original_label,v3_score,v3_rank,v3_score_breakdown
ss73,too many other places to shop with better prices . ,price,,,,,
ss104,the food and drinks are priced well . ,price,,,,,
ss124,friday happy hour ! ! they have giant frozen margaritas that come in fish bowls . sooo fun . free chips and good food . ,products,,,,,
ss155,"i highly recommend their bakery . also , they have great produce and seafood . ",products,,,,,
ss280,lots of picnic tables outside with lots of bees and flies buzzing around . ,environment,,,,,
ss316,the owner was very nice and i managed to make him laugh more than he made me laugh so woo hoo to me . ,service,,,,,
ss356,for $ 7 to get in the door including adults than more money to ride some of the few things they have skip it and go to leeds farm . ,price,,,,,
ss361,fresh and good quality seafood provided . would love to revisit again . we had it in seattle before and we are thrilled to have it now in portland ! ! ! ! ! good service and delicious food ! ,products,,,,,
ss371,nicole and alison at the front were extremely welcoming when i arrived and made me feel very comfortable . ,service,,,,,
ss374,the black eyes peas and cornbread are delicious ! ,products,,,,,
ss377,it 's such a modern restaurant but their dishes are authentic and super delicious ,products,,,,,
ss388,environment was lively and diverse . ,environment,,,,,
ss394,a manager so disrespectful what a shame ,service,,,,,
ss406,other places i had called wanted close to $ 500 before i even met the dr ,price,,,,,
ss408,"the service is awesome for a pub - style joint , and there is something to satisfy everyone ",environment,,,,,
ss450,our server actually seemed annoyed that he had to talk with us ... just another table and more faces ... more orders ... move it along . ,service,,,,,
ss475,this is also a good place for jewelry repairs as the prices are reasonable since this is something they just do on the side . ,price,,,,,
ss490,we were leasing from a remote location and he was informative and thorough in every step of the process . ,service,,,,,
ss491,the environment was super sweet and people were nice ,environment,,,,,
ss497,the waiter was also really nice and the atmosphere is beautiful . ,environment,,,,,
ss279,"atmosphere is amazing , workers are always friendly . ",environment,,,,,
ss58,"this camp has a loving , nurturing atmosphere that allows kids of all backgrounds and levels of arts experience to excel . ",environment,,,,,
ss336,the server was cold and seemingly uninterested in making our experience pleasant ,service,,,,,
ss255,have not purchased fresh seafood here before but it 's available if you want it . ,products,,,,,
ss213,super helpful and friendly . ,service,,,,,
ss80,"like , say , 2 lobsters for $ 26 cooked all plump and tender and smothered in the most divine garlic , ginger and green onion sauce that will have you licking your fingers , licking your chin and licking your partner 's face because it 's so damn delicious . ",products,,,,,
ss325,"the only reason i gave this place 3 stars was because of the amount of food that you get for the price , big price little amount of food ",price,,,,,
ss471,the fuck . . . ? they just increased their prices again !   they now have a 2.5 star rating . blaaaaaah . ,price,,,,,
ss399,"also look for their sales , especially the dings & dents - the games are often barely hurt , but can be good discounts on already great prices ",price,,,,,
ss312,great customer service very friendly . purchased the wrong size i called minutes before closing time theresa had the correct size by the next day . thanks theresa . ,service,,,,,
ss58_cf_service_0,"this camp has a loving, nurturing staff that allows kids of all backgrounds and levels of arts experience to excel.",service,ss58,environment,1.4166666666666667,1.0,"{'term1': 0.9666666666666667, 'term2': 0.45, 'term3': 0.0, 'total': 1.4166666666666667, 'p_orig': 0.03333333333333333, 'p_target': 0.9, 'similarity': 0.9314277172088623}"
ss255_cf_price_0,have not checked the cost of fresh seafood here before but it 's available if you want it .,price,ss255,products,1.4166666666666667,2.0,"{'term1': 0.9666666666666667, 'term2': 0.45, 'term3': 0.0, 'total': 1.4166666666666667, 'p_orig': 0.03333333333333333, 'p_target': 0.9, 'similarity': 0.8781329989433289}"
ss325_cf_service_2,"The only reason I gave this place 3 stars was because of the attentiveness of the staff, big portions little attentiveness.",service,ss325,price,1.4166666666666667,3.0,"{'term1': 0.9666666666666667, 'term2': 0.45, 'term3': 0.0, 'total': 1.4166666666666667, 'p_orig': 0.03333333333333333, 'p_target': 0.9, 'similarity': 0.7082157135009766}"
ss471_cf_products_0,the fuck . . . ? they just released their new items again !   they now have a 2.5 star rating . blaaaaaah .,products,ss471,price,1.4166666666666667,4.0,"{'term1': 0.9666666666666667, 'term2': 0.45, 'term3': 0.0, 'total': 1.4166666666666667, 'p_orig': 0.03333333333333333, 'p_target': 0.9, 'similarity': 0.8413571715354919}"
ss312_cf_price_1,great value for money very affordable. purchased the wrong size i called minutes before closing time theresa had the correct size by the next day. thanks theresa.,price,ss312,service,1.4166666666666667,5.0,"{'term1': 0.9666666666666667, 'term2': 0.45, 'term3': 0.0, 'total': 1.4166666666666667, 'p_orig': 0.03333333333333333, 'p_target': 0.9, 'similarity': 0.7710277438163757}"
ss158,perfect little spot with healthy options and everything was so delicious . ,environment,,,,,
ss498,if you have 4 hours for lunch you 'll have no problem eating here .   awful service which is a shame because their food is pretty good . ,products,,,,,
ss440,pizza was excellent . they have a nice sweet sauce . ,products,,,,,
ss495,this is the best sushi in town ,products,,,,,
ss96,no service for a good 10 minutes after we seated ourselves . ,service,,,,,
ss457,employees have horrible attitudes ! ,service,,,,,
ss62,lunch with the essence girls . the salmon burger was really yummy as well as the dry cider on tap . ,products,,,,,
ss476,they always make sure you know they 're here to help but at the same time not smother you like other stores do ,service,,,,,
ss342,"i love that for things you order regularly you can establish a standing order and get a 5 % discount   milk , eggs , etc .   . ",price,,,,,
ss126,very very friendly and they made an effort with us . ,service,,,,,
ss158_cf_price_0,perfect little spot with affordable options and everything was so delicious .,price,ss158,environment,1.4166666666666667,1.0,"{'term1': 0.9666666666666667, 'term2': 0.45, 'term3': 0.0, 'total': 1.4166666666666667, 'p_orig': 0.03333333333333333, 'p_target': 0.9, 'similarity': 0.9125632643699646}"
ss498_cf_service_0,if you have 4 hours for lunch you 'll have no problem getting help here .   awful attention which is a shame because their food is pretty good .,service,ss498,products,1.4166666666666667,2.0,"{'term1': 0.9666666666666667, 'term2': 0.45, 'term3': 0.0, 'total': 1.4166666666666667, 'p_orig': 0.03333333333333333, 'p_target': 0.9, 'similarity': 0.8278853297233582}"
ss342_cf_service_1,"I love that for things you order regularly, you can establish a standing order and have them delivered automatically, making life so much easier for milk, eggs, etc.",service,ss342,price,1.4166666666666667,3.0,"{'term1': 0.9666666666666667, 'term2': 0.45, 'term3': 0.0, 'total': 1.4166666666666667, 'p_orig': 0.03333333333333333, 'p_target': 0.9, 'similarity': 0.8226795196533203}"
ss284,"my other dining companions seemed pleased with their food   one ordered a veal marsala that i did not try and the other - my favorite - ordered off the menu , actually , a request they were kind enough to accommodate - it was gnocchi caprese with pesto sauce instead of tomato sauce , and it was gooeyyummydelicious   ! ",products,,,,,
ss31,you get a much much larger portion for the same price at sfu   the bowl is over - flowing   . ,price,,,,,
ss27,great doner as well as warm and cold salads and dishes ,products,,,,,
ss249,the meal was delicious    and reasonably priced . ,price,,,,,
ss304,i love nick 's . get the steak bomb sub ! or the calzone . it 's nice and greasy ... ,products,,,,,
ss297,the main squeeze was definitely the value and quality of our meal . ,products,,,,,
ss198,"the food is good but not amazing and at the price , it should be spectacular ",products,,,,,
ss321,the waiting staff were very nice . ,service,,,,,
ss334,this mall actually feels like one in las vegas . ,environment,,,,,
ss216,super quick food lines and attentive employees . ,service,,,,,
ss249_cf_products_0,the meal was delicious and reasonably portioned.,products,ss249,price,1.4166666666666667,1.0,"{'term1': 0.9666666666666667, 'term2': 0.45, 'term3': 0.0, 'total': 1.4166666666666667, 'p_orig': 0.03333333333333333, 'p_target': 0.9, 'similarity': 0.9067747592926025}"
ss216_cf_price_0,super cheap food lines and affordable employees.,price,ss216,service,1.4166666666666667,2.0,"{'term1': 0.9666666666666667, 'term2': 0.45, 'term3': 0.0, 'total': 1.4166666666666667, 'p_orig': 0.03333333333333333, 'p_target': 0.9, 'similarity': 0.7961600422859192}"
ss416,very expensive for a plastic cup togo dessert but ... disney . the salted caramel sundae was really good . share it ! ,service,,,,,
ss417,"the staff is very kind and knowledgeable , and they remember my pup 's name when i bring him in . ",service,,,,,
ss12,the food was great . the waiter was friendly and attentive . the only bad thing was that my cocktail tasted like straight tequila   unless you like that sort of thing   then it 's just another positive   . ,products,,,,,
ss193,we arrived at 6 pm and the employees told us the order was n't ready . ,service,,,,,
ss359,the server   scottie   i think was trying to hard to be funny and came across as rude and careless in my opinion . ,service,,,,,
ss242,fantastic office with amazing staff ,service,,,,,
ss324,out of state and unable to reach anyone by telephone .   usps has poor customer service . poor online help . ,service,,,,,
ss167,jimmy really cares about his customers and his craft . ,service,,,,,
ss201,i love their location in la and was hoping to get the great service i usually get when i shop over there . ,service,,,,,
ss318,cheap prices ok staff there all younger people so that can be why other then that best place for grocery ,service,,,,,
ss193_cf_environment_2,we arrived at 6 pm and the surroundings told us the order wasn't ready.,environment,ss193,service,1.4166666666666667,1.0,"{'term1': 0.9666666666666667, 'term2': 0.45, 'term3': 0.0, 'total': 1.4166666666666667, 'p_orig': 0.03333333333333333, 'p_target': 0.9, 'similarity': 0.8907375931739807}"
ss242_cf_price_0,fantastic office with amazing value,price,ss242,service,1.4166666666666667,2.0,"{'term1': 0.9666666666666667, 'term2': 0.45, 'term3': 0.0, 'total': 1.4166666666666667, 'p_orig': 0.03333333333333333, 'p_target': 0.9, 'similarity': 0.831736147403717}"
ss201_cf_environment_0,i love their location in la and was hoping to get the great atmosphere i usually get when i shop over there .,environment,ss201,service,1.4166666666666667,3.0,"{'term1': 0.9666666666666667, 'term2': 0.45, 'term3': 0.0, 'total': 1.4166666666666667, 'p_orig': 0.03333333333333333, 'p_target': 0.9, 'similarity': 0.917614758014679}"
ss235,the young guys that worked on the house were very professional and polite . ,service,,,,,
ss295,"this place is a treasure , and the atmosphere is amazing as well . ",environment,,,,,
ss120,home run on everything -- food drink atmosphere . for oyster lovers a meal at neptune is a religious experience . ,products,,,,,
ss210,my favorite is the jamaican black pepper shrimp ! i love the lemon cream cake too ,products,,,,,
ss212,there 's construction right in front of the building so parking and getting around are a bit difficult ,environment,,,,,
ss341,"bubble teas are not so good ; they are cheap , so they are probably just right for the price . ",products,,,,,
ss169,super friendly and fantabulous staff ! i believe its the team that makes this place so cool and friendly . ,service,,,,,
ss144,i do not care about paying money for my sushi but this was not worth the price ,price,,,,,
ss305,wendy i must say was the most professional and courteous food service professional we have had the pleasure of meeting . ,service,,,,,
ss413,staff member helped him and gave us other suggestions as well . ,service,,,,,
ss295_cf_service_1,"this place is a treasure , and the hospitality is amazing as well . ",service,ss295,environment,1.4166666666666667,1.0,"{'term1': 0.9666666666666667, 'term2': 0.45, 'term3': 0.0, 'total': 1.4166666666666667, 'p_orig': 0.03333333333333333, 'p_target': 0.9, 'similarity': 0.8044357895851135}"
ss144_cf_products_0,i do not care about eating a lot of sushi but this was not worth the meal,products,ss144,price,1.4166666666666667,2.0,"{'term1': 0.9666666666666667, 'term2': 0.45, 'term3': 0.0, 'total': 1.4166666666666667, 'p_orig': 0.03333333333333333, 'p_target': 0.9, 'similarity': 0.8249540328979492}"
ss305_cf_environment_1,"Wendy, I must say, was the most respectful and mindful steward of our natural resources we have had the pleasure of meeting.",environment,ss305,service,1.4166666666666667,3.0,"{'term1': 0.9666666666666667, 'term2': 0.45, 'term3': 0.0, 'total': 1.4166666666666667, 'p_orig': 0.03333333333333333, 'p_target': 0.9, 'similarity': 0.8082602620124817}"
ss413_cf_products_2,The product's features helped him and gave us other suggestions as well.,products,ss413,service,1.4166666666666667,4.0,"{'term1': 0.9666666666666667, 'term2': 0.45, 'term3': 0.0, 'total': 1.4166666666666667, 'p_orig': 0.03333333333333333, 'p_target': 0.9, 'similarity': 0.7068824768066406}"
