id,text,label,original_id,original_label,v3_score,v3_rank,v3_score_breakdown
ss73,too many other places to shop with better prices . ,price,,,,,
ss104,the food and drinks are priced well . ,price,,,,,
ss124,friday happy hour ! ! they have giant frozen margaritas that come in fish bowls . sooo fun . free chips and good food . ,products,,,,,
ss155,"i highly recommend their bakery . also , they have great produce and seafood . ",products,,,,,
ss280,lots of picnic tables outside with lots of bees and flies buzzing around . ,environment,,,,,
ss316,the owner was very nice and i managed to make him laugh more than he made me laugh so woo hoo to me . ,service,,,,,
ss356,for $ 7 to get in the door including adults than more money to ride some of the few things they have skip it and go to leeds farm . ,price,,,,,
ss361,fresh and good quality seafood provided . would love to revisit again . we had it in seattle before and we are thrilled to have it now in portland ! ! ! ! ! good service and delicious food ! ,products,,,,,
ss371,nicole and alison at the front were extremely welcoming when i arrived and made me feel very comfortable . ,service,,,,,
ss374,the black eyes peas and cornbread are delicious ! ,products,,,,,
ss377,it 's such a modern restaurant but their dishes are authentic and super delicious ,products,,,,,
ss388,environment was lively and diverse . ,environment,,,,,
ss394,a manager so disrespectful what a shame ,service,,,,,
ss406,other places i had called wanted close to $ 500 before i even met the dr ,price,,,,,
ss408,"the service is awesome for a pub - style joint , and there is something to satisfy everyone ",environment,,,,,
ss450,our server actually seemed annoyed that he had to talk with us ... just another table and more faces ... more orders ... move it along . ,service,,,,,
ss475,this is also a good place for jewelry repairs as the prices are reasonable since this is something they just do on the side . ,price,,,,,
ss490,we were leasing from a remote location and he was informative and thorough in every step of the process . ,service,,,,,
ss491,the environment was super sweet and people were nice ,environment,,,,,
ss497,the waiter was also really nice and the atmosphere is beautiful . ,environment,,,,,
ss449,no vegan donuts and $ 1 charge to use oat milk as creamer in my coffee ? no thanks ! i get the draw but as a vegan this place is unfriendly . ,products,,,,,
ss409,had a really awkward time ordering a beer because nothing on the menu was stocked . ,products,,,,,
ss487,"great ambiance , really good breakfast food and the best hours ever ",environment,,,,,
ss386,everyone here is so friendly ! the whole establishment smells like great food and that 's exactly what it is . delicious ,products,,,,,
ss252,5 - stars for the food 4 - stars for the service   sometimes   3 - stars for the noise . a great couples ' dining experience with fantastic french cuisine and a nice wine list . it has a very european feel . ,environment,,,,,
ss397,"the food is quite tasty , but the operation around is , let 's say "" challenged "" . ",products,,,,,
ss91,"delicious food , friendly people , quick . ",service,,,,,
ss147,it 's wheelchair - accessible ,environment,,,,,
ss257,the food came out quickly and was hot and fresh ,service,,,,,
ss179,the decor was cute and the service was quick . ,environment,,,,,
ss252_cf_products_0,5 - stars for the food 4 - stars for the service   sometimes   3 - stars for the wine . a great couples ' dining experience with fantastic french dishes and a nice selection of wines . it has a very refined taste .,products,ss252,environment,1.7786983283413478,1.0,"{'term1': 0.99998329853327, 'term2': 0.4999892567119932, 'term3': 0.2787257730960846, 'total': 1.7786983283413478, 'p_orig': 1.6701466730031856e-05, 'p_target': 0.9999785134239864, 'similarity': 0.9290858507156372}"
ss409_cf_price_0,had a really awkward time ordering a beer because nothing on the menu was affordable .,price,ss409,products,1.772919684601984,2.0,"{'term1': 0.9999999999891839, 'term2': 0.4999999999642863, 'term3': 0.2729196846485138, 'total': 1.772919684601984, 'p_orig': 1.0816125261228459e-11, 'p_target': 0.9999999999285726, 'similarity': 0.9097322821617126}"
ss409_cf_price_2,had a really awkward time ordering a beer because nothing on the menu was within budget.,price,ss409,products,1.7674194275966424,3.0,"{'term1': 0.9999999999948909, 'term2': 0.4999999999684659, 'term3': 0.2674194276332855, 'total': 1.7674194275966424, 'p_orig': 5.109178381230596e-12, 'p_target': 0.9999999999369318, 'similarity': 0.8913980722427368}"
ss409_cf_price_1,had a really awkward time ordering a beer because everything on the menu felt overpriced.,price,ss409,products,1.7511606215208568,4.0,"{'term1': 0.9999999999891839, 'term2': 0.4999999998886065, 'term3': 0.2511606216430664, 'total': 1.7511606215208568, 'p_orig': 1.0816125259591334e-11, 'p_target': 0.999999999777213, 'similarity': 0.8372020721435547}"
ss252_cf_products_1,5 - stars for the dishes 4 - stars for the presentation   sometimes   3 - stars for the portions . a great choice for couples who enjoy authentic french flavors and an impressive wine selection . the quality feels very refined .,products,ss252,environment,1.7487830054345255,5.0,"{'term1': 0.9999999988967284, 'term2': 0.4999999992736598, 'term3': 0.24878300726413727, 'total': 1.7487830054345255, 'p_orig': 1.1032715504351722e-09, 'p_target': 0.9999999985473196, 'similarity': 0.8292766809463501}"
ss252_cf_products_2,5 - stars for the taste 4 - stars for the presentation   sometimes   3 - stars for the packaging . a great choice for food lovers with fantastic French flavors and a nice selection of wines . it has a very refined feel .,products,ss252,environment,1.7369793309611687,6.0,"{'term1': 0.9980732571290045, 'term2': 0.4990366282698016, 'term3': 0.23986944556236267, 'total': 1.7369793309611687, 'p_orig': 0.0019267428709955072, 'p_target': 0.9980732565396032, 'similarity': 0.799564778804779}"
ss487_cf_price_0,"great value, really good breakfast food and the best deals ever",price,ss487,environment,1.7257106615807647,7.0,"{'term1': 1.0, 'term2': 0.4999949349667664, 'term3': 0.2257157266139984, 'total': 1.7257106615807647, 'p_orig': 5.551115123125783e-17, 'p_target': 0.9999898699335328, 'similarity': 0.7523857355117798}"
ss487_cf_price_2,"great value, really good breakfast food and the best deals ever",price,ss487,environment,1.7257106615807647,8.0,"{'term1': 1.0, 'term2': 0.4999949349667664, 'term3': 0.2257157266139984, 'total': 1.7257106615807647, 'p_orig': 5.551115123125783e-17, 'p_target': 0.9999898699335328, 'similarity': 0.7523857355117798}"
ss487_cf_price_1,"great value, really good breakfast food and the best deals ever",price,ss487,environment,1.7256783032763103,9.0,"{'term1': 1.0, 'term2': 0.4999625766623119, 'term3': 0.2257157266139984, 'total': 1.7256783032763103, 'p_orig': 0.0, 'p_target': 0.9999251533246238, 'similarity': 0.7523857355117798}"
ss147_cf_service_0,they provide wheelchair accessibility,service,ss147,environment,1.7179164423972697,10.0,"{'term1': 0.9999646434987113, 'term2': 0.4999823217218922, 'term3': 0.21796947717666626, 'total': 1.7179164423972697, 'p_orig': 3.535650128875541e-05, 'p_target': 0.9999646434437844, 'similarity': 0.726564884185791}"
ss90,omg i love coming here great atmosphere very good service the waiters are on time always sweet love the food definitely try the fish ,environment,,,,,
ss242,fantastic office with amazing staff ,service,,,,,
ss148,"i travel the world as part of my job "" and relax station is now a "" must do "" when in boston . "" ",none,,,,,
ss395,blain did an excellent job on our grout sealant at a great price . ,service,,,,,
ss109,great americano and according to wife great ambiance . sandwiches looked tasty but we had already eaten . cannoli was a great treat . ,environment,,,,,
ss341,"bubble teas are not so good ; they are cheap , so they are probably just right for the price . ",products,,,,,
ss345,"dear hyatt place , if you are going to charge $ 75 for a pet fee , then tell me that my pet is n't allowed through the front door and lobby ",price,,,,,
ss314,i was able to get a next day appointment .   had my rear window replaced and it came out great .   price was competitive . ,price,,,,,
ss367,"i completed my order of a $ 9 vegetable platter off of the "" hot bar "" with green beans , rice and lentils , and chickpeas and eggplant . ",products,,,,,
ss284,"my other dining companions seemed pleased with their food   one ordered a veal marsala that i did not try and the other - my favorite - ordered off the menu , actually , a request they were kind enough to accommodate - it was gnocchi caprese with pesto sauce instead of tomato sauce , and it was gooeyyummydelicious   ! ",products,,,,,
ss109_cf_service_1,great americano and according to wife very attentive staff . sandwiches looked tasty but we had already eaten . cannoli was a thoughtful recommendation .,service,ss109,environment,1.7774873748099975,1.0,"{'term1': 1.0, 'term2': 0.49571124461056515, 'term3': 0.2817761301994324, 'total': 1.7774873748099975, 'p_orig': 0.0, 'p_target': 0.9914224892211303, 'similarity': 0.9392536878585815}"
ss90_cf_products_0,omg i love coming here great selection very good quality the items are always fresh always sweet love the variety definitely try the fish,products,ss90,environment,1.7168092875434142,2.0,"{'term1': 0.9999999999200792, 'term2': 0.49999999995606054, 'term3': 0.21680928766727448, 'total': 1.7168092875434142, 'p_orig': 7.992084880893852e-11, 'p_target': 0.9999999999121211, 'similarity': 0.7226976156234741}"
ss341_cf_price_2,"bubble teas are not so good ; they are inexpensive , so they are probably just right for what you pay .",price,ss341,products,1.6942525905518442,3.0,"{'term1': 0.9399132398862778, 'term2': 0.4699566199431389, 'term3': 0.28438273072242737, 'total': 1.6942525905518442, 'p_orig': 0.060086760113722174, 'p_target': 0.9399132398862778, 'similarity': 0.9479424357414246}"
ss109_cf_service_2,great americano and according to wife very attentive staff . sandwiches looked tasty but we had already eaten . cannoli was a great treat .,service,ss109,environment,1.604698485352116,4.0,"{'term1': 1.0, 'term2': 0.3112296225801281, 'term3': 0.2934688627719879, 'total': 1.604698485352116, 'p_orig': 0.0, 'p_target': 0.6224592451602562, 'similarity': 0.9782295227050781}"
ss341_cf_price_1,"bubble teas are not so great ; they are inexpensive , so they might be worth what you pay .",price,ss341,products,1.4406893013916016,5.0,"{'term1': 0.7772997259432475, 'term2': 0.3886498629716237, 'term3': 0.27473971247673035, 'total': 1.4406893013916016, 'p_orig': 0.22270027405675258, 'p_target': 0.7772997259432474, 'similarity': 0.9157990217208862}"
ss314_cf_products_1,i was able to get a next day appointment .   had my rear window replaced and the quality was excellent .   the materials used were top-notch .,products,ss314,price,1.4356515608801734,6.0,"{'term1': 1.0, 'term2': 0.18877037391804577, 'term3': 0.24688118696212769, 'total': 1.4356515608801734, 'p_orig': 0.0, 'p_target': 0.37754074783609154, 'similarity': 0.8229372501373291}"
ss367_cf_service_1,"I was assisted in putting together a $9 meal from the 'hot bar' with green beans, rice and lentils, and chickpeas and eggplant.",service,ss367,products,1.4163481019429263,7.0,"{'term1': 0.7787873716292386, 'term2': 0.3860536566728643, 'term3': 0.25150707364082336, 'total': 1.4163481019429263, 'p_orig': 0.22121262837076142, 'p_target': 0.7721073133457286, 'similarity': 0.8383568525314331}"
ss183,great food and service ! ! ! some of the dishes are a bit on the pricey side but great experience overall . ,products,,,,,
ss14,"rodney and his crew gave us a great price and did the work so quick , literally , it was done before we knew it ",service,,,,,
ss9,omg . love this place . amazing food great staff and probably the only fancy vegan spot in town . took my carnivorous friend who also loved it . ,products,,,,,
ss479,"there 's nothing striking about the environment or decor here , but do not leave without trying the dried , sautéed green beans ",environment,,,,,
ss410,i ordered mango & taro moochi in coconut milk for $ 6 ,products,,,,,
ss308,this place is only worth your time if you are looking for discount designer jeans ,price,,,,,
ss401,there 's no place to change a baby 's diaper   no changing tables   ,environment,,,,,
ss287,and they let me apply the discount to both of our tickets . ,price,,,,,
ss411,"they have a pretty decent selection of macarons as well , not as wide as le macaron , but definitely cheaper and just as good . ",products,,,,,
ss105,"i was looking for golf shoes , and found some that felt good and fit well but had no price . ",products,,,,,
ss411_cf_price_2,"they offer a pretty decent deal on macarons as well, not as varied as le macaron, but definitely more affordable and just as good.",price,ss411,products,1.7752142541936984,1.0,"{'term1': 0.9999038970027997, 'term2': 0.4999519485013998, 'term3': 0.2753584086894989, 'total': 1.7752142541936984, 'p_orig': 9.61029972003563e-05, 'p_target': 0.9999038970027996, 'similarity': 0.9178613424301147}"
ss411_cf_price_1,"they offer a pretty affordable range of macarons as well , not as pricey as le macaron , but definitely worth it and just as good .",price,ss411,products,1.775058734514558,2.0,"{'term1': 0.9999996940945544, 'term2': 0.49999984704727723, 'term3': 0.27505919337272644, 'total': 1.775058734514558, 'p_orig': 3.059054455868263e-07, 'p_target': 0.9999996940945545, 'similarity': 0.9168639779090881}"
ss411_cf_price_0,"they are definitely more affordable than le macaron, with a pretty decent quality that’s just as good.",price,ss411,products,1.7635787297642938,3.0,"{'term1': 0.999999931743192, 'term2': 0.499999965871596, 'term3': 0.2635788321495056, 'total': 1.7635787297642938, 'p_orig': 6.825680801839757e-08, 'p_target': 0.999999931743192, 'similarity': 0.8785960674285889}"
ss9_cf_service_0,omg . love this place . amazing attention great staff and probably the most accommodating spot in town . took my carnivorous friend who also felt so well taken care of .,service,ss9,products,1.741886147886544,4.0,"{'term1': 1.0, 'term2': 0.4999999940693672, 'term3': 0.24188615381717682, 'total': 1.741886147886544, 'p_orig': 0.0, 'p_target': 0.9999999881387344, 'similarity': 0.8062871694564819}"
ss9_cf_service_2,"omg . love this place . everyone here is so attentive and welcoming, and they create such a great experience . took my carnivorous friend who also felt so well taken care of . ",service,ss9,products,1.72523067028696,5.0,"{'term1': 1.0, 'term2': 0.49999999137098244, 'term3': 0.22523067891597748, 'total': 1.72523067028696, 'p_orig': 0.0, 'p_target': 0.9999999827419649, 'similarity': 0.7507688999176025}"
ss105_cf_service_1,"i was asking for help with golf shoes, and the staff was friendly and attentive but couldn’t provide the price.",service,ss105,products,1.7233171297255603,6.0,"{'term1': 0.9999999956364809, 'term2': 0.4999998238750367, 'term3': 0.22331731021404266, 'total': 1.7233171297255603, 'p_orig': 4.363519101959964e-09, 'p_target': 0.9999996477500734, 'similarity': 0.7443910241127014}"
ss287_cf_environment_2,and they let me use the reusable option for both of our tickets.,environment,ss287,price,1.6915132849703052,7.0,"{'term1': 0.9999999999148794, 'term2': 0.46995660664108097, 'term3': 0.2215566784143448, 'total': 1.6915132849703052, 'p_orig': 8.512057432706253e-11, 'p_target': 0.9399132132821619, 'similarity': 0.7385222315788269}"
ss427,this place has an abundance of selections the food is very fresh and the service is friendly highly recommend it great value for the money ! ,products,,,,,
ss488,my phone screen was replaced in 30 minutes and looks great . ,service,,,,,
ss51,"service is attentive and friendly , food is consistently good , and i ca n't think of a better place to watch sports ",service,,,,,
ss245,"they also sell single beads that range from $ 4 to $ 50 depending on the stone , gem , or complexity . most of these appeared to be semi - precious . ",products,,,,,
ss209,not the cheapest but fresh and delicious ! love the veggie green machine . ,products,,,,,
ss405,great pad thai with tofu . will be definitely coming back for more . amazing customer service . ,products,,,,,
ss181,really nice . quiet . reliably friendly . inexpensive . a place to think or reconnect with good friends . patio can be hot . great waitress . ,environment,,,,,
ss35,"they do not fill up your ice cream because they say they leave room so you can take your cap off , what about the big hole in the center of the lid ? ",products,,,,,
ss378,"he ordered the tires , gave me a great price and it was done that same day . ",service,,,,,
ss151,"good service , had omelette and guava pastry , highly recommend ",products,,,,,
ss245_cf_price_1,"they also offer single beads with costs varying from $ 4 to $ 50 based on the stone, gem, or intricacy. most of these seemed to fall into the semi-precious range.",price,ss245,products,1.7857616052060679,1.0,"{'term1': 0.998830484352762, 'term2': 0.4994152421759376, 'term3': 0.28751587867736816, 'total': 1.7857616052060679, 'p_orig': 0.00116951564723794, 'p_target': 0.9988304843518752, 'similarity': 0.9583861827850342}"
ss51_cf_environment_2,"The atmosphere is welcoming and lively, the food is consistently good, and I can't think of a better place to watch sports.",environment,ss51,service,1.7654130756761233,2.0,"{'term1': 0.9999999999989939, 'term2': 0.49999999999162825, 'term3': 0.2654130756855011, 'total': 1.7654130756761233, 'p_orig': 1.006057973693573e-12, 'p_target': 0.9999999999832565, 'similarity': 0.8847102522850037}"
