strategy,10,20,30,40,50,60,70,80,90,100,110
static (full),0.7692870107063964,0.7732471319108984,0.764513994755309,0.8109935976418488,0.8192551234881325,0.8192809079962838,0.8165120526918295,0.8242770270555646,0.8354500986562889,0.8405349439612338,0.84308233904715
static (factuals_only),0.7833903423844781,0.7446000798601997,0.7914804870236188,0.8189355974953028,0.8158625889127122,0.8226059668977501,0.83675398984613,0.8492266689029588,0.8461234525644483,0.8540527814876921,0.851381841316752
bm25 (factuals_only),0.7492250928376745,0.7655656044480732,0.7671800516808492,0.7858801167154381,0.7990113044323146,0.7514668321800392,0.800813045631682,0.7762434898569056,0.7854505640664514,0.7832701912548711,0.7834936139572855
bm25 mixed (full),0.7509924352783799,0.7501978462564597,0.7158028688441521,0.7313517084374285,0.7964109739233854,0.790440497325904,0.8072836591710446,0.7778432647856588,0.786584458138095,0.7853239539364143,0.7806550053358864
bm25 factual_anchored (full),0.7099543751403219,0.7184607070493999,0.7781582802395173,0.8048483691656523,0.8069307959181558,0.8143097514645117,0.8245708308288804,0.8342300325824131,0.8455591237644784,0.8521781801510344,0.8492771045564276
contriever (factuals_only),0.77477627983974,0.7664427939365879,0.7663977019383287,0.7931125047801169,0.8087611024003174,0.8112695722981834,0.831688774212819,0.8332207450022981,0.8395547416810871,0.8368001879483338,0.83777126888265
contriever mixed (full),0.7734684670722328,0.7635571236028035,0.7623550699766553,0.7976532634757625,0.8073999257200869,0.8121084977524546,0.8228200054276344,0.8235934638537795,0.833911737510674,0.8402709876989953,0.8401844136182481
contriever factual_anchored (full),0.7741293490609304,0.7579951406823944,0.7581665642637594,0.800613789791552,0.8046668015922419,0.8099533253386616,0.8262705766223788,0.8317662766659268,0.8411490870448892,0.8420640644684874,0.8396432880771226
bge_large (factuals_only),0.7169196495266107,0.7312991285763134,0.7848529131378855,0.8009878723930184,0.7972428703529234,0.8118572159680997,0.8233882658750293,0.8282991452607439,0.8389900945019177,0.8471124736182116,0.8471124736182116
bge_large mixed (full),0.7237114951467295,0.7284393898276189,0.7871369051439201,0.7920384929117643,0.7933113254870585,0.8074835383372757,0.8142778541105452,0.8274656359620598,0.8426580481698716,0.8475879153672383,0.8492771045564276
bge_large factual_anchored (full),0.7268074703789277,0.724426115607375,0.7837402158555855,0.8001463038532137,0.7972428703529234,0.8008639379946022,0.8200975461780596,0.8244282120511248,0.8426580481698716,0.845802201081524,0.8492771045564276
