iteration,budget_used,pool_type,retriever,cf_strategy,k_max,labeled_pool_size,total_factuals,total_cfs,accuracy,f1_macro,f1_weighted,precision_macro,recall_macro
1,10,full,static,-,-,33,30,3,0.7368421052631579,0.5931476050746749,0.7346332261857834,0.5944042046481071,0.645481787869835
2,20,full,static,-,-,47,40,7,0.7368421052631579,0.5907733574637236,0.7328340990309856,0.5900000000000001,0.6432363989363946
3,30,full,static,-,-,62,50,12,0.7302631578947368,0.7429493687995026,0.7381201511096694,0.7461173258349125,0.8131234260470743
4,40,full,static,-,-,74,60,14,0.743421052631579,0.7512392005157963,0.7541795615731787,0.7587129987129988,0.8212833607675967
5,50,full,static,-,-,87,70,17,0.7368421052631579,0.7489306197025835,0.7495704968786479,0.7545115431284343,0.8188775869103392
1,10,factuals_only,static,-,-,30,30,0,0.7171052631578947,0.5745018007202882,0.7158131673722119,0.5761388566266615,0.6270375216308615
2,20,factuals_only,static,-,-,40,40,0,0.743421052631579,0.5938534623927882,0.7379784368991938,0.5904049421211892,0.6433573910719058
3,30,factuals_only,static,-,-,50,50,0,0.7302631578947368,0.7231268767530111,0.7399042917473523,0.731984681984682,0.7690298587956124
4,40,factuals_only,static,-,-,60,60,0,0.7368421052631579,0.718207792687009,0.7448014144787996,0.7530838761803766,0.7447921326974212
1,10,factuals_only,bm25,-,20,30,30,0,0.7171052631578947,0.5753016837410723,0.7145469513553784,0.5781968031968032,0.6281799124917347
2,20,factuals_only,bm25,-,20,40,40,0,0.7302631578947368,0.5854819633353046,0.7254826247315509,0.5834448160535117,0.638585236145697
3,30,factuals_only,bm25,-,20,50,50,0,0.7697368421052632,0.8009484601737707,0.7772711479205223,0.8160535117056856,0.8409910100029544
4,40,factuals_only,bm25,-,20,60,60,0,0.756578947368421,0.7732090736519753,0.7689048255121957,0.8157142857142856,0.7963398472122568
1,10,full,bm25,mixed,20,33,30,3,0.7171052631578947,0.5771839080459771,0.7138895190562614,0.5792651792651793,0.6315676922860479
2,20,full,bm25,mixed,20,47,40,7,0.7302631578947368,0.5851669079712065,0.7256160778585464,0.5850800915331807,0.6397276270065702
3,30,full,bm25,mixed,20,62,50,12,0.756578947368421,0.7916802212101496,0.7675662424807954,0.8076689976689977,0.828616515895459
4,40,full,bm25,mixed,20,74,60,14,0.7368421052631579,0.718534975651111,0.7474375508457517,0.7494871794871795,0.7439653531047614
1,10,full,bm25,factual_anchored,20,33,30,3,0.7302631578947368,0.5889718026604507,0.7263086288320217,0.5902093514877367,0.6453607957343238
2,20,full,bm25,factual_anchored,20,47,40,7,0.7171052631578947,0.5735271324202416,0.7126139958571349,0.5734724495362793,0.6217199641713211
3,30,full,bm25,factual_anchored,20,62,50,12,0.75,0.7129974104874672,0.7591323357794734,0.7159440625294284,0.7676061846677641
4,40,full,bm25,factual_anchored,20,74,60,14,0.743421052631579,0.6908483767313817,0.7521227124279729,0.7381481274766981,0.7163398472122567
1,10,factuals_only,contriever,-,20,30,30,0,0.7105263157894737,0.5731885382506318,0.7076689425299716,0.5783740287172782,0.6269165294953503
2,20,factuals_only,contriever,-,20,40,40,0,0.7368421052631579,0.5916471369301558,0.7304691749825811,0.5917606516290728,0.6398486191420814
3,30,factuals_only,contriever,-,20,50,50,0,0.743421052631579,0.7358498733970432,0.7564277600089417,0.744516662199589,0.7892829105643018
4,40,factuals_only,contriever,-,20,60,60,0,0.756578947368421,0.7452229960516616,0.7692001050993454,0.7518699186991868,0.7974428452848239
1,10,full,contriever,mixed,20,33,30,3,0.7105263157894737,0.5726523255226319,0.7055177024143162,0.5768173056328978,0.6314467001505368
2,20,full,contriever,mixed,20,47,40,7,0.7236842105263158,0.5840467318072798,0.7180631400294221,0.5865930279007601,0.6396066348710588
3,30,full,contriever,mixed,20,62,50,12,0.75,0.7012660408932833,0.7603624289310233,0.7524397067875329,0.7266241787307081
4,40,full,contriever,mixed,20,74,60,14,0.7368421052631579,0.6508067868461127,0.7432036667132395,0.7086797260710305,0.6797276270065702
1,10,full,contriever,factual_anchored,20,33,30,3,0.7105263157894737,0.5726523255226319,0.7055177024143162,0.5768173056328978,0.6314467001505368
2,20,full,contriever,factual_anchored,20,47,40,7,0.7368421052631579,0.5927464954006606,0.7323284131412797,0.5962537524551017,0.6477665695915812
3,30,full,contriever,factual_anchored,20,62,50,12,0.743421052631579,0.6874991585870751,0.7547784250841573,0.7182368082368082,0.7219730159400105
4,40,full,contriever,factual_anchored,20,74,60,14,0.7368421052631579,0.6508067868461127,0.7432036667132395,0.7086797260710305,0.6797276270065702
1,10,factuals_only,bge_large,-,20,30,30,0,0.7302631578947368,0.5860778794276331,0.7273745478227589,0.5851342695245134,0.637442845284824
2,20,factuals_only,bge_large,-,20,40,40,0,0.743421052631579,0.5922693602693603,0.7372062732589049,0.5867369119966843,0.6368974427514924
3,30,factuals_only,bge_large,-,20,50,50,0,0.7763157894736842,0.7890825471418896,0.788141519198688,0.8256540998603688,0.8102539427960439
4,40,factuals_only,bge_large,-,20,60,60,0,0.7631578947368421,0.7405976986570411,0.7732558201024626,0.7708921950984641,0.7667451708662192
1,10,full,bge_large,mixed,20,33,30,3,0.7302631578947368,0.5886464524176389,0.7270597586512506,0.5902550204989229,0.6419730159400104
2,20,full,bge_large,mixed,20,47,40,7,0.75,0.5987436228409859,0.7471369508040799,0.5948444948444949,0.6415092127538842
3,30,full,bge_large,mixed,20,62,50,12,0.743421052631579,0.7505678119975907,0.756666984833152,0.7720613332018051,0.7904253014251749
4,40,full,bge_large,mixed,20,74,60,14,0.7302631578947368,0.7153494598982536,0.7423381763866964,0.7533298097251586,0.743528749701037
1,10,full,bge_large,factual_anchored,20,33,30,3,0.7302631578947368,0.5886464524176389,0.7270597586512506,0.5902550204989229,0.6419730159400104
2,20,full,bge_large,factual_anchored,20,47,40,7,0.75,0.5987436228409859,0.7471369508040799,0.5948444948444949,0.6415092127538842
3,30,full,bge_large,factual_anchored,20,62,50,12,0.743421052631579,0.7505678119975907,0.756666984833152,0.7720613332018051,0.7904253014251749
4,40,full,bge_large,factual_anchored,20,74,60,14,0.7302631578947368,0.7153494598982536,0.7423381763866964,0.7533298097251586,0.743528749701037
