strategy,10,20,30,40,50,60,70,80,90,100,110
static (full),0.7730313919734102,0.799702712746191,0.7919462238553058,0.781894873458793,0.8075385647216633,0.7912741321074384,0.7969108409972773,0.7987468671679198,0.7792158355538638,0.7988089853761494,0.8073260230928989
static (factuals_only),0.8084281087595088,0.7971298108284408,0.7867021951528993,0.8054012966689023,0.7874660374660375,0.8165217391304348,0.7969108409972773,0.8067353067353067,0.7877784209059532,0.7971298108284408,0.7971298108284408
bm25 (factuals_only),0.8172762718491177,0.7896743492718725,0.8174172427903771,0.7899385953117296,0.7890821256038647,0.834012584012584,0.8148148148148149,0.8041384863123994,0.8133977455716587,0.8324853228962817,0.8227244516702527
bm25 mixed (full),0.7908419662151006,0.7989459815546773,0.8000303493426116,0.8001739227301558,0.8001739227301558,0.7815827069558413,0.815632533942393,0.8080096834184051,0.8355480476441537,0.7979710144927535,0.7979710144927535
bm25 factual_anchored (full),0.8165217391304348,0.8186711800333831,0.8094734285174489,0.8076964460560152,0.8357721734813902,0.8004901960784313,0.8361204013377926,0.8367456197274498,0.8355930139699116,0.8171592483965578,0.8084697910784868
contriever (factuals_only),0.7895985293245568,0.8181106026386665,0.7894216731770133,0.8170155567415841,0.7985540932683376,0.8157841423513066,0.8257367274395139,0.8181106026386665,0.8266765020496364,0.8435363935363935,0.8435363935363935
contriever mixed (full),0.7985540932683376,0.7914156721430746,0.8185425685425685,0.8358198997439503,0.7991431519689676,0.8000416684627211,0.79952317976123,0.7991431519689676,0.7905844155844156,0.7993719219332321,0.7978272390037096
contriever factual_anchored (full),0.7985540932683376,0.7914156721430746,0.8185425685425685,0.8358198997439503,0.7894216731770133,0.7899385953117296,0.79952317976123,0.7905844155844156,0.7905844155844156,0.7893974393410331,0.7978272390037096
bge_large (factuals_only),0.7883967549639191,0.8248542660307366,0.7978862444534087,0.8055295908317665,0.780902419447311,0.7783413848631241,0.8157443157443157,0.777942227942228,0.7972114972114972,0.7969108409972773,0.7978806170355467
bge_large mixed (full),0.7988089853761494,0.8181655524650693,0.7815827069558413,0.7816766654269282,0.8179115570419918,0.8175294333473621,0.7891461195809022,0.8075187969924812,0.8062428625808907,0.8073279377627204,0.7790499194847021
bge_large factual_anchored (full),0.8081603538824477,0.8181655524650693,0.7809907573784955,0.7737113485905757,0.8179115570419918,0.8088235294117646,0.7891461195809022,0.8171277997364954,0.8067695059244354,0.7891461195809022,0.7891296869625043
