iteration,classifier_type,query_strategy,uncertainty_method,labeled_pool_size,unlabeled_pool_size,num_real_examples,num_counterfactuals,total_counterfactuals_so_far,budget_remaining,alpha_cf,cf_budget_remaining,accuracy,f1_macro,f1_weighted,precision_macro,recall_macro
0,retrieval,uncertainty,entropy,20,480,0,0,0,100,1.0,,0.7171052631578947,0.5799763540904117,0.7017157453105689,0.5814828599786227,0.6251471367539404
1,retrieval,uncertainty,entropy,30,470,10,0,0,90,1.0,,0.7105263157894737,0.5720351810461946,0.6945873771291973,0.5792771883289125,0.6292407040054024
2,retrieval,uncertainty,entropy,40,460,10,0,0,80,1.0,,0.7302631578947368,0.5863980245440459,0.7168164689509838,0.5881318681318681,0.6397670197948762
3,retrieval,uncertainty,entropy,50,450,10,0,0,70,1.0,,0.7171052631578947,0.7163075020217877,0.7162001532302283,0.7334983704320088,0.7764296064941826
4,retrieval,uncertainty,entropy,60,440,10,0,0,60,1.0,,0.743421052631579,0.7370764246235945,0.7456095212301765,0.7457238707238707,0.7938524740077941
5,retrieval,uncertainty,entropy,70,430,10,0,0,50,1.0,,0.7697368421052632,0.7870808197492833,0.7725128747295011,0.8287878787878787,0.8135601232431521
6,retrieval,uncertainty,entropy,80,420,10,0,0,40,1.0,,0.7894736842105263,0.8028377844620666,0.7932727749553449,0.8378005390835579,0.8274742188269391
7,retrieval,uncertainty,entropy,90,410,10,0,0,30,1.0,,0.8026315789473685,0.8124775477519037,0.8071878509934737,0.8437285067873302,0.8344917626865881
8,retrieval,uncertainty,entropy,100,400,10,0,0,20,1.0,,0.8223684210526315,0.8284202569916855,0.8250941092811394,0.8548460133901401,0.8461604693369349
9,retrieval,uncertainty,entropy,110,390,10,0,0,10,1.0,,0.8355263157894737,0.8369019475402455,0.8393233802168372,0.8609133459835547,0.853178013196584
10,retrieval,uncertainty,entropy,120,380,10,0,0,0,1.0,,0.8486842105263158,0.8478077226162333,0.8517501347932478,0.8689222447599729,0.8601955570562332
