iteration,budget_used,pool_type,retriever,cf_strategy,k_max,labeled_pool_size,total_factuals,total_cfs,accuracy,f1_macro,f1_weighted,precision_macro,recall_macro
1,10,full,static,-,-,30,30,0,0.7236842105263158,0.5791205420564196,0.7184342664220607,0.5785048928527189,0.6328310752824322
2,20,full,static,-,-,40,40,0,0.7105263157894737,0.5708802566251272,0.7041415493021203,0.5727820509318884,0.6258135314227831
3,30,full,static,-,-,50,50,0,0.7171052631578947,0.5732719490071633,0.7098313214678122,0.5709083469721767,0.6259345235582943
4,40,full,static,-,-,60,60,0,0.7105263157894737,0.5698661242139502,0.7040188549055827,0.5723781503448061,0.6148234124471832
6,60,full,static,-,-,70,70,0,0.6973684210526315,0.5588090971155488,0.6890692934172349,0.5587044534412955,0.607805868587534
1,10,factuals_only,static,-,-,30,30,0,0.7236842105263158,0.5791205420564196,0.7184342664220607,0.5785048928527189,0.6328310752824322
2,20,factuals_only,static,-,-,40,40,0,0.7105263157894737,0.5708802566251272,0.7041415493021203,0.5727820509318884,0.6258135314227831
3,30,factuals_only,static,-,-,50,50,0,0.7171052631578947,0.5732719490071633,0.7098313214678122,0.5709083469721767,0.6259345235582943
4,40,factuals_only,static,-,-,60,60,0,0.7105263157894737,0.5698661242139502,0.7040188549055827,0.5723781503448061,0.6148234124471832
6,60,factuals_only,static,-,-,70,70,0,0.6973684210526315,0.5588090971155488,0.6890692934172349,0.5587044534412955,0.607805868587534
1,10,factuals_only,bm25,-,20,30,30,0,0.7302631578947368,0.5876023391812866,0.7267543859649123,0.5943637817949128,0.6408700178674434
1,10,factuals_only,bm25,-,20,30,30,0,0.7302631578947368,0.5876023391812866,0.7267543859649123,0.5943637817949128,0.6408700178674434
2,20,factuals_only,bm25,-,20,40,40,0,0.7171052631578947,0.5774081237911025,0.7143387967016187,0.5842280203982332,0.6315676922860479
2,20,factuals_only,bm25,-,20,40,40,0,0.7171052631578947,0.5774081237911025,0.7143387967016187,0.5842280203982332,0.6315676922860479
3,30,factuals_only,bm25,-,20,50,50,0,0.7171052631578947,0.5792492477679673,0.7096884110834478,0.577037643207856,0.6315676922860479
3,30,factuals_only,bm25,-,20,50,50,0,0.7171052631578947,0.5792492477679673,0.7096884110834478,0.577037643207856,0.6315676922860479
4,40,factuals_only,bm25,-,20,60,60,0,0.7171052631578947,0.5761002318354462,0.7104825708032723,0.5743453355155482,0.6281799124917347
4,40,factuals_only,bm25,-,20,60,60,0,0.7171052631578947,0.5761002318354462,0.7104825708032723,0.5743453355155482,0.6281799124917347
5,50,factuals_only,bm25,-,20,70,70,0,0.7368421052631579,0.5903905762713473,0.7294995232490809,0.5898388829215897,0.6409910100029543
6,60,factuals_only,bm25,-,20,70,70,0,0.7368421052631579,0.5903905762713473,0.7294995232490809,0.5898388829215897,0.6409910100029543
6,60,factuals_only,bm25,-,20,70,70,0,0.7368421052631579,0.5903905762713473,0.7294995232490809,0.5898388829215897,0.6409910100029543
1,10,full,bm25,mixed,20,30,30,0,0.7302631578947368,0.5876023391812866,0.7267543859649123,0.5943637817949128,0.6408700178674434
2,20,full,bm25,mixed,20,40,40,0,0.7171052631578947,0.5774081237911025,0.7143387967016187,0.5842280203982332,0.6315676922860479
3,30,full,bm25,mixed,20,50,50,0,0.7171052631578947,0.5792492477679673,0.7096884110834478,0.577037643207856,0.6315676922860479
4,40,full,bm25,mixed,20,60,60,0,0.7171052631578947,0.5761002318354462,0.7104825708032723,0.5743453355155482,0.6281799124917347
6,60,full,bm25,mixed,20,70,70,0,0.7368421052631579,0.5903905762713473,0.7294995232490809,0.5898388829215897,0.6409910100029543
1,10,full,bm25,factual_anchored,20,30,30,0,0.7302631578947368,0.5864749891291543,0.7254910253828393,0.5914604567043591,0.6408700178674434
2,20,full,bm25,factual_anchored,20,40,40,0,0.7171052631578947,0.579019975031211,0.7139281079571588,0.5845949992036947,0.6315676922860479
3,30,full,bm25,factual_anchored,20,50,50,0,0.7302631578947368,0.5881339712918661,0.7246726265424327,0.5852747252747253,0.638585236145697
4,40,full,bm25,factual_anchored,20,60,60,0,0.75,0.6014310745283403,0.7429838680275115,0.5989377996520854,0.651396333656917
5,50,full,bm25,factual_anchored,20,70,70,0,0.7236842105263158,0.5812549061731833,0.7167680305023613,0.5818189064243584,0.6252287361011456
1,10,factuals_only,contriever,-,20,30,30,0,0.7039473684210527,0.5652064610969368,0.698816856191787,0.5697046186895811,0.614702420311672
1,10,factuals_only,contriever,-,20,30,30,0,0.7039473684210527,0.5652064610969368,0.698816856191787,0.5697046186895811,0.614702420311672
2,20,factuals_only,contriever,-,20,40,40,0,0.6907894736842105,0.5597308978259404,0.6826046747485792,0.5660391122830146,0.6141448247724364
2,20,factuals_only,contriever,-,20,40,40,0,0.6907894736842105,0.5597308978259404,0.6826046747485792,0.5660391122830146,0.6141448247724364
3,30,factuals_only,contriever,-,20,50,50,0,0.6973684210526315,0.5639862169748767,0.6905833981528345,0.5714445176884201,0.6176535967022609
3,30,factuals_only,contriever,-,20,50,50,0,0.7039473684210527,0.5696661302497106,0.698559642998652,0.5794021320533572,0.6211623686320855
5,50,factuals_only,contriever,-,20,70,70,0,0.7236842105263158,0.5807572992920658,0.714892857428299,0.5839738412527483,0.630585686348992
5,50,factuals_only,contriever,-,20,70,70,0,0.7236842105263158,0.5807572992920658,0.714892857428299,0.5839738412527483,0.630585686348992
6,60,factuals_only,contriever,-,20,70,70,0,0.7236842105263158,0.5807572992920658,0.714892857428299,0.5839738412527483,0.630585686348992
1,10,full,contriever,mixed,20,30,30,0,0.7039473684210527,0.5652064610969368,0.698816856191787,0.5697046186895811,0.614702420311672
2,20,full,contriever,mixed,20,40,40,0,0.6907894736842105,0.5597308978259404,0.6826046747485792,0.5660391122830146,0.6141448247724364
3,30,full,contriever,mixed,20,50,50,0,0.7039473684210527,0.5684464020829872,0.6981711658771796,0.575094530751967,0.6211623686320855
4,40,full,contriever,mixed,20,60,60,0,0.7171052631578947,0.5767222025286541,0.7085070772464661,0.5786859407266842,0.6259345235582943
6,60,full,contriever,mixed,20,70,70,0,0.7236842105263158,0.5807572992920658,0.714892857428299,0.5839738412527483,0.630585686348992
1,10,full,contriever,factual_anchored,20,30,30,0,0.7039473684210527,0.5652064610969368,0.698816856191787,0.5697046186895811,0.614702420311672
2,20,full,contriever,factual_anchored,20,40,40,0,0.6907894736842105,0.5597308978259404,0.6826046747485792,0.5660391122830146,0.6141448247724364
3,30,full,contriever,factual_anchored,20,50,50,0,0.7039473684210527,0.5682415361238128,0.6985621215570899,0.5768499230938255,0.6211623686320855
5,50,full,contriever,factual_anchored,20,70,70,0,0.7236842105263158,0.5807572992920658,0.714892857428299,0.5839738412527483,0.630585686348992
6,60,full,contriever,factual_anchored,20,70,70,0,0.7236842105263158,0.5807572992920658,0.714892857428299,0.5839738412527483,0.630585686348992
1,10,factuals_only,bge_large,-,20,30,30,0,0.7105263157894737,0.5717179381682334,0.7038761877068448,0.574140350877193,0.6182111922414965
1,10,factuals_only,bge_large,-,20,30,30,0,0.7105263157894737,0.5717179381682334,0.7038761877068448,0.574140350877193,0.6182111922414965
2,20,factuals_only,bge_large,-,20,40,40,0,0.7105263157894737,0.5696410331241792,0.7058832282442573,0.5669223225287299,0.6159264105197504
2,20,factuals_only,bge_large,-,20,40,40,0,0.7105263157894737,0.5696410331241792,0.7058832282442573,0.5669223225287299,0.6159264105197504
3,30,factuals_only,bge_large,-,20,50,50,0,0.7302631578947368,0.585949594959496,0.7261076436591027,0.5817131817131818,0.6298405061035374
3,30,factuals_only,bge_large,-,20,50,50,0,0.7302631578947368,0.585949594959496,0.7261076436591027,0.5817131817131818,0.6298405061035374
5,50,factuals_only,bge_large,-,20,70,70,0,0.7368421052631579,0.58993894993895,0.7308093952830795,0.5879774990477227,0.6246439407795081
5,50,factuals_only,bge_large,-,20,70,70,0,0.7368421052631579,0.58993894993895,0.7308093952830795,0.5879774990477227,0.6246439407795081
6,60,factuals_only,bge_large,-,20,70,70,0,0.7368421052631579,0.58993894993895,0.7308093952830795,0.5879774990477227,0.6246439407795081
1,10,full,bge_large,mixed,20,30,30,0,0.7105263157894737,0.5717179381682334,0.7038761877068448,0.574140350877193,0.6182111922414965
2,20,full,bge_large,mixed,20,40,40,0,0.7105263157894737,0.5696410331241792,0.7058832282442573,0.5669223225287299,0.6159264105197504
3,30,full,bge_large,mixed,20,50,50,0,0.7302631578947368,0.585949594959496,0.7261076436591027,0.5817131817131818,0.6298405061035374
5,50,full,bge_large,mixed,20,70,70,0,0.7368421052631579,0.58993894993895,0.7308093952830795,0.5879774990477227,0.6246439407795081
6,60,full,bge_large,mixed,20,70,70,0,0.7368421052631579,0.58993894993895,0.7308093952830795,0.5879774990477227,0.6246439407795081
1,10,full,bge_large,factual_anchored,20,30,30,0,0.7105263157894737,0.5717179381682334,0.7038761877068448,0.574140350877193,0.6182111922414965
2,20,full,bge_large,factual_anchored,20,40,40,0,0.7105263157894737,0.5696410331241792,0.7058832282442573,0.5669223225287299,0.6159264105197504
3,30,full,bge_large,factual_anchored,20,50,50,0,0.7302631578947368,0.585949594959496,0.7261076436591027,0.5817131817131818,0.6298405061035374
6,60,full,bge_large,factual_anchored,20,70,70,0,0.7368421052631579,0.58993894993895,0.7308093952830795,0.5879774990477227,0.6246439407795081
