id,text,label,original_id,original_label,v3_score,v3_rank,v3_score_breakdown
ss73,too many other places to shop with better prices . ,price,,,,,
ss104,the food and drinks are priced well . ,price,,,,,
ss124,friday happy hour ! ! they have giant frozen margaritas that come in fish bowls . sooo fun . free chips and good food . ,products,,,,,
ss155,"i highly recommend their bakery . also , they have great produce and seafood . ",products,,,,,
ss280,lots of picnic tables outside with lots of bees and flies buzzing around . ,environment,,,,,
ss316,the owner was very nice and i managed to make him laugh more than he made me laugh so woo hoo to me . ,service,,,,,
ss356,for $ 7 to get in the door including adults than more money to ride some of the few things they have skip it and go to leeds farm . ,price,,,,,
ss361,fresh and good quality seafood provided . would love to revisit again . we had it in seattle before and we are thrilled to have it now in portland ! ! ! ! ! good service and delicious food ! ,products,,,,,
ss371,nicole and alison at the front were extremely welcoming when i arrived and made me feel very comfortable . ,service,,,,,
ss374,the black eyes peas and cornbread are delicious ! ,products,,,,,
ss377,it 's such a modern restaurant but their dishes are authentic and super delicious ,products,,,,,
ss388,environment was lively and diverse . ,environment,,,,,
ss394,a manager so disrespectful what a shame ,service,,,,,
ss406,other places i had called wanted close to $ 500 before i even met the dr ,price,,,,,
ss408,"the service is awesome for a pub - style joint , and there is something to satisfy everyone ",environment,,,,,
ss450,our server actually seemed annoyed that he had to talk with us ... just another table and more faces ... more orders ... move it along . ,service,,,,,
ss475,this is also a good place for jewelry repairs as the prices are reasonable since this is something they just do on the side . ,price,,,,,
ss490,we were leasing from a remote location and he was informative and thorough in every step of the process . ,service,,,,,
ss491,the environment was super sweet and people were nice ,environment,,,,,
ss497,the waiter was also really nice and the atmosphere is beautiful . ,environment,,,,,
ss386,everyone here is so friendly ! the whole establishment smells like great food and that 's exactly what it is . delicious ,products,,,,,
ss183,great food and service ! ! ! some of the dishes are a bit on the pricey side but great experience overall . ,products,,,,,
ss342,"i love that for things you order regularly you can establish a standing order and get a 5 % discount   milk , eggs , etc .   . ",price,,,,,
ss190,rib kings closed earlier in the year . the slab of food truck fame   just opened in the same spot august 1st . ,none,,,,,
ss487,"great ambiance , really good breakfast food and the best hours ever ",environment,,,,,
ss149,always plenty of choices well stocked . very helpful customer service . ,products,,,,,
ss410,i ordered mango & taro moochi in coconut milk for $ 6 ,products,,,,,
ss232,"it is a surreal experience and profound in that you live for a few hours as a blind person would , being served by a blind person . ",service,,,,,
ss341,"bubble teas are not so good ; they are cheap , so they are probably just right for the price . ",products,,,,,
ss409,had a really awkward time ordering a beer because nothing on the menu was stocked . ,products,,,,,
ss409_cf_service_0,had a really awkward time ordering a beer because the staff couldn't provide anything from the menu.,service,ss409,products,1.766411671763171,1.0,"{'term1': 0.9999999468415514, 'term2': 0.499999973412907, 'term3': 0.26641175150871277, 'total': 1.766411671763171, 'p_orig': 5.315844864692531e-08, 'p_target': 0.999999946825814, 'similarity': 0.8880391716957092}"
ss410_cf_price_1,I spent $6 on mango & taro moochi in coconut milk.,price,ss410,products,1.761011403746585,2.0,"{'term1': 0.9999982396411763, 'term2': 0.49999911982058814, 'term3': 0.26101404428482056, 'total': 1.761011403746585, 'p_orig': 1.7603588236921188e-06, 'p_target': 0.9999982396411763, 'similarity': 0.8700467944145203}"
ss410_cf_price_2,I spent $6 on mango & taro moochi in coconut milk.,price,ss410,products,1.761011403746585,3.0,"{'term1': 0.9999982396411763, 'term2': 0.49999911982058814, 'term3': 0.26101404428482056, 'total': 1.761011403746585, 'p_orig': 1.7603588236921188e-06, 'p_target': 0.9999982396411763, 'similarity': 0.8700467944145203}"
ss410_cf_price_0,I spent $6 on mango & taro moochi in coconut milk.,price,ss410,products,1.761004827951297,4.0,"{'term1': 0.9999938557782776, 'term2': 0.499996927888199, 'term3': 0.26101404428482056, 'total': 1.761004827951297, 'p_orig': 6.144221722459172e-06, 'p_target': 0.999993855776398, 'similarity': 0.8700467944145203}"
ss409_cf_service_2,had a really awkward time ordering a beer because the staff couldn’t provide anything listed on the menu.,service,ss409,products,1.755860273724232,5.0,"{'term1': 0.9999952148657211, 'term2': 0.4999976074291437, 'term3': 0.25586745142936707, 'total': 1.755860273724232, 'p_orig': 4.785134278964549e-06, 'p_target': 0.9999952148582874, 'similarity': 0.8528915047645569}"
ss232_cf_environment_0,it is a surreal experience and profound in that you spend a few hours immersed in how a blind person navigates the world around them .,environment,ss232,service,1.7534748251572192,6.0,"{'term1': 0.9999999970009996, 'term2': 0.49999999657510374, 'term3': 0.2534748315811157, 'total': 1.7534748251572192, 'p_orig': 2.9990003932868977e-09, 'p_target': 0.9999999931502075, 'similarity': 0.8449161052703857}"
ss232_cf_environment_2,"It is a surreal experience and profound in that you spend a few hours immersed in how a blind person navigates the world, surrounded by their perspective and way of life.",environment,ss232,service,1.7533174752360716,7.0,"{'term1': 0.9999999999450713, 'term2': 0.4999999999720917, 'term3': 0.2533174753189087, 'total': 1.7533174752360716, 'p_orig': 5.492875639550856e-11, 'p_target': 0.9999999999441834, 'similarity': 0.8443915843963623}"
ss487_cf_products_2,"Great quality, really good breakfast options, and the best availability ever",products,ss487,environment,1.7510551807857142,8.0,"{'term1': 0.9999999999450713, 'term2': 0.4999999998141842, 'term3': 0.25105518102645874, 'total': 1.7510551807857142, 'p_orig': 5.492875637816124e-11, 'p_target': 0.9999999996283684, 'similarity': 0.8368505239486694}"
ss487_cf_products_1,"great quality, really good breakfast options and the best selection ever",products,ss487,environment,1.7470066695638056,9.0,"{'term1': 0.999999999966684, 'term2': 0.49999999995658045, 'term3': 0.24700666964054108, 'total': 1.7470066695638056, 'p_orig': 3.33159860577712e-11, 'p_target': 0.9999999999131609, 'similarity': 0.8233555555343628}"
ss487_cf_products_0,"great quality, really good breakfast options and the best selection ever",products,ss487,environment,1.7470066695573534,10.0,"{'term1': 0.9999999999572214, 'term2': 0.49999999995959077, 'term3': 0.24700666964054108, 'total': 1.7470066695573534, 'p_orig': 4.277856568666998e-11, 'p_target': 0.9999999999191815, 'similarity': 0.8233555555343628}"
ss148,"i travel the world as part of my job "" and relax station is now a "" must do "" when in boston . "" ",none,,,,,
ss207,one of the new race track store with an amazing selection good hot food great coffee and very clean bathrooms . ,environment,,,,,
ss401,there 's no place to change a baby 's diaper   no changing tables   ,environment,,,,,
ss345,"dear hyatt place , if you are going to charge $ 75 for a pet fee , then tell me that my pet is n't allowed through the front door and lobby ",price,,,,,
ss179,the decor was cute and the service was quick . ,environment,,,,,
ss14,"rodney and his crew gave us a great price and did the work so quick , literally , it was done before we knew it ",service,,,,,
ss405,great pad thai with tofu . will be definitely coming back for more . amazing customer service . ,products,,,,,
ss378,"he ordered the tires , gave me a great price and it was done that same day . ",service,,,,,
ss449,no vegan donuts and $ 1 charge to use oat milk as creamer in my coffee ? no thanks ! i get the draw but as a vegan this place is unfriendly . ,products,,,,,
ss480,my daughter brought me here for my birthday . had so much fun i did not recall leaving ! great selection . ,none,,,,,
ss207_cf_products_0,"one of the new race track store with an amazing selection of hot food, great coffee, and a variety of quality items to choose from.",products,ss207,environment,1.7767926225804014,1.0,"{'term1': 0.9999977396549604, 'term2': 0.4999988698086043, 'term3': 0.27679601311683655, 'total': 1.7767926225804014, 'p_orig': 2.260345039540298e-06, 'p_target': 0.9999977396172086, 'similarity': 0.9226533770561218}"
ss148_cf_service_0,"I travel the world as part of my job, and Relax Station is now a 'must-visit' for its exceptional experience when in Boston.",service,ss148,none,1.7750415037909915,2.0,"{'term1': 0.9999548387843805, 'term2': 0.49736746534917087, 'term3': 0.2777191996574402, 'total': 1.7750415037909915, 'p_orig': 4.516121561948917e-05, 'p_target': 0.9947349306983417, 'similarity': 0.9257306456565857}"
ss449_cf_price_2,"$1 extra to use oat milk in my coffee and no vegan donuts? No thanks! I get the draw, but as a vegan, this place feels overpriced.",price,ss449,products,1.770136535144225,3.0,"{'term1': 0.9999999999861118, 'term2': 0.4999999999904192, 'term3': 0.2701365351676941, 'total': 1.770136535144225, 'p_orig': 1.3888177410741287e-11, 'p_target': 0.9999999999808384, 'similarity': 0.900455117225647}"
ss207_cf_products_1,"One of the new race track stores with an impressive variety, delicious hot food, excellent coffee, and high-quality essentials.",products,ss207,environment,1.7674383700827798,4.0,"{'term1': 0.9999996940945545, 'term2': 0.49999984704306544, 'term3': 0.2674388289451599, 'total': 1.7674383700827798, 'p_orig': 3.0590544558424946e-07, 'p_target': 0.9999996940861309, 'similarity': 0.8914627432823181}"
ss207_cf_products_2,"One of the new race track stores with an amazing variety, delicious hot food, excellent coffee, and high-quality essentials.",products,ss207,environment,1.7672352079841307,5.0,"{'term1': 0.9999994956478756, 'term2': 0.49999974779958833, 'term3': 0.26723596453666687, 'total': 1.7672352079841307, 'p_orig': 5.043521243562445e-07, 'p_target': 0.9999994955991767, 'similarity': 0.8907864689826965}"
ss480_cf_products_0,my daughter brought me here for my birthday . had so much fun exploring all the items i did not recall leaving ! great selection .,products,ss480,none,1.766253203481353,6.0,"{'term1': 0.9999252672230038, 'term2': 0.49920140584948997, 'term3': 0.26712653040885925, 'total': 1.766253203481353, 'p_orig': 7.473277699626427e-05, 'p_target': 0.9984028116989799, 'similarity': 0.8904216885566711}"
ss449_cf_price_0,"$1 charge to use oat milk as creamer in my coffee? No thanks! I get the draw, but as a vegan, this place feels overpriced.",price,ss449,products,1.7625669836989846,7.0,"{'term1': 0.9999999999997456, 'term2': 0.4999999999994403, 'term3': 0.2625669836997986, 'total': 1.7625669836989846, 'p_orig': 2.543715266962766e-13, 'p_target': 0.9999999999988806, 'similarity': 0.8752232193946838}"
ss345_cf_service_0,"dear hyatt place , if you are going to have a policy about pets , then tell me that my pet is n't allowed through the front door and lobby ",service,ss345,price,1.7589298336759889,8.0,"{'term1': 1.0, 'term2': 0.49999926974929204, 'term3': 0.2589305639266968, 'total': 1.7589298336759889, 'p_orig': 0.0, 'p_target': 0.9999985394985841, 'similarity': 0.8631018400192261}"
ss345_cf_service_2,"Dear Hyatt Place, if you are going to have a policy about pets, then tell me that my pet isn't allowed through the front door and lobby.",service,ss345,price,1.7584474926771891,9.0,"{'term1': 1.0, 'term2': 0.4999999647917522, 'term3': 0.258447527885437, 'total': 1.7584474926771891, 'p_orig': 0.0, 'p_target': 0.9999999295835044, 'similarity': 0.8614916801452637}"
ss401_cf_service_2,there 's no option to help with changing a baby 's diaper   no facilities provided   ,service,ss401,environment,1.7526836962875343,10.0,"{'term1': 0.999903897003219, 'term2': 0.49995194631991396, 'term3': 0.25282785296440125, 'total': 1.7526836962875343, 'p_orig': 9.610299678102134e-05, 'p_target': 0.9999038926398279, 'similarity': 0.8427594900131226}"
ss407,"we got here just before the peak lunch crowd on a saturday morning , and still had to wait 30 minutes , which gave us enough time to find parking down the street . ",environment,,,,,
ss273,the staff was very friendly and they have a wide selection of drinks . ,products,,,,,
ss308,this place is only worth your time if you are looking for discount designer jeans ,price,,,,,
ss151,"good service , had omelette and guava pastry , highly recommend ",products,,,,,
ss258,me : then why did you tell me they were on discount ? ,price,,,,,
ss47,"when we were about to pay , the server handed us a bill and i reminded her that we were using the 1/2 off scoutmob deal , so she took the bill back and came back with another that was pretty much the same except $ 8 difference ... really ? ! ? ",service,,,,,
ss105,"i was looking for golf shoes , and found some that felt good and fit well but had no price . ",products,,,,,
ss181,really nice . quiet . reliably friendly . inexpensive . a place to think or reconnect with good friends . patio can be hot . great waitress . ,environment,,,,,
ss12,the food was great . the waiter was friendly and attentive . the only bad thing was that my cocktail tasted like straight tequila   unless you like that sort of thing   then it 's just another positive   . ,products,,,,,
ss91,"delicious food , friendly people , quick . ",service,,,,,
ss47_cf_price_2,"when we were about to pay, the server handed us a bill and i reminded her that we were using the 1/2 off scoutmob deal, so she took the bill back and came back with another that barely changed except for an $8 adjustment ... really ? ! ?",price,ss47,service,1.784832081342212,1.0,"{'term1': 0.9984988114202569, 'term2': 0.499249405709919, 'term3': 0.28708386421203613, 'total': 1.784832081342212, 'p_orig': 0.0015011885797431583, 'p_target': 0.998498811419838, 'similarity': 0.9569461345672607}"
ss308_cf_products_0,this place is only worth your time if you are looking for designer jeans,products,ss308,price,1.7838601843825064,2.0,"{'term1': 0.9999993567334046, 'term2': 0.4966531347875447, 'term3': 0.287207692861557, 'total': 1.7838601843825064, 'p_orig': 6.432665954867784e-07, 'p_target': 0.9933062695750894, 'similarity': 0.9573589563369751}"
ss47_cf_price_1,"when we were about to pay, the server handed us a bill and i reminded her that we were using the 1/2 off scoutmob deal, so she took the bill back and came back with another that barely felt like a discount ... $8 less? really?!?",price,ss47,service,1.7831025320711693,3.0,"{'term1': 0.9999998144589056, 'term2': 0.49999990722942067, 'term3': 0.283102810382843, 'total': 1.7831025320711693, 'p_orig': 1.8554109433917894e-07, 'p_target': 0.9999998144588413, 'similarity': 0.9436759948730469}"
ss308_cf_products_1,this place is only worth your time if you are looking for high-quality designer jeans,products,ss308,price,1.7786140876029202,4.0,"{'term1': 0.99999999839475, 'term2': 0.49999974699549316, 'term3': 0.278614342212677, 'total': 1.7786140876029202, 'p_orig': 1.605249993075059e-09, 'p_target': 0.9999994939909863, 'similarity': 0.928714394569397}"
ss105_cf_price_1,"I was looking for golf shoes, and found some that felt good and fit well but seemed out of my budget.",price,ss105,products,1.7735727982803946,5.0,"{'term1': 0.999447225754937, 'term2': 0.4997171128620665, 'term3': 0.2744084596633911, 'total': 1.7735727982803946, 'p_orig': 0.000552774245062987, 'p_target': 0.999434225724133, 'similarity': 0.9146948456764221}"
ss151_cf_service_2,"great experience, staff served omelette and guava pastry, highly recommend",service,ss151,products,1.7707546604998095,6.0,"{'term1': 0.998073256898402, 'term2': 0.499036628449201, 'term3': 0.2736447751522064, 'total': 1.7707546604998095, 'p_orig': 0.0019267431015979651, 'p_target': 0.998073256898402, 'similarity': 0.91214919090271}"
ss273_cf_service_2,"the staff was very friendly and attentive, making sure everyone had their preferred drinks.",service,ss273,products,1.769130766340444,7.0,"{'term1': 1.0, 'term2': 0.4999999999486898, 'term3': 0.26913076639175415, 'total': 1.769130766340444, 'p_orig': 0.0, 'p_target': 0.9999999998973796, 'similarity': 0.8971024751663208}"
ss407_cf_service_1,"we arrived just before the peak lunch crowd on a saturday morning , and even though it was busy , the staff managed to seat us within 30 minutes , giving us enough time to park down the street .",service,ss407,environment,1.763896937639902,8.0,"{'term1': 0.9999999970009996, 'term2': 0.4999999985002306, 'term3': 0.2638969421386719, 'total': 1.763896937639902, 'p_orig': 2.99900040483381e-09, 'p_target': 0.9999999970004612, 'similarity': 0.8796564340591431}"
