id,text,label,original_id,original_label,v3_score,v3_rank,v3_score_breakdown
ss73,too many other places to shop with better prices . ,price,,,,,
ss104,the food and drinks are priced well . ,price,,,,,
ss124,friday happy hour ! ! they have giant frozen margaritas that come in fish bowls . sooo fun . free chips and good food . ,products,,,,,
ss155,"i highly recommend their bakery . also , they have great produce and seafood . ",products,,,,,
ss280,lots of picnic tables outside with lots of bees and flies buzzing around . ,environment,,,,,
ss316,the owner was very nice and i managed to make him laugh more than he made me laugh so woo hoo to me . ,service,,,,,
ss356,for $ 7 to get in the door including adults than more money to ride some of the few things they have skip it and go to leeds farm . ,price,,,,,
ss361,fresh and good quality seafood provided . would love to revisit again . we had it in seattle before and we are thrilled to have it now in portland ! ! ! ! ! good service and delicious food ! ,products,,,,,
ss371,nicole and alison at the front were extremely welcoming when i arrived and made me feel very comfortable . ,service,,,,,
ss374,the black eyes peas and cornbread are delicious ! ,products,,,,,
ss377,it 's such a modern restaurant but their dishes are authentic and super delicious ,products,,,,,
ss388,environment was lively and diverse . ,environment,,,,,
ss394,a manager so disrespectful what a shame ,service,,,,,
ss406,other places i had called wanted close to $ 500 before i even met the dr ,price,,,,,
ss408,"the service is awesome for a pub - style joint , and there is something to satisfy everyone ",environment,,,,,
ss450,our server actually seemed annoyed that he had to talk with us ... just another table and more faces ... more orders ... move it along . ,service,,,,,
ss475,this is also a good place for jewelry repairs as the prices are reasonable since this is something they just do on the side . ,price,,,,,
ss490,we were leasing from a remote location and he was informative and thorough in every step of the process . ,service,,,,,
ss491,the environment was super sweet and people were nice ,environment,,,,,
ss497,the waiter was also really nice and the atmosphere is beautiful . ,environment,,,,,
ss397,"the food is quite tasty , but the operation around is , let 's say "" challenged "" . ",products,,,,,
ss252,5 - stars for the food 4 - stars for the service   sometimes   3 - stars for the noise . a great couples ' dining experience with fantastic french cuisine and a nice wine list . it has a very european feel . ,environment,,,,,
ss487,"great ambiance , really good breakfast food and the best hours ever ",environment,,,,,
ss120,home run on everything -- food drink atmosphere . for oyster lovers a meal at neptune is a religious experience . ,products,,,,,
ss257,the food came out quickly and was hot and fresh ,service,,,,,
ss147,it 's wheelchair - accessible ,environment,,,,,
ss472,limited beer selection and food is over priced . service and atmosphere were good though . ,environment,,,,,
ss395,blain did an excellent job on our grout sealant at a great price . ,service,,,,,
ss409,had a really awkward time ordering a beer because nothing on the menu was stocked . ,products,,,,,
ss314,i was able to get a next day appointment .   had my rear window replaced and it came out great .   price was competitive . ,price,,,,,
ss252_cf_products_1,5 - stars for the flavors 4 - stars for the presentation   sometimes   3 - stars for the portion sizes . a great choice for couples who enjoy exquisite french dishes and an impressive selection of wines . everything feels crafted with care .,products,ss252,environment,1.4999999877164574,1.0,"{'term1': 0.9999999918478772, 'term2': 0.4999999958685802, 'term3': 0.0, 'total': 1.4999999877164574, 'p_orig': 8.152122777544573e-09, 'p_target': 0.9999999917371604, 'similarity': 0.8061301112174988}"
ss487_cf_service_0,"great attention, really good breakfast food and the most accommodating staff ever",service,ss487,environment,1.4999976074230201,2.0,"{'term1': 0.9999999999934397, 'term2': 0.4999976074295804, 'term3': 0.0, 'total': 1.4999976074230201, 'p_orig': 6.560276635377128e-12, 'p_target': 0.9999952148591608, 'similarity': 0.7654089331626892}"
ss395_cf_environment_1,Blain used eco-friendly methods for our grout sealant and delivered great results.,environment,ss395,service,1.499996535103274,3.0,"{'term1': 0.9999989322911546, 'term2': 0.49999760281211936, 'term3': 0.0, 'total': 1.499996535103274, 'p_orig': 1.06770884543313e-06, 'p_target': 0.9999952056242387, 'similarity': 0.8203733563423157}"
ss472_cf_price_0,limited beer selection and food costs too much . service and portions were good though .,price,ss472,environment,1.4945065109965976,4.0,"{'term1': 1.0, 'term2': 0.49450651099659754, 'term3': 0.0, 'total': 1.4945065109965976, 'p_orig': 0.0, 'p_target': 0.9890130219931951, 'similarity': 0.8919395208358765}"
ss120_cf_service_1,home run on everything -- attention care ambiance . for oyster lovers a visit to neptune feels like being truly catered to .,service,ss120,products,1.4490757765544973,5.0,"{'term1': 0.9977626034998531, 'term2': 0.45131317305464425, 'term3': 0.0, 'total': 1.4490757765544973, 'p_orig': 0.002237396500146816, 'p_target': 0.9026263461092885, 'similarity': 0.7435628175735474}"
ss183,great food and service ! ! ! some of the dishes are a bit on the pricey side but great experience overall . ,products,,,,,
ss258,me : then why did you tell me they were on discount ? ,price,,,,,
ss381,very disappointed in the meals and price ,price,,,,,
ss148,"i travel the world as part of my job "" and relax station is now a "" must do "" when in boston . "" ",none,,,,,
ss51,"service is attentive and friendly , food is consistently good , and i ca n't think of a better place to watch sports ",service,,,,,
ss482,clean process . we wash hands before even sitting down . feels good . every other seat for clients .   excellent service and massage ! thanks monica ! ,service,,,,,
ss284,"my other dining companions seemed pleased with their food   one ordered a veal marsala that i did not try and the other - my favorite - ordered off the menu , actually , a request they were kind enough to accommodate - it was gnocchi caprese with pesto sauce instead of tomato sauce , and it was gooeyyummydelicious   ! ",products,,,,,
ss109,great americano and according to wife great ambiance . sandwiches looked tasty but we had already eaten . cannoli was a great treat . ,environment,,,,,
ss345,"dear hyatt place , if you are going to charge $ 75 for a pet fee , then tell me that my pet is n't allowed through the front door and lobby ",price,,,,,
ss207,one of the new race track store with an amazing selection good hot food great coffee and very clean bathrooms . ,environment,,,,,
ss284_cf_service_1,"my other dining companions seemed pleased with the attention they received   one had a special request for a veal marsala that was handled seamlessly, and the other - my favorite - asked for something off the menu, actually, which they graciously accommodated - it was gnocchi caprese with pesto sauce instead of tomato sauce, and the effort they put into making it was truly impressive   !",service,ss284,products,1.4999999999968052,1.0,"{'term1': 0.9999999999978701, 'term2': 0.4999999999989351, 'term3': 0.0, 'total': 1.4999999999968052, 'p_orig': 2.1298236725796994e-12, 'p_target': 0.9999999999978701, 'similarity': 0.9043355584144592}"
ss51_cf_environment_2,"The atmosphere is welcoming and lively, the food is consistently good, and I can't think of a better place to watch sports.",environment,ss51,service,1.4999999999697942,2.0,"{'term1': 0.999999999996021, 'term2': 0.4999999999737732, 'term3': 0.0, 'total': 1.4999999999697942, 'p_orig': 3.979032793322867e-12, 'p_target': 0.9999999999475464, 'similarity': 0.8847102522850037}"
ss207_cf_products_1,"One of the new race track stores with an impressive variety, delicious snacks, excellent coffee, and top-notch essentials.",products,ss207,environment,1.4999999993908961,3.0,"{'term1': 0.9999999995941289, 'term2': 0.49999999979676735, 'term3': 0.0, 'total': 1.4999999993908961, 'p_orig': 4.058711162876038e-10, 'p_target': 0.9999999995935347, 'similarity': 0.8393784165382385}"
ss345_cf_service_0,"dear hyatt place , if you are going to enforce rules about pets , then tell me that my pet is n't allowed through the front door and lobby",service,ss345,price,1.4999981366647746,4.0,"{'term1': 1.0, 'term2': 0.4999981366647746, 'term3': 0.0, 'total': 1.4999981366647746, 'p_orig': 0.0, 'p_target': 0.9999962733295492, 'similarity': 0.8502373099327087}"
ss381_cf_environment_0,Very disappointed in the meals and surroundings,environment,ss381,price,1.4853438495145899,5.0,"{'term1': 1.0, 'term2': 0.48534384951458986, 'term3': 0.0, 'total': 1.4853438495145899, 'p_orig': 0.0, 'p_target': 0.9706876990291797, 'similarity': 0.7770546674728394}"
ss109_cf_service_1,great americano and according to wife very attentive staff . sandwiches looked tasty but we had already eaten . cannoli was brought out quickly and was a great treat .,service,ss109,environment,1.3655292261189615,6.0,"{'term1': 1.0, 'term2': 0.36552922611896155, 'term3': 0.0, 'total': 1.3655292261189615, 'p_orig': 0.0, 'p_target': 0.7310584522379231, 'similarity': 0.975243866443634}"
ss386,everyone here is so friendly ! the whole establishment smells like great food and that 's exactly what it is . delicious ,products,,,,,
ss479,"there 's nothing striking about the environment or decor here , but do not leave without trying the dried , sautéed green beans ",environment,,,,,
ss92,always amazing food and amazing service ! ! they have good drinks and one of the beat paella in town ,products,,,,,
ss151,"good service , had omelette and guava pastry , highly recommend ",products,,,,,
ss71,i went here for dinner the other night based on a recommendation of a coworker .   the food is good and spicy   but nothing out of the ordinary . the atmosphere is underwhelming the service is just ok . ,environment,,,,,
ss308,this place is only worth your time if you are looking for discount designer jeans ,price,,,,,
ss378,"he ordered the tires , gave me a great price and it was done that same day . ",service,,,,,
ss492,"friendly w / great customer service , reasonable prices , and a chill atmosphere ",environment,,,,,
ss90,omg i love coming here great atmosphere very good service the waiters are on time always sweet love the food definitely try the fish ,environment,,,,,
ss232,"it is a surreal experience and profound in that you live for a few hours as a blind person would , being served by a blind person . ",service,,,,,
ss71_cf_products_0,i went here for dinner the other night based on a recommendation of a coworker .   the food is good and spicy   but nothing out of the ordinary . the dishes are underwhelming and the flavors are just ok .,products,ss71,environment,1.4999999989301962,1.0,"{'term1': 0.9999999999877437, 'term2': 0.4999999989424524, 'term3': 0.0, 'total': 1.4999999989301962, 'p_orig': 1.2256274552363203e-11, 'p_target': 0.9999999978849048, 'similarity': 0.894680380821228}"
ss308_cf_products_1,this place is only worth your time if you are searching for quality designer jeans,products,ss308,price,1.4999862269122102,2.0,"{'term1': 0.9999999966017842, 'term2': 0.499986230310426, 'term3': 0.0, 'total': 1.4999862269122102, 'p_orig': 3.3982158141591514e-09, 'p_target': 0.999972460620852, 'similarity': 0.925835371017456}"
ss492_cf_price_0,"affordable w / great customer service , fair deals , and good value",price,ss492,environment,1.4999708540977787,3.0,"{'term1': 1.0, 'term2': 0.4999708540977787, 'term3': 0.0, 'total': 1.4999708540977787, 'p_orig': 0.0, 'p_target': 0.9999417081955574, 'similarity': 0.7382987141609192}"
ss479_cf_price_2,"there 's nothing extravagant about the cost or value here , but do not leave without trying the dried , sautéed green beans ",price,ss479,environment,1.4853437220183323,4.0,"{'term1': 0.9999999997891207, 'term2': 0.4853437222292117, 'term3': 0.0, 'total': 1.4853437220183323, 'p_orig': 2.1087929750185268e-10, 'p_target': 0.9706874444584234, 'similarity': 0.7730733156204224}"
ss407,"we got here just before the peak lunch crowd on a saturday morning , and still had to wait 30 minutes , which gave us enough time to find parking down the street . ",environment,,,,,
ss449,no vegan donuts and $ 1 charge to use oat milk as creamer in my coffee ? no thanks ! i get the draw but as a vegan this place is unfriendly . ,products,,,,,
ss411,"they have a pretty decent selection of macarons as well , not as wide as le macaron , but definitely cheaper and just as good . ",products,,,,,
ss209,not the cheapest but fresh and delicious ! love the veggie green machine . ,products,,,,,
ss14,"rodney and his crew gave us a great price and did the work so quick , literally , it was done before we knew it ",service,,,,,
ss105,"i was looking for golf shoes , and found some that felt good and fit well but had no price . ",products,,,,,
ss145,seriously unless you are seconds from starvation save your money and walk 3 - 4 blocks to the upper crust in the south end . their pizza is awful and the service is cavalier . ,products,,,,,
ss141,this place was just okay . the service is really great but i felt that the food was nothing special . ,products,,,,,
ss405,great pad thai with tofu . will be definitely coming back for more . amazing customer service . ,products,,,,,
ss149,always plenty of choices well stocked . very helpful customer service . ,products,,,,,
ss14_cf_price_0,"Rodney and his crew offered us a great deal and saved us so much money, literally, we couldn’t believe how affordable it was.",price,ss14,service,1.4999999960300867,1.0,"{'term1': 0.9999999973533912, 'term2': 0.49999999867669565, 'term3': 0.0, 'total': 1.4999999960300867, 'p_orig': 2.6466087915809184e-09, 'p_target': 0.9999999973533913, 'similarity': 0.7760537266731262}"
ss141_cf_price_1,this place was just okay . the service is really great but i felt that the cost didn’t quite match the experience .,price,ss141,products,1.4999999889114397,2.0,"{'term1': 0.9999999999942105, 'term2': 0.4999999889172293, 'term3': 0.0, 'total': 1.4999999889114397, 'p_orig': 5.789456964385825e-12, 'p_target': 0.9999999778344586, 'similarity': 0.7059313654899597}"
ss407_cf_price_1,"we got here just before the peak lunch crowd on a saturday morning , and still had to wait 30 minutes , which gave us enough time to consider if the cost was really worth it .",price,ss407,environment,1.4999999611820043,3.0,"{'term1': 0.9999999999200792, 'term2': 0.4999999612619252, 'term3': 0.0, 'total': 1.4999999611820043, 'p_orig': 7.992085809767942e-11, 'p_target': 0.9999999225238504, 'similarity': 0.7891362309455872}"
ss145_cf_price_0,seriously unless you are seconds from starvation save your money and walk 3 - 4 blocks to the upper crust in the south end . it’s not worth what they charge and the service is cavalier .,price,ss145,products,1.499249405442191,4.0,"{'term1': 0.9999999998310617, 'term2': 0.4992494056111293, 'term3': 0.0, 'total': 1.499249405442191, 'p_orig': 1.6893825669804452e-10, 'p_target': 0.9984988112222586, 'similarity': 0.8264235854148865}"
ss209_cf_service_2,not the fastest but friendly and attentive ! love how they prepare the veggie green machine .,service,ss209,products,1.4977482168200715,5.0,"{'term1': 0.9984988112416968, 'term2': 0.49924940557837466, 'term3': 0.0, 'total': 1.4977482168200715, 'p_orig': 0.0015011887583031328, 'p_target': 0.9984988111567493, 'similarity': 0.7184959650039673}"
ss449_cf_service_1,"no vegan options and $1 extra to accommodate oat milk in my coffee? no thanks! i get the appeal, but as a vegan, the staff here feels unaccommodating.",service,ss449,products,1.4939769718828626,6.0,"{'term1': 0.9988405041418786, 'term2': 0.49513646774098385, 'term3': 0.0, 'total': 1.4939769718828626, 'p_orig': 0.0011594958581213216, 'p_target': 0.9902729354819677, 'similarity': 0.8051087856292725}"
ss125,the lines may be long at times ,service,,,,,
ss43,"great customer service , great food that is fresh and cooked to order . ",service,,,,,
ss80,"like , say , 2 lobsters for $ 26 cooked all plump and tender and smothered in the most divine garlic , ginger and green onion sauce that will have you licking your fingers , licking your chin and licking your partner 's face because it 's so damn delicious . ",products,,,,,
ss91,"delicious food , friendly people , quick . ",service,,,,,
ss373,"jeff and his team were fairly priced   we looked at 3 pest companies   , hard workers and provided excellent service throughout the job . ",service,,,,,
ss427,this place has an abundance of selections the food is very fresh and the service is friendly highly recommend it great value for the money ! ,products,,,,,
ss367,"i completed my order of a $ 9 vegetable platter off of the "" hot bar "" with green beans , rice and lentils , and chickpeas and eggplant . ",products,,,,,
ss70,wish i could give it more . everything about this restaurant was a big negative . the food was bland and service was terrible . ,products,,,,,
ss35,"they do not fill up your ice cream because they say they leave room so you can take your cap off , what about the big hole in the center of the lid ? ",products,,,,,
ss464,"service was awful , bathrooms were filthy and wellesley 's stupid blue law about requiring every patron to order food while drinking is absurb . ",environment,,,,,
ss70_cf_price_1,wish i could give it more . everything about this restaurant felt like a rip-off . the cost was outrageous and the value was nonexistent .,price,ss70,products,1.4999999998867442,1.0,"{'term1': 0.9999999999622481, 'term2': 0.4999999999244961, 'term3': 0.0, 'total': 1.4999999998867442, 'p_orig': 3.7751954887092376e-11, 'p_target': 0.9999999998489922, 'similarity': 0.7895075678825378}"
ss43_cf_price_1,"great value for money, great food that is fresh and cooked to order.",price,ss43,service,1.4992494054671621,2.0,"{'term1': 0.9999999998975337, 'term2': 0.49924940556962843, 'term3': 0.0, 'total': 1.4992494054671621, 'p_orig': 1.0246627895427347e-10, 'p_target': 0.9984988111392569, 'similarity': 0.7275515198707581}"
