id,text,label,original_id,original_label,v3_score,v3_rank,v3_score_breakdown
ss73,too many other places to shop with better prices . ,price,,,,,
ss104,the food and drinks are priced well . ,price,,,,,
ss124,friday happy hour ! ! they have giant frozen margaritas that come in fish bowls . sooo fun . free chips and good food . ,products,,,,,
ss155,"i highly recommend their bakery . also , they have great produce and seafood . ",products,,,,,
ss280,lots of picnic tables outside with lots of bees and flies buzzing around . ,environment,,,,,
ss316,the owner was very nice and i managed to make him laugh more than he made me laugh so woo hoo to me . ,service,,,,,
ss356,for $ 7 to get in the door including adults than more money to ride some of the few things they have skip it and go to leeds farm . ,price,,,,,
ss361,fresh and good quality seafood provided . would love to revisit again . we had it in seattle before and we are thrilled to have it now in portland ! ! ! ! ! good service and delicious food ! ,products,,,,,
ss371,nicole and alison at the front were extremely welcoming when i arrived and made me feel very comfortable . ,service,,,,,
ss374,the black eyes peas and cornbread are delicious ! ,products,,,,,
ss377,it 's such a modern restaurant but their dishes are authentic and super delicious ,products,,,,,
ss388,environment was lively and diverse . ,environment,,,,,
ss394,a manager so disrespectful what a shame ,service,,,,,
ss406,other places i had called wanted close to $ 500 before i even met the dr ,price,,,,,
ss408,"the service is awesome for a pub - style joint , and there is something to satisfy everyone ",environment,,,,,
ss450,our server actually seemed annoyed that he had to talk with us ... just another table and more faces ... more orders ... move it along . ,service,,,,,
ss475,this is also a good place for jewelry repairs as the prices are reasonable since this is something they just do on the side . ,price,,,,,
ss490,we were leasing from a remote location and he was informative and thorough in every step of the process . ,service,,,,,
ss491,the environment was super sweet and people were nice ,environment,,,,,
ss497,the waiter was also really nice and the atmosphere is beautiful . ,environment,,,,,
ss386,everyone here is so friendly ! the whole establishment smells like great food and that 's exactly what it is . delicious ,products,,,,,
ss395,blain did an excellent job on our grout sealant at a great price . ,service,,,,,
ss90,omg i love coming here great atmosphere very good service the waiters are on time always sweet love the food definitely try the fish ,environment,,,,,
ss342,"i love that for things you order regularly you can establish a standing order and get a 5 % discount   milk , eggs , etc .   . ",price,,,,,
ss472,limited beer selection and food is over priced . service and atmosphere were good though . ,environment,,,,,
ss409,had a really awkward time ordering a beer because nothing on the menu was stocked . ,products,,,,,
ss12,the food was great . the waiter was friendly and attentive . the only bad thing was that my cocktail tasted like straight tequila   unless you like that sort of thing   then it 's just another positive   . ,products,,,,,
ss232,"it is a surreal experience and profound in that you live for a few hours as a blind person would , being served by a blind person . ",service,,,,,
ss149,always plenty of choices well stocked . very helpful customer service . ,products,,,,,
ss488,my phone screen was replaced in 30 minutes and looks great . ,service,,,,,
ss395_cf_price_0,Blain offered an excellent deal on our grout sealant.,price,ss395,service,1.7689270702138333,1.0,"{'term1': 0.9999417084486485, 'term2': 0.4999701687796501, 'term3': 0.26901519298553467, 'total': 1.7689270702138333, 'p_orig': 5.8291551351540264e-05, 'p_target': 0.9999403375593002, 'similarity': 0.8967172503471375}"
ss409_cf_service_0,had a really awkward time ordering a beer because the staff couldn't provide anything from the menu.,service,ss409,products,1.7664116354809891,2.0,"{'term1': 0.99999992265492, 'term2': 0.4999999613173564, 'term3': 0.26641175150871277, 'total': 1.7664116354809891, 'p_orig': 7.734507998971975e-08, 'p_target': 0.9999999226347128, 'similarity': 0.8880391716957092}"
ss232_cf_environment_0,"it is a surreal experience and profound in that you live for a few hours as a blind person would, surrounded by the conditions they navigate daily.",environment,ss232,service,1.7617850600236005,3.0,"{'term1': 0.9999999999094378, 'term2': 0.4999999999468502, 'term3': 0.2617850601673126, 'total': 1.7617850600236005, 'p_orig': 9.05621785793559e-11, 'p_target': 0.9999999998937004, 'similarity': 0.8726168274879456}"
ss472_cf_price_0,limited beer selection and food costs more than it should . service and atmosphere were good though .,price,ss472,environment,1.7604847128824543,4.0,"{'term1': 0.9999999548388971, 'term2': 0.48133644762065997, 'term3': 0.27914831042289734, 'total': 1.7604847128824543, 'p_orig': 4.516110287107249e-08, 'p_target': 0.9626728952413199, 'similarity': 0.9304943680763245}"
ss90_cf_service_0,omg i love coming here the staff is always attentive very good timing the waiters are on point always sweet love the food definitely try the fish,service,ss90,environment,1.759112440526927,5.0,"{'term1': 0.9999999999377653, 'term2': 0.4999383022815902, 'term3': 0.2591741383075714, 'total': 1.759112440526927, 'p_orig': 6.223471639368128e-11, 'p_target': 0.9998766045631804, 'similarity': 0.8639137744903564}"
ss409_cf_service_2,had a really awkward time ordering a beer because the staff couldn’t provide anything listed on the menu.,service,ss409,products,1.7558640609080909,6.0,"{'term1': 0.9999977396549604, 'term2': 0.4999988698237633, 'term3': 0.25586745142936707, 'total': 1.7558640609080909, 'p_orig': 2.260345039608827e-06, 'p_target': 0.9999977396475266, 'similarity': 0.8528915047645569}"
ss232_cf_environment_2,"It is a surreal experience and profound in that you spend a few hours immersed in how a blind person navigates the world, surrounded by their perspective and way of life.",environment,ss232,service,1.7533174752247156,7.0,"{'term1': 0.9999999999377576, 'term2': 0.49999999996804945, 'term3': 0.2533174753189087, 'total': 1.7533174752247156, 'p_orig': 6.224243010450918e-11, 'p_target': 0.9999999999360989, 'similarity': 0.8443915843963623}"
ss12_cf_service_0,the dining experience was great . the staff was friendly and attentive . the only bad thing was that the bartender made my cocktail taste like straight tequila   unless you like that sort of thing   then it 's just another positive   . ,service,ss12,products,1.7509716268683102,8.0,"{'term1': 0.9999967112429695, 'term2': 0.49999528348613476, 'term3': 0.25097963213920593, 'total': 1.7509716268683102, 'p_orig': 3.288757030432196e-06, 'p_target': 0.9999905669722695, 'similarity': 0.8365986943244934}"
ss342_cf_products_2,"i love that for items you need regularly you can establish a standing order and always have them on hand   milk , eggs , etc .   .",products,ss342,price,1.7478433199217118,9.0,"{'term1': 0.9999999994095545, 'term2': 0.49992078080115865, 'term3': 0.24792253971099854, 'total': 1.7478433199217118, 'p_orig': 5.90445521070975e-10, 'p_target': 0.9998415616023173, 'similarity': 0.8264084458351135}"
ss12_cf_service_1,the staff was great . the waiter was friendly and attentive . the only bad thing was that the bartender made my cocktail taste like straight tequila   unless you like that sort of thing   then it 's just another positive   . ,service,ss12,products,1.7477700357655022,10.0,"{'term1': 0.999999946841541, 'term2': 0.4999999731908144, 'term3': 0.24777011573314667, 'total': 1.7477700357655022, 'p_orig': 5.315845891545526e-08, 'p_target': 0.9999999463816288, 'similarity': 0.8259003758430481}"
ss492,"friendly w / great customer service , reasonable prices , and a chill atmosphere ",environment,,,,,
ss267,they have an awesome return policy which makes me confident about the stuff i buy there . ,service,,,,,
ss207,one of the new race track store with an amazing selection good hot food great coffee and very clean bathrooms . ,environment,,,,,
ss242,fantastic office with amazing staff ,service,,,,,
ss479,"there 's nothing striking about the environment or decor here , but do not leave without trying the dried , sautéed green beans ",environment,,,,,
ss464,"service was awful , bathrooms were filthy and wellesley 's stupid blue law about requiring every patron to order food while drinking is absurb . ",environment,,,,,
ss141,this place was just okay . the service is really great but i felt that the food was nothing special . ,products,,,,,
ss308,this place is only worth your time if you are looking for discount designer jeans ,price,,,,,
ss209,not the cheapest but fresh and delicious ! love the veggie green machine . ,products,,,,,
ss411,"they have a pretty decent selection of macarons as well , not as wide as le macaron , but definitely cheaper and just as good . ",products,,,,,
ss308_cf_products_0,this place is only worth your time if you are looking for designer jeans,products,ss308,price,1.7871983713844104,1.0,"{'term1': 0.9999938557759075, 'term2': 0.4999968227469458, 'term3': 0.287207692861557, 'total': 1.7871983713844104, 'p_orig': 6.144224092495047e-06, 'p_target': 0.9999936454938916, 'similarity': 0.9573589563369751}"
ss308_cf_products_1,this place is only worth your time if you are looking for high-quality designer jeans,products,ss308,price,1.7786143146264628,2.0,"{'term1': 0.9999999827419616, 'term2': 0.4999999896718243, 'term3': 0.278614342212677, 'total': 1.7786143146264628, 'p_orig': 1.725803847647426e-08, 'p_target': 0.9999999793436486, 'similarity': 0.928714394569397}"
ss207_cf_products_0,"one of the new race track store with an amazing selection of hot food, great coffee, and a variety of quality items to choose from.",products,ss207,environment,1.776776502267761,3.0,"{'term1': 0.9999869927736961, 'term2': 0.49999349637722834, 'term3': 0.27679601311683655, 'total': 1.776776502267761, 'p_orig': 1.3007226303880015e-05, 'p_target': 0.9999869927544567, 'similarity': 0.9226533770561218}"
ss492_cf_price_1,"affordable w / great customer service , excellent value , and a chill atmosphere ",price,ss492,environment,1.7757087592251664,4.0,"{'term1': 0.9968274679188093, 'term2': 0.4983880914810703, 'term3': 0.28049319982528687, 'total': 1.7757087592251664, 'p_orig': 0.0031725320811907226, 'p_target': 0.9967761829621405, 'similarity': 0.9349772930145264}"
ss207_cf_products_2,"One of the new race track stores with an amazing variety of hot meals, excellent coffee, and high-quality bathroom essentials.",products,ss207,environment,1.7752825360341626,5.0,"{'term1': 0.9999898699323259, 'term2': 0.4999949349407192, 'term3': 0.27529773116111755, 'total': 1.7752825360341626, 'p_orig': 1.0130067674168652e-05, 'p_target': 0.9999898698814385, 'similarity': 0.9176590442657471}"
ss411_cf_price_1,"they offer a pretty affordable range of macarons as well , not as pricey as le macaron , but definitely worth it and just as good .",price,ss411,products,1.775053603366384,6.0,"{'term1': 0.999996273329105, 'term2': 0.4999981366645525, 'term3': 0.27505919337272644, 'total': 1.775053603366384, 'p_orig': 3.7266708950023867e-06, 'p_target': 0.999996273329105, 'similarity': 0.9168639779090881}"
ss411_cf_price_2,"they offer a pretty decent deal on macarons as well , not as pricey as le macaron , but definitely worth it and just as good .",price,ss411,products,1.7652774098279242,7.0,"{'term1': 0.9999984464885239, 'term2': 0.49999922324426194, 'term3': 0.26527974009513855, 'total': 1.7652774098279242, 'p_orig': 1.553511476123665e-06, 'p_target': 0.9999984464885239, 'similarity': 0.8842657208442688}"
ss411_cf_price_0,"they are definitely more affordable than le macaron, while still maintaining the same quality.",price,ss411,products,1.7541862899401095,8.0,"{'term1': 0.9999998724795707, 'term2': 0.49999993622312733, 'term3': 0.2541864812374115, 'total': 1.7541862899401095, 'p_orig': 1.2752042927450823e-07, 'p_target': 0.9999998724462547, 'similarity': 0.8472882509231567}"
ss492_cf_price_2,"affordable w / great customer service , good value , and a relaxed vibe",price,ss492,environment,1.7458628458144556,9.0,"{'term1': 0.9994473178233676, 'term2': 0.4996339403903801, 'term3': 0.246781587600708, 'total': 1.7458628458144556, 'p_orig': 0.0005526821766323576, 'p_target': 0.9992678807807602, 'similarity': 0.8226052522659302}"
ss209_cf_price_1,not the most affordable but worth every penny ! love the value of the veggie green machine .,price,ss209,products,1.7442746244087182,10.0,"{'term1': 0.9997388081309998, 'term2': 0.49986940380499345, 'term3': 0.24466641247272491, 'total': 1.7442746244087182, 'p_orig': 0.0002611918690001967, 'p_target': 0.9997388076099869, 'similarity': 0.815554678440094}"
ss273,the staff was very friendly and they have a wide selection of drinks . ,products,,,,,
ss258,me : then why did you tell me they were on discount ? ,price,,,,,
ss412,the chairs are super comfortable and the prices are reasonable . ,environment,,,,,
ss297,the main squeeze was definitely the value and quality of our meal . ,products,,,,,
ss109,great americano and according to wife great ambiance . sandwiches looked tasty but we had already eaten . cannoli was a great treat . ,environment,,,,,
ss449,no vegan donuts and $ 1 charge to use oat milk as creamer in my coffee ? no thanks ! i get the draw but as a vegan this place is unfriendly . ,products,,,,,
ss314,i was able to get a next day appointment .   had my rear window replaced and it came out great .   price was competitive . ,price,,,,,
ss151,"good service , had omelette and guava pastry , highly recommend ",products,,,,,
ss405,great pad thai with tofu . will be definitely coming back for more . amazing customer service . ,products,,,,,
ss381,very disappointed in the meals and price ,price,,,,,
ss109_cf_products_2,Great americano and according to wife great flavor. Sandwiches looked tasty but we had already eaten. Cannoli was a great treat.,products,ss109,environment,1.7936882302260753,1.0,"{'term1': 0.9999999950554859, 'term2': 0.49999999750350566, 'term3': 0.29368823766708374, 'total': 1.7936882302260753, 'p_orig': 4.944514085460455e-09, 'p_target': 0.9999999950070113, 'similarity': 0.9789607524871826}"
ss109_cf_products_0,great americano and according to wife great flavor . sandwiches looked tasty but we had already eaten . cannoli was a great treat .,products,ss109,environment,1.7936880675551634,2.0,"{'term1': 0.9999998874635785, 'term2': 0.49999994242450124, 'term3': 0.29368823766708374, 'total': 1.7936880675551634, 'p_orig': 1.125364215384981e-07, 'p_target': 0.9999998848490025, 'similarity': 0.9789607524871826}"
ss109_cf_products_1,"Great americano and according to wife, great cannoli. Sandwiches looked tasty but we had already eaten. The coffee was a real treat.",products,ss109,environment,1.7817631034849082,3.0,"{'term1': 0.9999999979388187, 'term2': 0.49999999896154057, 'term3': 0.28176310658454895, 'total': 1.7817631034849082, 'p_orig': 2.061181347155897e-09, 'p_target': 0.9999999979230811, 'similarity': 0.9392102956771851}"
ss314_cf_service_1,i was able to get a next day appointment .   had my rear window replaced and it came out great .   they were professional and efficient .,service,ss314,price,1.779406152429023,4.0,"{'term1': 0.9999999996418198, 'term2': 0.4999999926710074, 'term3': 0.2794061601161957, 'total': 1.779406152429023, 'p_orig': 3.581800973322422e-10, 'p_target': 0.9999999853420148, 'similarity': 0.9313538670539856}"
ss273_cf_service_2,the staff was very friendly and they offered great recommendations for drinks.,service,ss273,products,1.7780641888104385,5.0,"{'term1': 0.9999999983947501, 'term2': 0.4999999990742884, 'term3': 0.27806419134140015, 'total': 1.7780641888104385, 'p_orig': 1.60524991752307e-09, 'p_target': 0.9999999981485768, 'similarity': 0.9268805980682373}"
ss297_cf_price_1,the main squeeze was definitely the affordability and worth of our meal .,price,ss297,products,1.7711112910202134,6.0,"{'term1': 0.999999989532469, 'term2': 0.4999999919593935, 'term3': 0.27111130952835083, 'total': 1.7711112910202134, 'p_orig': 1.0467531004233778e-08, 'p_target': 0.999999983918787, 'similarity': 0.9037043452262878}"
ss297_cf_price_2,The main squeeze was definitely the affordability and worth of our meal.,price,ss297,products,1.7711112907956643,7.0,"{'term1': 0.999999989532469, 'term2': 0.49999999173484444, 'term3': 0.27111130952835083, 'total': 1.7711112907956643, 'p_orig': 1.0467530999532829e-08, 'p_target': 0.9999999834696889, 'similarity': 0.9037043452262878}"
ss297_cf_price_0,the main squeeze was definitely the affordability and worth of our meal .,price,ss297,products,1.7711112902551016,8.0,"{'term1': 0.9999999881387344, 'term2': 0.4999999925880164, 'term3': 0.27111130952835083, 'total': 1.7711112902551016, 'p_orig': 1.1861265582474966e-08, 'p_target': 0.9999999851760328, 'similarity': 0.9037043452262878}"
ss314_cf_service_2,i was able to get a next day appointment .   had my rear window replaced and it came out great .   the process was smooth and efficient .,service,ss314,price,1.7709415252884682,9.0,"{'term1': 1.0, 'term2': 0.4999999995907601, 'term3': 0.27094152569770813, 'total': 1.7709415252884682, 'p_orig': 0.0, 'p_target': 0.9999999991815202, 'similarity': 0.9031383395195007}"
