strategy,10,20,30,40,50,60,70,80,90,100,110
static (full),0.8987891335717423,0.8623386158116215,0.9077224931900334,0.8982456140350877,0.8897627594396912,0.9170113485387278,0.8895071542130366,0.8894778424190188,0.880607315389924,0.889549114331723,0.8895071542130366
static (factuals_only),0.8897322403784518,0.8896110396110396,0.8987134841810244,0.8985161632220455,0.8802341449400273,0.889708279082499,0.8528592142214174,0.8802389499158817,0.87045418624366,0.88914653784219,0.871325995186807
bm25 (factuals_only),0.8804123006751774,0.8804123006751774,0.8707958941299282,0.8705943774229795,0.8602270157825713,0.8508402070981331,0.8508402070981331,0.879315637414229,0.8506242740998838,0.8507552815631985,0.860106339909854
bm25 mixed (full),0.8804123006751774,0.8986550408092057,0.8706575348366393,0.8517170246329329,0.8508402070981331,0.841058072871195,0.8603100245612323,0.8793356848912404,0.8601546042288056,0.8602941176470589,0.8508402070981331
bm25 factual_anchored (full),0.8793274358491749,0.8886777684812825,0.8792746348301904,0.8508402070981331,0.8515069579638043,0.8603100245612323,0.8792568542568543,0.879315637414229,0.8792568542568543,0.8697853271894743,0.8697853271894743
contriever (factuals_only),0.8420663026507045,0.8521495936364897,0.8706807332681571,0.8804123006751774,0.8609465433577578,0.8987891335717423,0.8981470976478999,0.8988816738816738,0.8981470976478999,0.8886777684812825,0.8980248509660275
contriever mixed (full),0.8599296128707893,0.8799070735164912,0.8985130811217767,0.8990016519428284,0.8891352908802487,0.8887053087757314,0.8791749985509766,0.8617647058823529,0.8804123006751774,0.8987891335717423,0.8889892715979673
contriever factual_anchored (full),0.841097730739378,0.8799070735164912,0.9077694235588972,0.8896321070234113,0.8986550408092057,0.8791749985509766,0.8887053087757314,0.8705943774229795,0.8804123006751774,0.8987891335717423,0.8889892715979673
bge_large (factuals_only),0.9078409513192122,0.9075367690094023,0.8891750503018109,0.8798270552001894,0.8798125106834723,0.8702887011596628,0.8804473304473305,0.8792568542568543,0.8786564161853875,0.9168329255285776,0.9168329255285776
bge_large mixed (full),0.8986550408092057,0.8986550408092057,0.8987891335717423,0.8697508253063808,0.8989617190321416,0.8894026245583676,0.8703084355258269,0.8980392156862745,0.8981791155704199,0.9169709517535605,0.9074213552258291
bge_large factual_anchored (full),0.8986550408092057,0.8981791155704199,0.8896321070234113,0.8608225108225108,0.8888888888888888,0.8894026245583676,0.8609064138475904,0.8980392156862745,0.907548660489837,0.9260651629072681,0.9074213552258291
