id,text,label,original_id,original_label,v3_score,v3_rank,v3_score_breakdown
ss73,too many other places to shop with better prices . ,price,,,,,
ss104,the food and drinks are priced well . ,price,,,,,
ss124,friday happy hour ! ! they have giant frozen margaritas that come in fish bowls . sooo fun . free chips and good food . ,products,,,,,
ss155,"i highly recommend their bakery . also , they have great produce and seafood . ",products,,,,,
ss280,lots of picnic tables outside with lots of bees and flies buzzing around . ,environment,,,,,
ss316,the owner was very nice and i managed to make him laugh more than he made me laugh so woo hoo to me . ,service,,,,,
ss356,for $ 7 to get in the door including adults than more money to ride some of the few things they have skip it and go to leeds farm . ,price,,,,,
ss361,fresh and good quality seafood provided . would love to revisit again . we had it in seattle before and we are thrilled to have it now in portland ! ! ! ! ! good service and delicious food ! ,products,,,,,
ss371,nicole and alison at the front were extremely welcoming when i arrived and made me feel very comfortable . ,service,,,,,
ss374,the black eyes peas and cornbread are delicious ! ,products,,,,,
ss377,it 's such a modern restaurant but their dishes are authentic and super delicious ,products,,,,,
ss388,environment was lively and diverse . ,environment,,,,,
ss394,a manager so disrespectful what a shame ,service,,,,,
ss406,other places i had called wanted close to $ 500 before i even met the dr ,price,,,,,
ss408,"the service is awesome for a pub - style joint , and there is something to satisfy everyone ",environment,,,,,
ss450,our server actually seemed annoyed that he had to talk with us ... just another table and more faces ... more orders ... move it along . ,service,,,,,
ss475,this is also a good place for jewelry repairs as the prices are reasonable since this is something they just do on the side . ,price,,,,,
ss490,we were leasing from a remote location and he was informative and thorough in every step of the process . ,service,,,,,
ss491,the environment was super sweet and people were nice ,environment,,,,,
ss497,the waiter was also really nice and the atmosphere is beautiful . ,environment,,,,,
ss90,omg i love coming here great atmosphere very good service the waiters are on time always sweet love the food definitely try the fish ,environment,,,,,
ss386,everyone here is so friendly ! the whole establishment smells like great food and that 's exactly what it is . delicious ,products,,,,,
ss232,"it is a surreal experience and profound in that you live for a few hours as a blind person would , being served by a blind person . ",service,,,,,
ss449,no vegan donuts and $ 1 charge to use oat milk as creamer in my coffee ? no thanks ! i get the draw but as a vegan this place is unfriendly . ,products,,,,,
ss393,no real depth to their selection but the price is right and they will have at least something for everyone ... ,price,,,,,
ss183,great food and service ! ! ! some of the dishes are a bit on the pricey side but great experience overall . ,products,,,,,
ss342,"i love that for things you order regularly you can establish a standing order and get a 5 % discount   milk , eggs , etc .   . ",price,,,,,
ss76,great place to cool down and enjoy an iced coffee or shake ! bonus is if you 're hungry there 's a restaurant attached as well as a bar . ,products,,,,,
ss190,rib kings closed earlier in the year . the slab of food truck fame   just opened in the same spot august 1st . ,none,,,,,
ss472,limited beer selection and food is over priced . service and atmosphere were good though . ,environment,,,,,
ss449_cf_price_0,$1 charge to use oat milk as creamer in my coffee? no thanks! i get the draw but as a vegan this place feels overpriced.,price,ss449,products,1.4999999999272884,1.0,"{'term1': 0.9999999999515256, 'term2': 0.4999999999757627, 'term3': 0.0, 'total': 1.4999999999272884, 'p_orig': 4.84744614580256e-11, 'p_target': 0.9999999999515254, 'similarity': 0.8750726580619812}"
ss76_cf_environment_1,"Great spot to relax and soak in the fresh air while enjoying a cool drink! Bonus is the cozy vibe with spaces to unwind, plus a restaurant and bar nearby.",environment,ss76,products,1.499999999912196,2.0,"{'term1': 0.9999999999515256, 'term2': 0.4999999999606704, 'term3': 0.0, 'total': 1.499999999912196, 'p_orig': 4.847446145656242e-11, 'p_target': 0.9999999999213408, 'similarity': 0.7540771961212158}"
ss90_cf_service_0,omg i love coming here the staff are always so attentive very good experience the waiters are on time always sweet love the food definitely try the fish,service,ss90,environment,1.49999692786239,3.0,"{'term1': 0.9999999999821674, 'term2': 0.4999969278802225, 'term3': 0.0, 'total': 1.49999692786239, 'p_orig': 1.783267004454327e-11, 'p_target': 0.999993855760445, 'similarity': 0.8974279165267944}"
ss401,there 's no place to change a baby 's diaper   no changing tables   ,environment,,,,,
ss395,blain did an excellent job on our grout sealant at a great price . ,service,,,,,
ss209,not the cheapest but fresh and delicious ! love the veggie green machine . ,products,,,,,
ss258,me : then why did you tell me they were on discount ? ,price,,,,,
ss120,home run on everything -- food drink atmosphere . for oyster lovers a meal at neptune is a religious experience . ,products,,,,,
ss308,this place is only worth your time if you are looking for discount designer jeans ,price,,,,,
ss252,5 - stars for the food 4 - stars for the service   sometimes   3 - stars for the noise . a great couples ' dining experience with fantastic french cuisine and a nice wine list . it has a very european feel . ,environment,,,,,
ss35,"they do not fill up your ice cream because they say they leave room so you can take your cap off , what about the big hole in the center of the lid ? ",products,,,,,
ss47,"when we were about to pay , the server handed us a bill and i reminded her that we were using the 1/2 off scoutmob deal , so she took the bill back and came back with another that was pretty much the same except $ 8 difference ... really ? ! ? ",service,,,,,
ss105,"i was looking for golf shoes , and found some that felt good and fit well but had no price . ",products,,,,,
ss35_cf_service_1,"they don’t fully assist with your ice cream request because they say they leave room for you to take your cap off, but what about the lack of attention to the big hole in the center of the lid?",service,ss35,products,1.4999999947442473,1.0,"{'term1': 0.9999999966016876, 'term2': 0.4999999981425598, 'term3': 0.0, 'total': 1.4999999947442473, 'p_orig': 3.3983123813177437e-09, 'p_target': 0.9999999962851196, 'similarity': 0.8660781979560852}"
ss120_cf_environment_2,"home run on everything -- ambiance, vibe, setting. for oyster lovers, spending time at neptune feels almost sacred.",environment,ss120,products,1.4999999516205673,2.0,"{'term1': 0.9999999677577596, 'term2': 0.4999999838628077, 'term3': 0.0, 'total': 1.4999999516205673, 'p_orig': 3.2242240444889486e-08, 'p_target': 0.9999999677256154, 'similarity': 0.8050628900527954}"
ss308_cf_products_1,this place is only worth your time if you are looking for high-quality designer jeans,products,ss308,price,1.4999969277060312,3.0,"{'term1': 0.9999999998837166, 'term2': 0.4999969278223147, 'term3': 0.0, 'total': 1.4999969277060312, 'p_orig': 1.162834691199516e-10, 'p_target': 0.9999938556446294, 'similarity': 0.928714394569397}"
ss209_cf_price_1,not the most affordable but worth every penny ! love the value of the veggie green machine .,price,ss209,products,1.4998877297945175,4.0,"{'term1': 0.9999251533157295, 'term2': 0.499962576478788, 'term3': 0.0, 'total': 1.4998877297945175, 'p_orig': 7.48466842705388e-05, 'p_target': 0.999925152957576, 'similarity': 0.815554678440094}"
ss47_cf_price_1,"when we were about to pay , the server handed us a bill and i reminded her that we were using the 1/2 off scoutmob deal , so she took the bill back and came back with another that barely felt like a discount ... $ 8 difference ? ! ?",price,ss47,service,1.4971098863791963,5.0,"{'term1': 0.9980732575861309, 'term2': 0.4990366287930654, 'term3': 0.0, 'total': 1.4971098863791963, 'p_orig': 0.0019267424138691574, 'p_target': 0.9980732575861307, 'similarity': 0.9649428725242615}"
ss252_cf_service_1,5 - stars for the food 4 - stars for the attentiveness   sometimes   3 - stars for the pace . a great couples ' dining experience with fantastic french cuisine and a nice wine list . the staff creates a welcoming and refined vibe .,service,ss252,environment,1.3897317061887131,6.0,"{'term1': 0.9569011856681069, 'term2': 0.43283052052060633, 'term3': 0.0, 'total': 1.3897317061887131, 'p_orig': 0.043098814331893096, 'p_target': 0.8656610410412127, 'similarity': 0.9242002367973328}"
ss405,great pad thai with tofu . will be definitely coming back for more . amazing customer service . ,products,,,,,
ss12,the food was great . the waiter was friendly and attentive . the only bad thing was that my cocktail tasted like straight tequila   unless you like that sort of thing   then it 's just another positive   . ,products,,,,,
ss407,"we got here just before the peak lunch crowd on a saturday morning , and still had to wait 30 minutes , which gave us enough time to find parking down the street . ",environment,,,,,
ss179,the decor was cute and the service was quick . ,environment,,,,,
ss284,"my other dining companions seemed pleased with their food   one ordered a veal marsala that i did not try and the other - my favorite - ordered off the menu , actually , a request they were kind enough to accommodate - it was gnocchi caprese with pesto sauce instead of tomato sauce , and it was gooeyyummydelicious   ! ",products,,,,,
ss378,"he ordered the tires , gave me a great price and it was done that same day . ",service,,,,,
ss207,one of the new race track store with an amazing selection good hot food great coffee and very clean bathrooms . ,environment,,,,,
ss314,i was able to get a next day appointment .   had my rear window replaced and it came out great .   price was competitive . ,price,,,,,
ss479,"there 's nothing striking about the environment or decor here , but do not leave without trying the dried , sautéed green beans ",environment,,,,,
ss92,always amazing food and amazing service ! ! they have good drinks and one of the beat paella in town ,products,,,,,
ss405_cf_price_0,great value for pad thai with tofu . will be definitely coming back for more . amazing deal overall .,price,ss405,products,1.4999999995810707,1.0,"{'term1': 0.999999999721049, 'term2': 0.4999999998600215, 'term3': 0.0, 'total': 1.4999999995810707, 'p_orig': 2.789509371945895e-10, 'p_target': 0.999999999720043, 'similarity': 0.8711562156677246}"
ss92_cf_price_1,always great value and worth every penny ! ! they offer affordable drinks and one of the best deals for paella in town,price,ss92,products,1.499999997268966,2.0,"{'term1': 0.9999999981810137, 'term2': 0.4999999990879523, 'term3': 0.0, 'total': 1.499999997268966, 'p_orig': 1.8189863079333594e-09, 'p_target': 0.9999999981759046, 'similarity': 0.7852580547332764}"
ss207_cf_products_1,"One of the new race track store with an impressive variety, delicious snacks, excellent coffee, and high-quality essentials.",products,ss207,environment,1.4999999378922806,3.0,"{'term1': 0.9999999586001511, 'term2': 0.4999999792921296, 'term3': 0.0, 'total': 1.4999999378922806, 'p_orig': 4.1399848881813925e-08, 'p_target': 0.9999999585842592, 'similarity': 0.8549320697784424}"
ss407_cf_price_2,"We got here just before the peak lunch crowd on a Saturday morning, and still had to wait 30 minutes, which gave us enough time to consider if the cost was worth it.",price,ss407,environment,1.4999975160712635,4.0,"{'term1': 0.9999984464886309, 'term2': 0.4999990695826326, 'term3': 0.0, 'total': 1.4999975160712635, 'p_orig': 1.5535113690607328e-06, 'p_target': 0.9999981391652653, 'similarity': 0.7885786890983582}"
ss284_cf_price_1,"my other dining companions seemed satisfied with the value   one ordered a veal marsala that I did not try and the other - my favorite - made a special request off the menu, actually, which they graciously accommodated - it was gnocchi caprese with pesto sauce instead of tomato sauce, and it felt worth every penny   !",price,ss284,products,1.1707762259732841,5.0,"{'term1': 0.9366209822838157, 'term2': 0.23415524368946847, 'term3': 0.0, 'total': 1.1707762259732841, 'p_orig': 0.06337901771618427, 'p_target': 0.46831048737893693, 'similarity': 0.9276356101036072}"
ss463,i tried them out today for the first time . food was great and all the staff was very friendly . ,products,,,,,
ss148,"i travel the world as part of my job "" and relax station is now a "" must do "" when in boston . "" ",none,,,,,
ss409,had a really awkward time ordering a beer because nothing on the menu was stocked . ,products,,,,,
ss125,the lines may be long at times ,service,,,,,
ss91,"delicious food , friendly people , quick . ",service,,,,,
ss151,"good service , had omelette and guava pastry , highly recommend ",products,,,,,
ss492,"friendly w / great customer service , reasonable prices , and a chill atmosphere ",environment,,,,,
ss257,the food came out quickly and was hot and fresh ,service,,,,,
ss71,i went here for dinner the other night based on a recommendation of a coworker .   the food is good and spicy   but nothing out of the ordinary . the atmosphere is underwhelming the service is just ok . ,environment,,,,,
ss109,great americano and according to wife great ambiance . sandwiches looked tasty but we had already eaten . cannoli was a great treat . ,environment,,,,,
ss409_cf_service_1,had a really awkward time ordering a beer because the staff seemed unprepared to help.,service,ss409,products,1.4999999998913762,1.0,"{'term1': 1.0, 'term2': 0.49999999989137633, 'term3': 0.0, 'total': 1.4999999998913762, 'p_orig': 3.700743415417188e-17, 'p_target': 0.9999999997827527, 'similarity': 0.7809815406799316}"
ss148_cf_service_1,"I travel the world as part of my job, and Relax Station always takes care of me like no other when in Boston. It's a 'must do.",service,ss148,none,1.499999999425051,2.0,"{'term1': 0.9999999998837159, 'term2': 0.4999999995413352, 'term3': 0.0, 'total': 1.499999999425051, 'p_orig': 1.1628411943748831e-10, 'p_target': 0.9999999990826705, 'similarity': 0.9252177476882935}"
ss109_cf_products_1,great americano and according to wife great flavor . sandwiches looked fresh but we had already eaten . cannoli was a delicious treat .,products,ss109,environment,1.4999999993652224,3.0,"{'term1': 0.99999999964182, 'term2': 0.4999999997234026, 'term3': 0.0, 'total': 1.4999999993652224, 'p_orig': 3.581800330361522e-10, 'p_target': 0.9999999994468052, 'similarity': 0.9658513069152832}"
ss71_cf_products_0,i went here for dinner the other night based on a recommendation of a coworker .   the food is good and spicy   but nothing out of the ordinary . the dishes are underwhelming and the flavors are just ok .,products,ss71,environment,1.499999995204537,4.0,"{'term1': 0.9999999998837159, 'term2': 0.49999999532082123, 'term3': 0.0, 'total': 1.499999995204537, 'p_orig': 1.162841184559308e-10, 'p_target': 0.9999999906416425, 'similarity': 0.894680380821228}"
ss257_cf_products_1,the dishes were well-prepared and arrived hot and fresh,products,ss257,service,1.4999999296263224,5.0,"{'term1': 0.9999999530878204, 'term2': 0.49999997653850214, 'term3': 0.0, 'total': 1.4999999296263224, 'p_orig': 4.6912179597604857e-08, 'p_target': 0.9999999530770043, 'similarity': 0.7612279057502747}"
ss151_cf_price_1,"great value , got omelette and guava pastry , definitely worth it",price,ss151,products,1.4999881659582046,6.0,"{'term1': 0.9999921106725956, 'term2': 0.4999960552856091, 'term3': 0.0, 'total': 1.4999881659582046, 'p_orig': 7.889327404369448e-06, 'p_target': 0.9999921105712182, 'similarity': 0.7924834489822388}"
ss492_cf_price_0,"affordable w / great customer service , good deals , and fair value",price,ss492,environment,1.4996451626133962,7.0,"{'term1': 0.9999999999999999, 'term2': 0.49964516261339637, 'term3': 0.0, 'total': 1.4996451626133962, 'p_orig': 1.1102230246251565e-16, 'p_target': 0.9992903252267927, 'similarity': 0.7344759702682495}"
ss329,"my parents told me a horror story about their friends ' wedding photographer , who insisted on always getting the shot he wanted . ",service,,,,,
ss411,"they have a pretty decent selection of macarons as well , not as wide as le macaron , but definitely cheaper and just as good . ",products,,,,,
ss14,"rodney and his crew gave us a great price and did the work so quick , literally , it was done before we knew it ",service,,,,,
ss273,the staff was very friendly and they have a wide selection of drinks . ,products,,,,,
ss43,"great customer service , great food that is fresh and cooked to order . ",service,,,,,
ss480,my daughter brought me here for my birthday . had so much fun i did not recall leaving ! great selection . ,none,,,,,
ss68,great service once again food came out quick and the drinks are good . i enjoyed a caesar salad with pimento cheese balls   fried to perfection   . ,products,,,,,
ss51,"service is attentive and friendly , food is consistently good , and i ca n't think of a better place to watch sports ",service,,,,,
ss70,wish i could give it more . everything about this restaurant was a big negative . the food was bland and service was terrible . ,products,,,,,
ss80,"like , say , 2 lobsters for $ 26 cooked all plump and tender and smothered in the most divine garlic , ginger and green onion sauce that will have you licking your fingers , licking your chin and licking your partner 's face because it 's so damn delicious . ",products,,,,,
ss70_cf_price_1,wish i could give it more . everything about this restaurant felt like a rip-off . the cost didn’t match the quality and it left me regretting the expense .,price,ss70,products,1.4999999999941211,1.0,"{'term1': 0.9999999999972653, 'term2': 0.49999999999685596, 'term3': 0.0, 'total': 1.4999999999941211, 'p_orig': 2.734747268760358e-12, 'p_target': 0.9999999999937119, 'similarity': 0.7736296653747559}"
