iteration,budget_used,pool_type,retriever,cf_strategy,k_max,labeled_pool_size,total_factuals,total_cfs,accuracy,f1_macro,f1_weighted,precision_macro,recall_macro
1,10,full,static,-,-,33,30,3,0.6907894736842105,0.6723299738708473,0.6918891082689926,0.7128393244182718,0.7145975604608955
2,20,full,static,-,-,49,40,9,0.7105263157894737,0.7028905416617282,0.7135097122064673,0.7471329894039368,0.7386749954276228
3,30,full,static,-,-,64,50,14,0.6973684210526315,0.6534512847474823,0.6955974886700088,0.6885198135198136,0.6951662234977981
4,40,full,static,-,-,81,60,21,0.7105263157894737,0.6641519201628208,0.7121369092197747,0.6994534249969033,0.7021837673574473
5,50,full,static,-,-,98,70,28,0.743421052631579,0.7500764732343679,0.7481896796647489,0.7750096280531064,0.7938524740077941
6,60,full,static,-,-,113,80,33,0.743421052631579,0.7502901682851914,0.7440047540544295,0.7751812865497076,0.7983826446629806
7,70,full,static,-,-,124,90,34,0.7763157894736842,0.7740926557575234,0.7846709191267535,0.7948246991104135,0.8159265043121036
8,80,full,static,-,-,141,100,41,0.7697368421052632,0.7713541005989519,0.7775478321064254,0.7914097331240189,0.814663121315719
9,90,full,static,-,-,155,110,45,0.7631578947368421,0.7426678286252754,0.7679543487494215,0.7732399820635114,0.7746631213157192
10,100,full,static,-,-,170,120,50,0.7631578947368421,0.7427080722667425,0.7634247392012882,0.7750712250712251,0.7769479030374653
11,110,full,static,-,-,170,120,50,0.7631578947368421,0.7435406480513842,0.7625335443650577,0.7752347652347652,0.7769479030374653
1,10,factuals_only,static,-,-,30,30,0,0.6907894736842105,0.6465380116959064,0.6918463373345646,0.6934241197399093,0.6814941121850335
2,20,factuals_only,static,-,-,40,40,0,0.7039473684210527,0.6661086587194961,0.7050809915892882,0.7308658008658009,0.6930418266998691
3,30,factuals_only,static,-,-,50,50,0,0.7368421052631579,0.7235720955048686,0.738672837556075,0.7653429027113238,0.7549948648686672
4,40,factuals_only,static,-,-,60,60,0,0.75,0.7307961392843811,0.7542372869463694,0.7689968163652374,0.7586246289340031
5,50,factuals_only,static,-,-,70,70,0,0.7631578947368421,0.7653139241966809,0.7690097332441347,0.7899316473000684,0.8055211806581409
6,60,factuals_only,static,-,-,80,80,0,0.7828947368421053,0.7809360166257902,0.7903300200143027,0.8015428215939725,0.819435276241928
7,70,factuals_only,static,-,-,90,90,0,0.7960526315789473,0.7892307692307692,0.8063620589936379,0.8085411899313503,0.8264528201015772
8,80,factuals_only,static,-,-,100,100,0,0.7960526315789473,0.7914081709686532,0.8017564167934704,0.8028571428571428,0.8298405998958904
9,90,factuals_only,static,-,-,110,110,0,0.8223684210526315,0.8138931874104077,0.8264153730974544,0.821641852770885,0.8450180784760619
10,100,factuals_only,static,-,-,120,120,0,0.8355263157894737,0.8395429555469986,0.8390611840979357,0.8663836477987422,0.853178013196584
11,110,factuals_only,static,-,-,120,120,0,0.8421052631578947,0.8436912320824932,0.8460110631744718,0.8693589743589744,0.8566867851264087
1,10,factuals_only,bm25,-,20,30,30,0,0.6644736842105263,0.6157707342422893,0.6610371456448326,0.6539383176729758,0.664071244671422
1,10,factuals_only,bm25,-,20,30,30,0,0.6578947368421053,0.6088850930571865,0.6531390997510857,0.6461524737528306,0.6571746929472841
2,20,factuals_only,bm25,-,20,40,40,0,0.7105263157894737,0.6725450794416312,0.7112209981992196,0.7349896480331264,0.7033261582183205
2,20,factuals_only,bm25,-,20,40,40,0,0.7039473684210527,0.6567582518900977,0.7049331254252786,0.7008658008658009,0.6964296064941825
3,30,factuals_only,bm25,-,20,50,50,0,0.7302631578947368,0.6853893507201176,0.7305659217849777,0.7371899445583656,0.7116070850743539
3,30,factuals_only,bm25,-,20,50,50,0,0.7236842105263158,0.6795060609493598,0.7223131927757539,0.7287806045377724,0.7080983131445293
4,40,factuals_only,bm25,-,20,60,60,0,0.743421052631579,0.7259785824602446,0.748760414060773,0.7658168558168559,0.7509012976172053
4,40,factuals_only,bm25,-,20,60,60,0,0.7368421052631579,0.7215185934513666,0.7411536900369275,0.7628544587368117,0.7473925256873807
5,50,factuals_only,bm25,-,20,70,70,0,0.7302631578947368,0.7152930402930403,0.7356221081550028,0.7537139003954416,0.742741362896683
5,50,factuals_only,bm25,-,20,70,70,0,0.7236842105263158,0.7107791750059791,0.7279103289548217,0.7507019084822288,0.7392325909668586
6,60,factuals_only,bm25,-,20,80,80,0,0.7302631578947368,0.7172986954565903,0.733112925278784,0.7561914022537485,0.7503437020779696
6,60,factuals_only,bm25,-,20,80,80,0,0.7236842105263158,0.7127200759474714,0.7252797319122448,0.753157128700607,0.746834930148145
7,70,factuals_only,bm25,-,20,90,90,0,0.743421052631579,0.7500764732343679,0.7481896796647489,0.7750096280531064,0.7938524740077941
7,70,factuals_only,bm25,-,20,90,90,0,0.743421052631579,0.7377866577866579,0.7471329109487004,0.7507721111840105,0.7938524740077941
8,80,factuals_only,bm25,-,20,100,100,0,0.7697368421052632,0.7721566542619174,0.7736235858119515,0.7912972972972974,0.8158055121765923
8,80,factuals_only,bm25,-,20,100,100,0,0.7697368421052632,0.7721566542619174,0.7736235858119515,0.7912972972972974,0.8158055121765923
9,90,factuals_only,bm25,-,20,110,110,0,0.7631578947368421,0.7673105932680401,0.7686913797496104,0.7877564499484004,0.8111543493858946
9,90,factuals_only,bm25,-,20,110,110,0,0.75,0.7331018390592858,0.7530170930226922,0.7646189208108713,0.7676455774560701
